LongDate	ReceivedDate	TransactionDate	Sequence	ProductCode	LotNumber	LotUnitCost	AlternateQuantity	PricingQuantity	SerialNumber	LineCode	VendorCode	Pallet_ID	TransactionType	CustomerCode	PO_Number	Warehouse	OrderNumber
201106270622	06/27/2011	06/27/2011	6134	 66405-1-01	3023524122	2.74	1	15	12056894	8301	12710	00004696        	1	0	     57235	1	0
201106270622	06/27/2011	06/27/2011	6135	 66405-1-01	3023524123	2.74	1	15	12056895	8301	12710	00004696        	1	0	     57235	1	0
201106270623	06/27/2011	06/27/2011	6136	 66600-1-01	0000192873	1.99	1	10	12056896	8301	12710		1	0	     57235	1	0
201106270623	06/27/2011	06/27/2011	6137	 66600-1-01	0000192874	1.89	1	10	12056897	8301	12710		1	0	     57235	1	0
201106270623	06/27/2011	06/27/2011	6138	 66600-1-01	0000192875	1.99	1	10	12056898	8301	12710		1	0	     57235	1	0
201106270711	06/27/2011	06/27/2011	6819	 66634-1-01	0000571341	2.55	1	23.5	12056899	8   	0		3	0		1	0
201106270711	06/27/2011	06/27/2011	6820	 66387-1-01	0000571342	1.87	1	18.3	12056900	8   	0		3	0		1	0
201106270711	06/27/2011	06/27/2011	6821	 42256-1-01	0000571343	3.16	1	28.4	12056901	8   	0		3	0		1	0
201106270712	06/27/2011	06/27/2011	6822	 44205-1-01	0000571344	6.95	1	20.3	12056902	8   	0		3	0		1	0
201106270728	06/27/2011	06/27/2011	633	 55205-1-01	0000559146	12.3	-1	-5.7	12056903	7320	1	00002466        	4	0		1	0
201106270728	06/27/2011	06/27/2011	319	 55202-1-01	0000559146	12.3	1	5.7	12056904	7321	1		1	0		1	0
201106270728	06/27/2011	06/27/2011	634	 55205-1-01	0000559141	12.3	-1	-6.3	12056905	7320	1	00002466        	4	0		1	0
201106270728	06/27/2011	06/27/2011	320	 55202-1-01	0000559141	12.3	1	6.3	12056906	7321	1		1	0		1	0
201106270728	06/27/2011	06/27/2011	4221	  1806-1-01	7307133113	2.38	1	58.3	12056907	3901	14126	00004695        	1	0	     72224	1	0
201106270728	06/27/2011	06/27/2011	4222	  1806-1-01	7307133116	2.38	1	54.3	12056908	3901	14126	00004695        	1	0	     72224	1	0
201106270728	06/27/2011	06/27/2011	4223	  1806-1-01	7307133159	2.38	1	55.4	12056909	3901	14126	00004695        	1	0	     72224	1	0
201106270728	06/27/2011	06/27/2011	4224	  1806-1-01	7307133302	2.38	1	61.4	12056910	3901	14126	00004695        	1	0	     72224	1	0
201106270728	06/27/2011	06/27/2011	4225	  1806-1-01	7307133356	2.38	1	55.7	12056911	3901	14126	00004695        	1	0	     72224	1	0
201106270728	06/27/2011	06/27/2011	4226	  1806-1-01	7307133550	2.38	1	70.1	12056912	3901	14126	00004695        	1	0	     72224	1	0
201106270728	06/27/2011	06/27/2011	4227	  1806-1-01	7307133602	2.38	1	66.2	12056913	3901	14126	00004695        	1	0	     72224	1	0
201106270728	06/27/2011	06/27/2011	4228	  1806-1-01	7307133646	2.38	1	64.9	12056914	3901	14126	00004695        	1	0	     72224	1	0
201106270728	06/27/2011	06/27/2011	4229	  1806-1-01	7307133717	2.38	1	62.4	12056915	3901	14126	00004695        	1	0	     72224	1	0
201106270728	06/27/2011	06/27/2011	4230	  1806-1-01	7307133808	2.38	1	65.2	12056916	3901	14126	00004695        	1	0	     72224	1	0
201106270728	06/27/2011	06/27/2011	4231	  1806-1-01	7307133840	2.38	1	74.5	12056917	3901	14126	00004695        	1	0	     72224	1	0
201106270728	06/27/2011	06/27/2011	4232	  1806-1-01	7307133930	2.38	1	62.8	12056918	3901	14126	00004695        	1	0	     72224	1	0
201106270728	06/27/2011	06/27/2011	4233	  1806-1-01	7307134028	2.38	1	53.4	12056919	3901	14126	00004695        	1	0	     72224	1	0
201106270728	06/27/2011	06/27/2011	4234	  1806-1-01	7307134047	2.38	1	59.6	12056920	3901	14126	00004695        	1	0	     72224	1	0
201106270728	06/27/2011	06/27/2011	4235	  1806-1-01	7307134143	2.38	1	54.1	12056921	3901	14126	00004695        	1	0	     72224	1	0
201106270728	06/27/2011	06/27/2011	4236	  1806-1-01	7307134215	2.38	1	58.6	12056922	3901	14126	00004695        	1	0	     72224	1	0
201106270728	06/27/2011	06/27/2011	4237	  1806-1-01	7307134234	2.38	1	54	12056923	3901	14126	00004695        	1	0	     72224	1	0
201106270746	06/27/2011	06/27/2011	4238	  2299-1-01	0000192876	2.1	1	68.1	12056924	3901	14126	00004694        	1	0	     72224	1	0
201106270746	06/27/2011	06/27/2011	4239	  2299-1-01	7207073225	2.1	1	54.8	12056925	3901	14126	00004694        	1	0	     72224	1	0
201106270746	06/27/2011	06/27/2011	4240	  2299-1-01	7207073316	2.1	1	53.8	12056926	3901	14126	00004694        	1	0	     72224	1	0
201106270746	06/27/2011	06/27/2011	4241	  2299-1-01	7207073348	2.1	1	50.3	12056927	3901	14126	00004694        	1	0	     72224	1	0
201106270746	06/27/2011	06/27/2011	4242	  2299-1-01	7207073630	2.1	1	54	12056928	3901	14126	00004694        	1	0	     72224	1	0
201106270746	06/27/2011	06/27/2011	4243	  2299-1-01	7207073900	2.1	1	54.3	12056929	3901	14126	00004694        	1	0	     72224	1	0
201106270746	06/27/2011	06/27/2011	4244	  2299-1-01	7307133614	2.1	1	73	12056930	3901	14126	00004694        	1	0	     72224	1	0
201106270746	06/27/2011	06/27/2011	4245	  2299-1-01	7307133644	2.1	1	66.4	12056931	3901	14126	00004694        	1	0	     72224	1	0
201106270746	06/27/2011	06/27/2011	4246	  2299-1-01	7307133827	2.1	1	61	12056932	3901	14126	00004694        	1	0	     72224	1	0
201106270746	06/27/2011	06/27/2011	4247	  2299-1-01	7307134021	2.1	1	70.7	12056933	3901	14126	00004694        	1	0	     72224	1	0
201106270746	06/27/2011	06/27/2011	4248	  2299-1-01	7307134203	2.1	1	67.1	12056934	3901	14126	00004694        	1	0	     72224	1	0
201106270746	06/27/2011	06/27/2011	4249	  2299-1-01	7307134320	2.1	1	73.2	12056935	3901	14126	00004694        	1	0	     72224	1	0
201106270746	06/27/2011	06/27/2011	4250	  2299-1-01	7307134444	2.1	1	60.9	12056936	3901	14126	00004694        	1	0	     72224	1	0
201106270746	06/27/2011	06/27/2011	4251	  2299-1-01	7307134552	2.1	1	74.9	12056937	3901	14126	00004694        	1	0	     72224	1	0
201106270746	06/27/2011	06/27/2011	4252	  2299-1-01	7307134623	2.1	1	69.1	12056938	3901	14126	00004694        	1	0	     72224	1	0
201106270749	06/27/2011	06/27/2011	6823	 31008-1-01	0000571345	2.23	1	29.3	12056939	8   	0		3	0		1	0
201106270749	06/27/2011	06/27/2011	6824	 66338-1-01	0000571346	2.36	1	17.6	12056940	8   	0		3	0		1	0
201106270759	06/27/2011	06/27/2011	6825	 66387-1-01	0000571347	1.87	1	17.1	12056941	8   	0		3	0		1	0
201106270759	06/27/2011	06/27/2011	6826	 66387-1-01	0000571348	1.87	1	15.7	12056942	8   	0		3	0		1	0
201106270759	06/27/2011	06/27/2011	4253	  1369-1-01	0000192877	5.7	1	63	12056943	3901	14126	00004693        	1	0	     72224	1	0
201106270759	06/27/2011	06/27/2011	4254	  1369-1-01	0000192878	5.7	1	60.6	12056944	3901	14126	00004693        	1	0	     72224	1	0
