LongDate	ReceivedDate	TransactionDate	Sequence	ProductCode	LotNumber	LotUnitCost	AlternateQuantity	PricingQuantity	SerialNumber	LineCode	VendorCode	Pallet_ID	TransactionType
201103230737	03/23/2011	03/23/2011	9804	 22126-1-01	0000554414	4.7	1	84.2	11845292	8   	0		3
201103230737	03/23/2011	03/23/2011	9805	 22126-1-01	0000554415	4.7	1	82.8	11845293	8   	0		3
201103230738	03/23/2011	03/23/2011	9806	  1038-1-01	0000554416	4.75	1	56.8	11845294	8   	0		3
201103230738	03/23/2011	03/23/2011	9807	  1038-1-01	0000554417	4.75	1	54.5	11845295	8   	0		3
201103230738	03/23/2011	03/23/2011	9808	  1038-1-01	0000554418	4.75	1	54.6	11845296	8   	0		3
201103230738	03/23/2011	03/23/2011	9809	  1038-1-01	0000554419	4.75	1	52.4	11845297	8   	0		3
201103230738	03/23/2011	03/23/2011	9810	  1038-1-01	0000554420	4.75	1	53.9	11845298	8   	0		3
201103230738	03/23/2011	03/23/2011	9811	  1038-1-01	0000554421	4.75	1	47.8	11845299	8   	0		3
201103230738	03/23/2011	03/23/2011	9812	  1038-1-01	0000554422	4.75	1	54	11845300	8   	0		3
201103230738	03/23/2011	03/23/2011	9813	  1038-1-01	0000554423	4.75	1	52.9	11845301	8   	0		3
201103230738	03/23/2011	03/23/2011	9814	  1038-1-01	0000554424	4.75	1	16.7	11845302	8   	0		3
201103230738	03/23/2011	03/23/2011	9815	  1038-1-01	0000554425	4.75	1	48.6	11845303	8   	0		3
201103230738	03/23/2011	03/23/2011	9816	  1038-1-01	0000554426	4.75	1	39.3	11845304	8   	0		3
201103230738	03/23/2011	03/23/2011	1459	 42258-1-01	0025960094	1.5	1	10	11845305	1   	0		3
201103230739	03/23/2011	03/23/2011	1460	 42258-1-01	0025960095	1.5	1	10	11845306	1   	0		3
201103230739	03/23/2011	03/23/2011	1461	 42258-1-01	0025960096	1.5	1	10	11845307	1   	0		3
201103230739	03/23/2011	03/23/2011	1462	 42258-1-01	0025960097	1.5	1	10	11845308	1   	0		3
201103230739	03/23/2011	03/23/2011	1463	 42258-1-01	0025960098	1.5	1	10	11845309	1   	0		3
201103230739	03/23/2011	03/23/2011	1464	 42258-1-01	0025960099	1.5	1	10	11845310	1   	0		3
201103230739	03/23/2011	03/23/2011	1465	 42258-1-01	0025960100	1.5	1	10	11845311	1   	0		3
201103230739	03/23/2011	03/23/2011	1466	 42258-1-01	0025960101	1.5	1	10	11845312	1   	0		3
201103230739	03/23/2011	03/23/2011	1467	 42258-1-01	0025960102	1.5	1	10	11845313	1   	0		3
201103230739	03/23/2011	03/23/2011	1468	 42258-1-01	0025960103	1.5	1	10	11845314	1   	0		3
201103230743	03/23/2011	03/23/2011	1469	 15553-1-01	0025960104	10.5	1	1.1	11845315	1   	0		3
201103230743	03/23/2011	03/23/2011	9817	 12156-1-01	0000554427	8.36	1	16.9	11845316	8   	0		3
201103230745	03/23/2011	03/23/2011	9818	 12124-1-01	0000554428	8.3165	1	18.5	11845317	8   	0		3
201103230752	03/23/2011	03/23/2011	1470	 42258-1-01	0025960105	1.5	1	10	11845318	1   	0		3
201103230752	03/23/2011	03/23/2011	3021	 11526-1-01	0025880096	2.35	-1	-16.86	11845319	7340	1	00000517        	4
201103230752	03/23/2011	03/23/2011	3744	 43754-1-01	0025880096	2.35	1	16.86	11845320	7341	1		1
201103230753	03/23/2011	03/23/2011	3022	 11526-1-01	0025877723	2.35	-1	-13.38	11845321	7340	1	00000517        	4
201103230753	03/23/2011	03/23/2011	3745	 43754-1-01	0025877723	2.35	1	13.38	11845322	7341	1		1
201103230753	03/23/2011	03/23/2011	3023	 11526-1-01	0025880097	2.35	-1	-17.88	11845323	7340	1	00000517        	4
201103230753	03/23/2011	03/23/2011	3746	 43754-1-01	0025880097	2.35	1	17.88	11845324	7341	1		1
201103230753	03/23/2011	03/23/2011	3024	 11526-1-01	0025879386	2.35	-1	-14.3	11845325	7340	1	00000517        	4
201103230753	03/23/2011	03/23/2011	3747	 43754-1-01	0025879386	2.35	1	14.3	11845326	7341	1		1
201103230753	03/23/2011	03/23/2011	3025	 11526-1-01	0025880100	2.35	-1	-14.5	11845327	7340	1	00000517        	4
201103230753	03/23/2011	03/23/2011	3748	 43754-1-01	0025880100	2.35	1	14.5	11845328	7341	1		1
201103230753	03/23/2011	03/23/2011	3026	 11526-1-01	0025880089	2.35	-1	-16.44	11845329	7340	1	00000517        	4
201103230753	03/23/2011	03/23/2011	3749	 43754-1-01	0025880089	2.35	1	16.44	11845330	7341	1		1
201103230753	03/23/2011	03/23/2011	1471	 15553-1-01	0025960106	10.5	1	10.04	11845331	1   	0		3
201103230753	03/23/2011	03/23/2011	3027	 11526-1-01	0025882363	2.35	-1	-13.74	11845332	7340	1	00000517        	4
201103230753	03/23/2011	03/23/2011	3750	 43754-1-01	0025882363	2.35	1	13.74	11845333	7341	1		1
201103230753	03/23/2011	03/23/2011	3028	 11526-1-01	0025880846	2.35	-1	-14.84	11845334	7340	1	00000517        	4
201103230753	03/23/2011	03/23/2011	3751	 43754-1-01	0025880846	2.35	1	14.84	11845335	7341	1		1
201103230753	03/23/2011	03/23/2011	3029	 11526-1-01	0025880103	2.35	-1	-15.04	11845336	7340	1	00000517        	4
201103230753	03/23/2011	03/23/2011	3752	 43754-1-01	0025880103	2.35	1	15.04	11845337	7341	1		1
201103230753	03/23/2011	03/23/2011	3030	 11526-1-01	0025880845	2.35	-1	-14.2	11845338	7340	1	00000517        	4
201103230753	03/23/2011	03/23/2011	3753	 43754-1-01	0025880845	2.35	1	14.2	11845339	7341	1		1
201103230753	03/23/2011	03/23/2011	3031	 11526-1-01	0025879385	2.35	-1	-16	11845340	7340	1	00000517        	4
201103230753	03/23/2011	03/23/2011	3754	 43754-1-01	0025879385	2.35	1	16	11845341	7341	1		1
201103230753	03/23/2011	03/23/2011	3032	 11526-1-01	0025880098	2.35	-1	-17.74	11845342	7340	1	00000517        	4
201103230753	03/23/2011	03/23/2011	3755	 43754-1-01	0025880098	2.35	1	17.74	11845343	7341	1		1
201103230753	03/23/2011	03/23/2011	1472	 42258-1-01	0025960107	1.5	1	10	11845344	1   	0		3
201103230753	03/23/2011	03/23/2011	1473	 42258-1-01	0025960108	1.5	1	10	11845345	1   	0		3
201103230753	03/23/2011	03/23/2011	1474	 42258-1-01	0025960109	1.5	1	10	11845346	1   	0		3
201103230753	03/23/2011	03/23/2011	1475	 42258-1-01	0025960110	1.5	1	10	11845347	1   	0		3
201103230756	03/23/2011	03/23/2011	1476	 35148-1-01	0025960111	19.2045	1	0.4	11845348	1   	0		3
201103230756	03/23/2011	03/23/2011	1477	 16807-1-01	0025960112	3.5	1	8.4	11845349	1   	0		3
201103230756	03/23/2011	03/23/2011	1478	 55285-1-01	0025960113	24.5467	1	12.6	11845350	1   	0		3
201103230757	03/23/2011	03/23/2011	1479	 15563-1-01	0025960114	5	1	9.18	11845351	1   	0		3
201103230757	03/23/2011	03/23/2011	1480	 15563-1-01	0025960115	5	1	8.88	11845352	1   	0		3
201103230757	03/23/2011	03/23/2011	1481	 14114-1-01	0025960116	21.4944	1	7.78	11845353	1   	0		3
201103230758	03/23/2011	03/23/2011	1482	 16084-1-01	0025960117	17.9187	1	8.94	11845354	1   	0		3
201103230759	03/23/2011	03/23/2011	1483	 16018-1-01	0025960118	16.4265	1	7.1	11845355	1   	0		3
201103230759	03/23/2011	03/23/2011	1484	 34953-1-01	0025960119	15.6356	1	9.42	11845356	1   	0		3
201103230759	03/23/2011	03/23/2011	1485	 34953-1-01	0025960120	15.6356	1	9.4	11845357	1   	0		3
201103230800	03/23/2011	03/23/2011	1486	 16061-1-01	0025960121	17.9187	1	15.18	11845358	1   	0		3
201103230800	03/23/2011	03/23/2011	1487	 16061-1-01	0025960122	17.9187	1	15.18	11845359	1   	0		3
201103230800	03/23/2011	03/23/2011	1488	 35170-1-01	0025960123	9.75	1	11.44	11845360	1   	0		3
201103230800	03/23/2011	03/23/2011	1489	 35170-1-01	0025960124	9.75	1	11.64	11845361	1   	0		3
201103230801	03/23/2011	03/23/2011	1490	 35030-1-01	0025960125	17.75	1	15.28	11845362	1   	0		3
201103230801	03/23/2011	03/23/2011	1491	 35030-1-01	0025960126	17.75	1	15.22	11845363	1   	0		3
201103230801	03/23/2011	03/23/2011	1492	 35030-1-01	0025960127	17.75	1	15.28	11845364	1   	0		3
201103230802	03/23/2011	03/23/2011	1493	 35959-1-01	0025960128	10.0677	1	8.44	11845365	1   	0		3
201103230802	03/23/2011	03/23/2011	1494	 35959-1-01	0025960129	10.0677	1	8.62	11845366	1   	0		3
201103230802	03/23/2011	03/23/2011	1495	 35959-1-01	0025960130	10.0677	1	8.62	11845367	1   	0		3
201103230802	03/23/2011	03/23/2011	1496	 35170-1-01	0025960131	9.75	1	11.36	11845368	1   	0		3
201103230802	03/23/2011	03/23/2011	1497	 35170-1-01	0025960132	9.75	1	11.34	11845369	1   	0		3
201103230804	03/23/2011	03/23/2011	1498	 35170-1-01	0025960133	9.75	1	11.22	11845370	1   	0		3
201103230804	03/23/2011	03/23/2011	1953	 16061-1-01	0025955634	17.9187	-1	-14.98	11845371	7330	1		4
201103230804	03/23/2011	03/23/2011	3627	 16061-1-01	0025955634	17.9187	1	14.98	11845372	7331	1		1
201103230807	03/23/2011	03/23/2011	1499	 10003-1-01	0025960134	20.1441	1	14.72	11845373	1   	0		3
201103230807	03/23/2011	03/23/2011	1500	 10003-1-01	0025960135	20.1441	1	14.9	11845374	1   	0		3
201103230808	03/23/2011	03/23/2011	1501	 10003-1-01	0025960136	20.1441	1	15.02	11845375	1   	0		3
201103230808	03/23/2011	03/23/2011	1502	 10003-1-01	0025960137	20.1441	1	14.64	11845376	1   	0		3
201103230809	03/23/2011	03/23/2011	1503	 10003-1-01	0025960138	20.1441	1	14.98	11845377	1   	0		3
