LongDate	ReceivedDate	TransactionDate	Sequence	ProductCode	LotNumber	LotUnitCost	AlternateQuantity	PricingQuantity	SerialNumber	LineCode	VendorCode	Pallet_ID	TransactionType	CustomerCode	PO_Number	Warehouse	OrderNumber
201106010638	06/01/2011	06/01/2011	1002	  1168-1-01	22286351  	7.49	1	80.6	12000049	3901	13430	00005049        	1	0	M93263    	1	0
201106010638	06/01/2011	06/01/2011	1003	  1168-1-01	22301558  	7.49	1	82.2	12000050	3901	13430	00005049        	1	0	M93263    	1	0
201106010638	06/01/2011	06/01/2011	1004	  1168-1-01	23277553  	7.49	1	81.2	12000051	3901	13430	00005049        	1	0	M93263    	1	0
201106010638	06/01/2011	06/01/2011	1005	  1168-1-01	23277576  	7.49	1	84.5	12000052	3901	13430	00005049        	1	0	M93263    	1	0
201106010638	06/01/2011	06/01/2011	1006	  1168-1-01	23277586  	7.49	1	80.1	12000053	3901	13430	00005049        	1	0	M93263    	1	0
201106010638	06/01/2011	06/01/2011	1007	  1168-1-01	23277596  	7.49	1	80.3	12000054	3901	13430	00005049        	1	0	M93263    	1	0
201106010638	06/01/2011	06/01/2011	1008	  1168-1-01	23277609  	7.49	1	78	12000055	3901	13430	00005049        	1	0	M93263    	1	0
201106010639	06/01/2011	06/01/2011	1009	  1444-1-01	21182971  	8.24	1	71.8	12000056	3901	13430	00005048        	1	0	M93263    	1	0
201106010639	06/01/2011	06/01/2011	1010	  1444-1-01	21182981  	8.24	1	72.5	12000057	3901	13430	00005048        	1	0	M93263    	1	0
201106010639	06/01/2011	06/01/2011	1011	  1444-1-01	21182993  	8.24	1	71.6	12000058	3901	13430	00005048        	1	0	M93263    	1	0
201106010639	06/01/2011	06/01/2011	1012	  1444-1-01	21182997  	8.24	1	72.8	12000059	3901	13430	00005048        	1	0	M93263    	1	0
201106010639	06/01/2011	06/01/2011	1013	  1444-1-01	21183011  	8.24	1	73.2	12000060	3901	13430	00005048        	1	0	M93263    	1	0
201106010639	06/01/2011	06/01/2011	1014	  1444-1-01	21183070  	8.24	1	66.4	12000061	3901	13430	00005048        	1	0	M93263    	1	0
201106010639	06/01/2011	06/01/2011	1015	  1444-1-01	21183102  	8.24	1	75	12000062	3901	13430	00005048        	1	0	M93263    	1	0
201106010639	06/01/2011	06/01/2011	1016	  1444-1-01	23264691  	8.24	1	71.4	12000063	3901	13430	00005048        	1	0	M93263    	1	0
201106010639	06/01/2011	06/01/2011	1017	  1444-1-01	23264698  	8.24	1	73.1	12000064	3901	13430	00005048        	1	0	M93263    	1	0
201106010639	06/01/2011	06/01/2011	1018	  1444-1-01	23264717  	8.24	1	71.4	12000065	3901	13430	00005048        	1	0	M93263    	1	0
201106010640	06/01/2011	06/01/2011	1019	  2009-1-01	21246614  	7	1	59.8	12000066	3901	13430	00005047        	1	0	M93263    	1	0
201106010640	06/01/2011	06/01/2011	1020	  2009-1-01	21264431  	7	1	58.7	12000067	3901	13430	00005047        	1	0	M93263    	1	0
201106010640	06/01/2011	06/01/2011	1021	  2009-1-01	22354688  	7	1	61.2	12000068	3901	13430	00005047        	1	0	M93263    	1	0
201106010640	06/01/2011	06/01/2011	1022	  2009-1-01	22357186  	7	1	63	12000069	3901	13430	00005047        	1	0	M93263    	1	0
201106010640	06/01/2011	06/01/2011	1023	  2009-1-01	22357285  	7	1	65.4	12000070	3901	13430	00005047        	1	0	M93263    	1	0
201106010640	06/01/2011	06/01/2011	1024	  2009-1-01	23310169  	7	1	58.6	12000071	3901	13430	00005047        	1	0	M93263    	1	0
201106010640	06/01/2011	06/01/2011	1025	  2009-1-01	23310244  	7	1	59.8	12000072	3901	13430	00005047        	1	0	M93263    	1	0
201106010641	06/01/2011	06/01/2011	1026	  2009-1-01	22357170  	7	1	73.9	12000073	3901	13430	00005046        	1	0	M93263    	1	0
201106010641	06/01/2011	06/01/2011	1027	  2009-1-01	22357172  	7	1	73.8	12000074	3901	13430	00005046        	1	0	M93263    	1	0
201106010641	06/01/2011	06/01/2011	1028	  2009-1-01	22357179  	7	1	75	12000075	3901	13430	00005046        	1	0	M93263    	1	0
201106010641	06/01/2011	06/01/2011	1029	  2009-1-01	22357187  	7	1	73.3	12000076	3901	13430	00005046        	1	0	M93263    	1	0
201106010641	06/01/2011	06/01/2011	1030	  2009-1-01	22357191  	7	1	77.8	12000077	3901	13430	00005046        	1	0	M93263    	1	0
201106010641	06/01/2011	06/01/2011	1031	  2009-1-01	22357199  	7	1	77.1	12000078	3901	13430	00005046        	1	0	M93263    	1	0
201106010641	06/01/2011	06/01/2011	1032	  2009-1-01	22357200  	7	1	76.2	12000079	3901	13430	00005046        	1	0	M93263    	1	0
201106010641	06/01/2011	06/01/2011	1033	  2009-1-01	22357201  	7	1	72.3	12000080	3901	13430	00005046        	1	0	M93263    	1	0
201106010641	06/01/2011	06/01/2011	1034	  2009-1-01	22357210  	7	1	74.9	12000081	3901	13430	00005046        	1	0	M93263    	1	0
201106010641	06/01/2011	06/01/2011	1035	  2009-1-01	22357213  	7	1	74.9	12000082	3901	13430	00005046        	1	0	M93263    	1	0
201106010641	06/01/2011	06/01/2011	1036	  2009-1-01	22357217  	7	1	74.4	12000083	3901	13430	00005046        	1	0	M93263    	1	0
201106010641	06/01/2011	06/01/2011	1037	  2009-1-01	22357222  	7	1	70.3	12000084	3901	13430	00005046        	1	0	M93263    	1	0
201106010641	06/01/2011	06/01/2011	1038	  2009-1-01	22357235  	7	1	74	12000085	3901	13430	00005046        	1	0	M93263    	1	0
201106010641	06/01/2011	06/01/2011	1039	  2009-1-01	22357258  	7	1	68.3	12000086	3901	13430	00005046        	1	0	M93263    	1	0
201106010641	06/01/2011	06/01/2011	1040	  2009-1-01	22357500  	7	1	76.6	12000087	3901	13430	00005046        	1	0	M93263    	1	0
201106010641	06/01/2011	06/01/2011	1041	  2009-1-01	23310171  	7	1	74.7	12000088	3901	13430	00005046        	1	0	M93263    	1	0
201106010642	06/01/2011	06/01/2011	1042	  2009-1-01	21246619  	7	1	75.2	12000089	3901	13430	00005045        	1	0	M93263    	1	0
201106010642	06/01/2011	06/01/2011	1043	  2009-1-01	21246636  	7	1	73.2	12000090	3901	13430	00005045        	1	0	M93263    	1	0
201106010642	06/01/2011	06/01/2011	1044	  2009-1-01	21246766  	7	1	73	12000091	3901	13430	00005045        	1	0	M93263    	1	0
201106010642	06/01/2011	06/01/2011	1045	  2009-1-01	21267670  	7	1	75.1	12000092	3901	13430	00005045        	1	0	M93263    	1	0
201106010642	06/01/2011	06/01/2011	1046	  2009-1-01	21267676  	7	1	71.8	12000093	3901	13430	00005045        	1	0	M93263    	1	0
201106010642	06/01/2011	06/01/2011	1047	  2009-1-01	21267699  	7	1	73.1	12000094	3901	13430	00005045        	1	0	M93263    	1	0
201106010642	06/01/2011	06/01/2011	1048	  2009-1-01	22340455  	7	1	69.8	12000095	3901	13430	00005045        	1	0	M93263    	1	0
201106010642	06/01/2011	06/01/2011	1049	  2009-1-01	22340458  	7	1	70.9	12000096	3901	13430	00005045        	1	0	M93263    	1	0
201106010642	06/01/2011	06/01/2011	1050	  2009-1-01	22340460  	7	1	74.5	12000097	3901	13430	00005045        	1	0	M93263    	1	0
201106010642	06/01/2011	06/01/2011	1051	  2009-1-01	22340462  	7	1	75.9	12000098	3901	13430	00005045        	1	0	M93263    	1	0
201106010642	06/01/2011	06/01/2011	1052	  2009-1-01	22340466  	7	1	74.4	12000099	3901	13430	00005045        	1	0	M93263    	1	0
201106010642	06/01/2011	06/01/2011	1053	  2009-1-01	22340481  	7	1	74.3	12000100	3901	13430	00005045        	1	0	M93263    	1	0
201106010642	06/01/2011	06/01/2011	1054	  2009-1-01	22357165  	7	1	74.4	12000101	3901	13430	00005045        	1	0	M93263    	1	0
201106010642	06/01/2011	06/01/2011	1055	  2009-1-01	22357227  	7	1	73.7	12000102	3901	13430	00005045        	1	0	M93263    	1	0
201106010642	06/01/2011	06/01/2011	1056	  2009-1-01	22357255  	7	1	76.4	12000103	3901	13430	00005045        	1	0	M93263    	1	0
201106010642	06/01/2011	06/01/2011	1057	  2009-1-01	22357335  	7	1	75.8	12000104	3901	13430	00005045        	1	0	M93263    	1	0
201106010651	06/01/2011	06/01/2011	856	   178-1-01	12000105  	10.5	1	125	12000105	101 	0		1	0		1	0
201106010656	06/01/2011	06/01/2011	9886	 55205-1-01	0000558948	12.3	-1	-6.3	12000106	7320	1	00002466        	4	0		1	0
201106010656	06/01/2011	06/01/2011	9572	 55202-1-01	0000558948	12.3	1	6.3	12000107	7321	1		1	0		1	0
201106010701	06/01/2011	06/01/2011	5042	  1752-1-01	3207143229	8.11	-1	-90.3	12000108	7330	14126	50032130        	4	0		1	0
201106010701	06/01/2011	06/01/2011	6716	 11340-1-01	3207143229	8.21	1	90.3	12000109	7331	14126		1	0		1	0
201106010708	06/01/2011	06/01/2011	2160	 55048-1-01	0000566710	9.35	1	21.9	12000110	8   	0		3	0		1	0
201106010730	06/01/2011	06/01/2011	1701	 35959-1-01	0026040038	9.7774	1	8.48	12000111	1   	0		3	0		1	0
201106010732	06/01/2011	06/01/2011	1058	 55055-1-01	14194431  	15.6	1	22.2	12000112	3901	15150		1	0	     93324	1	0
201106010732	06/01/2011	06/01/2011	1059	 55055-1-01	14194441  	15.6	1	22.9	12000113	3901	15150		1	0	     93324	1	0
201106010732	06/01/2011	06/01/2011	1060	 55055-1-01	14194443  	15.6	1	24.7	12000114	3901	15150		1	0	     93324	1	0
