CustomerCode	DefaultCost	DefaultPrice	ExtendedCost	ExtendedPrice	FilledDescription	LineNumber	LineType	LineWeight	OrderByUM	LotTotalCost	OrderNumber	OverrideCost	OverridePrice	PricingUM	ProductCode	ProductDescription	ProductText1	ProductText2	Quantity_Pricing	Quantity_Ordered	Quantity_Estimated	UnitPrice	UnitCost	LotQuantity_Prc	LotQuantity_Alt	InvoiceDate
4127	10.6172	0	149.49	169.1		3	1	14.08	BX	149.49	605585	0	12.01	LB	 35722-1-01	BEEF, RIB CHOP 22-OZ MP			14.08	1	13.75	12.01	10.6172	14.08	1	05/06/2011
4127	19.9314	0	215.26	247.86		4	1	10.8	BX	215.26	605585	0	22.95	LB	 35303-1-01	FILET, 12-OZ BI MP			10.8	1	10.5	22.95	19.9314	10.8	1	05/06/2011
183	2.31	3.1	121.04	162.44		1	1	52.4	PC	121.04	605586	0	3.1	LB	 66306-1-01	PORK, LOIN BI CC T-OUT			52.4	4	48	3.1	2.31	52.4	1	05/06/2011
183	3.95	5.75	53.03	87.11		2	1	15.15	BX	53.03	605586	0	5.75	LB	 56760-1-01	VEAL, LIVER WHL 1/BX			15.15	2	12	5.75	3.95	15.15	2	05/06/2011
183	10.48	11.95	631.94	720.59		3	1	60.3	PC	631.94	605586	0	11.95	LB	 56002-1-01	6-RIB CHOP READY VEAL RACK    			60.3	10	50	11.95	10.48	60.3	2	05/06/2011
183	6.27	7.45	189.48	225.14		4	1	30.22	BX	189.48	605586	0	7.45	LB	 43772-1-01	BEEF, OUTER SKIRT SKD&PIN PR			30.22	2	30	7.45	6.27	30.22	2	05/06/2011
183	7.35	8.75	1044.44	1243.38		5	1	142.1	BX	1044.44	605586	0	8.75	LB	 11520-1-01	BEEF SHORT LOIN 3X2 #174 PR			142.1	2	180	8.75	7.35	142.1	2	05/06/2011
183	12.13	14.95	201.36	248.17		6	1	16.6	BX	201.36	605586	0	14.95	LB	 56658-1-01	VEAL, INSIDE RD PROVIMI			16.6	1	15	14.95	12.13	16.6	1	05/06/2011
183	3.16	3.95	75.14	93.93		7	1	23.78	BX	75.14	605586	0	3.95	LB	 66458-1-01	BACON, SLAB RIND OFF			23.78	1	20	3.95	3.16	23.78	1	05/06/2011
71	10.6172	11.85	129.95	145.04		1	1	12.24	BX	129.95	605587	0	11.85	LB	 35712-1-01	BEEF, RIB CHOP 18/20 OZ BI CH			12.24	1	11.25	11.85	10.6172	12.24	1	05/06/2011
