LongDate	ReceivedDate	TransactionDate	Sequence	ProductCode	LotNumber	LotUnitCost	AlternateQuantity	PricingQuantity	SerialNumber	LineCode	VendorCode	Pallet_ID	TransactionType
201103211033	03/21/2011	03/21/2011	9048	 78063-1-01	11840346  	0	1	1	11840346	301 	16055	00003615        	1
201103211033	03/21/2011	03/21/2011	9049	 78063-1-01	11840347  	0	1	1	11840347	301 	16055	00003615        	1
201103211033	03/21/2011	03/21/2011	9050	 78063-1-01	11840348  	0	1	1	11840348	301 	16055	00003615        	1
201103211033	03/21/2011	03/21/2011	9051	 78063-1-01	11840349  	0	1	1	11840349	301 	16055	00003615        	1
201103211033	03/21/2011	03/21/2011	9052	 78063-1-01	11840350  	0	1	1	11840350	301 	16055	00003615        	1
201103211033	03/21/2011	03/21/2011	8655	 15529-1-01	0025957304	14.4086	1	14.98	11840351	1   	0		3
201103211033	03/21/2011	03/21/2011	8656	 15529-1-01	0025957305	14.4086	1	14.98	11840352	1   	0		3
201103211033	03/21/2011	03/21/2011	8657	 15529-1-01	0025957306	14.4086	1	14.96	11840353	1   	0		3
201103211033	03/21/2011	03/21/2011	8658	 15529-1-01	0025957307	14.4086	1	14.96	11840354	1   	0		3
201103211033	03/21/2011	03/21/2011	8659	 15529-1-01	0025957308	14.4086	1	15.02	11840355	1   	0		3
201103211034	03/21/2011	03/21/2011	8660	 15529-1-01	0025957309	14.4086	1	15.06	11840358	1   	0		3
201103211034	03/21/2011	03/21/2011	8661	 39606-1-01	0025957310	9.8633	1	9.42	11840359	1   	0		3
201103211034	03/21/2011	03/21/2011	8662	 39606-1-01	0025957311	9.8633	1	9.36	11840360	1   	0		3
201103211034	03/21/2011	03/21/2011	8663	 39606-1-01	0025957312	9.8633	1	9.46	11840361	1   	0		3
201103211035	03/21/2011	03/21/2011	8664	 15529-1-01	0025957313	14.4086	1	15.04	11840362	1   	0		3
201103211035	03/21/2011	03/21/2011	8665	 15529-1-01	0025957314	14.4086	1	14.96	11840363	1   	0		3
201103211035	03/21/2011	03/21/2011	9053	 78063-1-01	11840364  	0	1	1	11840364	301 	16055	00003614        	1
201103211035	03/21/2011	03/21/2011	9054	 78063-1-01	11840365  	0	1	1	11840365	301 	16055	00003614        	1
201103211035	03/21/2011	03/21/2011	9055	 78063-1-01	11840366  	0	1	1	11840366	301 	16055	00003614        	1
201103211035	03/21/2011	03/21/2011	9056	 78063-1-01	11840367  	0	1	1	11840367	301 	16055	00003614        	1
201103211035	03/21/2011	03/21/2011	9057	 78063-1-01	11840368  	0	1	1	11840368	301 	16055	00003614        	1
201103211035	03/21/2011	03/21/2011	9058	 78063-1-01	11840369  	0	1	1	11840369	301 	16055	00003614        	1
201103211035	03/21/2011	03/21/2011	9059	 78063-1-01	11840370  	0	1	1	11840370	301 	16055	00003614        	1
201103211035	03/21/2011	03/21/2011	9060	 78063-1-01	11840371  	0	1	1	11840371	301 	16055	00003614        	1
201103211035	03/21/2011	03/21/2011	9061	 78063-1-01	11840372  	0	1	1	11840372	301 	16055	00003614        	1
201103211035	03/21/2011	03/21/2011	9062	 78063-1-01	11840373  	0	1	1	11840373	301 	16055	00003614        	1
201103211035	03/21/2011	03/21/2011	9063	 78063-1-01	11840374  	0	1	1	11840374	301 	16055	00003614        	1
201103211035	03/21/2011	03/21/2011	9064	 78063-1-01	11840375  	0	1	1	11840375	301 	16055	00003614        	1
201103211035	03/21/2011	03/21/2011	9065	 78063-1-01	11840376  	0	1	1	11840376	301 	16055	00003614        	1
201103211035	03/21/2011	03/21/2011	9066	 78063-1-01	11840377  	0	1	1	11840377	301 	16055	00003614        	1
201103211035	03/21/2011	03/21/2011	9067	 78063-1-01	11840378  	0	1	1	11840378	301 	16055	00003614        	1
201103211035	03/21/2011	03/21/2011	9068	 78063-1-01	11840379  	0	1	1	11840379	301 	16055	00003614        	1
201103211035	03/21/2011	03/21/2011	9069	 78063-1-01	11840380  	0	1	1	11840380	301 	16055	00003614        	1
201103211035	03/21/2011	03/21/2011	9070	 78063-1-01	11840381  	0	1	1	11840381	301 	16055	00003614        	1
201103211035	03/21/2011	03/21/2011	9071	 78063-1-01	11840382  	0	1	1	11840382	301 	16055	00003614        	1
201103211035	03/21/2011	03/21/2011	9072	 78063-1-01	11840383  	0	1	1	11840383	301 	16055	00003614        	1
201103211035	03/21/2011	03/21/2011	9073	 78063-1-01	11840384  	0	1	1	11840384	301 	16055	00003614        	1
201103211035	03/21/2011	03/21/2011	9074	 78063-1-01	11840385  	0	1	1	11840385	301 	16055	00003614        	1
201103211035	03/21/2011	03/21/2011	9075	 78063-1-01	11840386  	0	1	1	11840386	301 	16055	00003614        	1
201103211035	03/21/2011	03/21/2011	9076	 78063-1-01	11840387  	0	1	1	11840387	301 	16055	00003614        	1
201103211035	03/21/2011	03/21/2011	9077	 78063-1-01	11840388  	0	1	1	11840388	301 	16055	00003614        	1
201103211035	03/21/2011	03/21/2011	9078	 78063-1-01	11840389  	0	1	1	11840389	301 	16055	00003614        	1
201103211035	03/21/2011	03/21/2011	9079	 78063-1-01	11840390  	0	1	1	11840390	301 	16055	00003614        	1
201103211035	03/21/2011	03/21/2011	9080	 78063-1-01	11840391  	0	1	1	11840391	301 	16055	00003614        	1
201103211035	03/21/2011	03/21/2011	9081	 78063-1-01	11840392  	0	1	1	11840392	301 	16055	00003614        	1
201103211035	03/21/2011	03/21/2011	9082	 78063-1-01	11840393  	0	1	1	11840393	301 	16055	00003614        	1
201103211035	03/21/2011	03/21/2011	9083	 78063-1-01	11840394  	0	1	1	11840394	301 	16055	00003614        	1
201103211035	03/21/2011	03/21/2011	9084	 78063-1-01	11840395  	0	1	1	11840395	301 	16055	00003614        	1
201103211036	03/21/2011	03/21/2011	8666	 38113-1-01	0025957315	17.75	1	10.22	11840396	1   	0		3
201103211036	03/21/2011	03/21/2011	9418	 31403-1-01	0000554034	4.48	1	13.4	11840397	8   	0		3
201103211036	03/21/2011	03/21/2011	8667	 15529-1-01	0025957316	14.4086	1	15.14	11840398	1   	0		3
201103211036	03/21/2011	03/21/2011	8668	 15529-1-01	0025957317	14.4086	1	15.06	11840399	1   	0		3
201103211036	03/21/2011	03/21/2011	9419	 42230-1-01	0000554035	7.52	1	13.2	11840400	8   	0		3
201103211036	03/21/2011	03/21/2011	8669	 14531-1-01	0025957318	6.7412	1	10.38	11840401	1   	0		3
201103211036	03/21/2011	03/21/2011	9420	 42230-1-01	0000554036	7.52	1	12.5	11840402	8   	0		3
201103211037	03/21/2011	03/21/2011	8670	 39614-1-01	0025957319	9.0214	1	10.08	11840403	1   	0		3
201103211037	03/21/2011	03/21/2011	8671	 15726-1-01	0025957320	15.7354	1	14.68	11840404	1   	0		3
201103211037	03/21/2011	03/21/2011	8672	 15726-1-01	0025957321	15.7354	1	14.52	11840405	1   	0		3
201103211037	03/21/2011	03/21/2011	8673	 15726-1-01	0025957322	15.7354	1	14.52	11840406	1   	0		3
201103211037	03/21/2011	03/21/2011	9421	 42230-1-01	0000554037	7.52	1	11.8	11840407	8   	0		3
201103211037	03/21/2011	03/21/2011	9422	 42230-1-01	0000554038	7.52	1	11.8	11840408	8   	0		3
201103211038	03/21/2011	03/21/2011	8674	 38111-1-01	0025957323	16.03	1	10.08	11840409	1   	0		3
201103211038	03/21/2011	03/21/2011	9423	 42230-1-01	0000554037	7.52	-1	-11.8	11840410	8   	0		4
201103211038	03/21/2011	03/21/2011	8675	 39310-1-01	0025957324	9.6864	1	15.22	11840411	1   	0		3
201103211038	03/21/2011	03/21/2011	8676	 39310-1-01	0025957325	9.6864	1	15.2	11840412	1   	0		3
201103211038	03/21/2011	03/21/2011	9424	 42230-1-01	0000554038	7.52	-1	-11.8	11840413	8   	0		4
201103211039	03/21/2011	03/21/2011	9425	 42230-1-01	0000554036	7.52	-1	-12.5	11840414	8   	0		4
201103211039	03/21/2011	03/21/2011	8677	 14531-1-01	0025957326	6.7412	1	10.38	11840415	1   	0		3
201103211039	03/21/2011	03/21/2011	8678	 56244-1-01	0025957327	15.65	1	10.58	11840416	1   	0		3
201103211040	03/21/2011	03/21/2011	9426	 42230-1-01	0000554035	7.52	-1	-13.2	11840417	8   	0		4
201103211040	03/21/2011	03/21/2011	8679	 15524-1-01	0025957328	15.7298	1	8.58	11840418	1   	0		3
201103211040	03/21/2011	03/21/2011	8680	 15524-1-01	0025957329	15.7298	1	8.56	11840419	1   	0		3
201103211040	03/21/2011	03/21/2011	8681	 15529-1-01	0025957330	14.4086	1	14.62	11840420	1   	0		3
201103211040	03/21/2011	03/21/2011	8682	 15529-1-01	0025957331	14.4086	1	15.06	11840421	1   	0		3
201103211040	03/21/2011	03/21/2011	9427	 42230-1-01	0000554039	7.52	1	11.8	11840422	8   	0		3
201103211041	03/21/2011	03/21/2011	8683	 15529-1-01	0025957332	14.4086	1	15.02	11840423	1   	0		3
201103211041	03/21/2011	03/21/2011	9428	 42230-1-01	0000554040	7.52	1	10.9	11840424	8   	0		3
201103211041	03/21/2011	03/21/2011	8684	 15529-1-01	0025957333	14.4086	1	14.94	11840425	1   	0		3
201103211041	03/21/2011	03/21/2011	9429	 42230-1-01	0000554041	7.52	1	13.3	11840426	8   	0		3
201103211041	03/21/2011	03/21/2011	8685	 15529-1-01	0025957334	14.4086	1	14.96	11840427	1   	0		3
201103211041	03/21/2011	03/21/2011	8686	 15529-1-01	0025957335	14.4086	1	14.98	11840428	1   	0		3
201103211041	03/21/2011	03/21/2011	9430	 42230-1-01	0000554042	7.52	1	11.4	11840429	8   	0		3
201103211041	03/21/2011	03/21/2011	8687	 15529-1-01	0025957336	14.4086	1	14.9	11840430	1   	0		3
201103211042	03/21/2011	03/21/2011	8688	 15529-1-01	0025957337	14.4086	1	14.98	11840431	1   	0		3
201103211042	03/21/2011	03/21/2011	8689	 15552-1-01	0025957338	4	1	0.88	11840432	1   	0		3
