LongDate	ReceivedDate	TransactionDate	Sequence	ProductCode	LotNumber	LotUnitCost	AlternateQuantity	PricingQuantity	SerialNumber	LineCode	VendorCode	Pallet_ID	TransactionType
201103280434	03/28/2011	03/28/2011	3639	  1630-1-01	23795992  	11.25	1	73.6	11853732	8301	13430	00003560        	1
201103280434	03/28/2011	03/28/2011	3640	  1630-1-01	23796008  	11.25	1	73.1	11853733	8301	13430	00003560        	1
201103280436	03/28/2011	03/28/2011	3641	  1798-1-01	21517378  	5.62	1	70.6	11853734	8301	13430	00003559        	1
201103280436	03/28/2011	03/28/2011	3642	  1798-1-01	21523002  	5.62	1	55.7	11853735	8301	13430	00003559        	1
201103280436	03/28/2011	03/28/2011	3643	  1798-1-01	21523200  	5.62	1	72.1	11853736	8301	13430	00003559        	1
201103280436	03/28/2011	03/28/2011	3644	  1798-1-01	21523306  	5.62	1	72.6	11853737	8301	13430	00003559        	1
201103280436	03/28/2011	03/28/2011	3645	  1798-1-01	21523324  	5.62	1	64.6	11853738	8301	13430	00003559        	1
201103280436	03/28/2011	03/28/2011	3646	  1798-1-01	21530706  	5.62	1	64.7	11853739	8301	13430	00003559        	1
201103280436	03/28/2011	03/28/2011	3647	  1798-1-01	21530712  	5.62	1	69.2	11853740	8301	13430	00003559        	1
201103280436	03/28/2011	03/28/2011	3648	  1798-1-01	21530768  	5.62	1	60.1	11853741	8301	13430	00003559        	1
201103280436	03/28/2011	03/28/2011	3649	  1798-1-01	21530796  	5.62	1	57.7	11853742	8301	13430	00003559        	1
201103280436	03/28/2011	03/28/2011	3650	  1798-1-01	21530831  	5.62	1	62.1	11853743	8301	13430	00003559        	1
201103280436	03/28/2011	03/28/2011	3651	  1798-1-01	21530864  	5.62	1	65.4	11853744	8301	13430	00003559        	1
201103280436	03/28/2011	03/28/2011	3652	  1798-1-01	23787199  	5.62	1	71.1	11853745	8301	13430	00003559        	1
201103280436	03/28/2011	03/28/2011	3653	  1798-1-01	23792282  	5.62	1	60.9	11853746	8301	13430	00003559        	1
201103280436	03/28/2011	03/28/2011	3654	  1798-1-01	23792288  	5.62	1	63.9	11853747	8301	13430	00003559        	1
201103280436	03/28/2011	03/28/2011	3655	  1798-1-01	23792299  	5.62	1	65.5	11853748	8301	13430	00003559        	1
201103280436	03/28/2011	03/28/2011	3656	  1798-1-01	23792322  	5.62	1	63.2	11853749	8301	13430	00003559        	1
201103280436	03/28/2011	03/28/2011	3657	  1798-1-01	23792354  	5.62	1	59.6	11853750	8301	13430	00003559        	1
201103280436	03/28/2011	03/28/2011	3658	  1798-1-01	23792407  	5.62	1	59.5	11853751	8301	13430	00003559        	1
201103280436	03/28/2011	03/28/2011	3659	  1798-1-01	23792428  	5.62	1	62.1	11853752	8301	13430	00003559        	1
201103280436	03/28/2011	03/28/2011	3660	  1798-1-01	23792440  	5.62	1	62.4	11853753	8301	13430	00003559        	1
201103280436	03/28/2011	03/28/2011	3661	  1798-1-01	23798096  	5.62	1	69.4	11853754	8301	13430	00003559        	1
201103280436	03/28/2011	03/28/2011	3662	  1798-1-01	23798329  	5.62	1	67.5	11853755	8301	13430	00003559        	1
201103280436	03/28/2011	03/28/2011	3663	  1798-1-01	23798334  	5.62	1	73.6	11853756	8301	13430	00003559        	1
201103280436	03/28/2011	03/28/2011	3664	  1798-1-01	23801246  	5.62	1	65.6	11853757	8301	13430	00003559        	1
201103280436	03/28/2011	03/28/2011	3665	  1798-1-01	23801590  	5.62	1	59	11853758	8301	13430	00003559        	1
201103280444	03/28/2011	03/28/2011	3666	  1137-1-01	21425802  	7.5	1	64.6	11853759	8301	13430	00003558        	1
201103280444	03/28/2011	03/28/2011	3667	  1137-1-01	21440187  	7.5	1	69.4	11853760	8301	13430	00003558        	1
201103280444	03/28/2011	03/28/2011	3668	  1137-1-01	21440207  	7.5	1	71.3	11853761	8301	13430	00003558        	1
201103280444	03/28/2011	03/28/2011	3669	  1137-1-01	21440235  	7.5	1	72.6	11853762	8301	13430	00003558        	1
201103280444	03/28/2011	03/28/2011	3670	  1137-1-01	21454736  	7.5	1	71.6	11853763	8301	13430	00003558        	1
201103280444	03/28/2011	03/28/2011	3671	  1137-1-01	21498242  	7.5	1	71.7	11853764	8301	13430	00003558        	1
201103280444	03/28/2011	03/28/2011	3672	  1137-1-01	21498243  	7.5	1	65.8	11853765	8301	13430	00003558        	1
201103280444	03/28/2011	03/28/2011	3673	  1137-1-01	21498267  	7.5	1	69.2	11853766	8301	13430	00003558        	1
201103280444	03/28/2011	03/28/2011	3674	  1137-1-01	21498300  	7.5	1	69.8	11853767	8301	13430	00003558        	1
201103280444	03/28/2011	03/28/2011	3675	  1137-1-01	21498329  	7.5	1	70.3	11853768	8301	13430	00003558        	1
201103280444	03/28/2011	03/28/2011	3676	  1137-1-01	21512493  	7.5	1	67.8	11853769	8301	13430	00003558        	1
201103280444	03/28/2011	03/28/2011	3677	  1137-1-01	21512576  	7.5	1	69.4	11853770	8301	13430	00003558        	1
201103280444	03/28/2011	03/28/2011	3678	  1137-1-01	21512614  	7.5	1	69.2	11853771	8301	13430	00003558        	1
201103280444	03/28/2011	03/28/2011	3679	  1137-1-01	21512751  	7.5	1	63.1	11853772	8301	13430	00003558        	1
201103280444	03/28/2011	03/28/2011	3680	  1137-1-01	22673248  	7.5	1	60.2	11853773	8301	13430	00003558        	1
201103280445	03/28/2011	03/28/2011	3681	  1137-1-01	22673252  	7.5	1	64.5	11853774	8301	13430	00003558        	1
201103280445	03/28/2011	03/28/2011	3682	  1137-1-01	22673259  	7.5	1	64.2	11853775	8301	13430	00003558        	1
201103280445	03/28/2011	03/28/2011	3683	  1137-1-01	22673318  	7.5	1	64.9	11853776	8301	13430	00003558        	1
201103280445	03/28/2011	03/28/2011	3684	  1137-1-01	22673342  	7.5	1	59.8	11853777	8301	13430	00003558        	1
201103280445	03/28/2011	03/28/2011	3685	  1137-1-01	22673458  	7.5	1	62.6	11853778	8301	13430	00003558        	1
201103280445	03/28/2011	03/28/2011	3686	  1137-1-01	22685022  	7.5	1	68.4	11853779	8301	13430	00003558        	1
201103280445	03/28/2011	03/28/2011	3687	  1137-1-01	22685038  	7.5	1	73.1	11853780	8301	13430	00003558        	1
201103280445	03/28/2011	03/28/2011	3688	  1137-1-01	22696412  	7.5	1	70.1	11853781	8301	13430	00003558        	1
201103280445	03/28/2011	03/28/2011	3689	  1137-1-01	22696424  	7.5	1	70.7	11853782	8301	13430	00003558        	1
201103280445	03/28/2011	03/28/2011	3690	  1137-1-01	22696433  	7.5	1	72.5	11853783	8301	13430	00003558        	1
201103280445	03/28/2011	03/28/2011	3691	  1137-1-01	22696440  	7.5	1	70.6	11853784	8301	13430	00003558        	1
201103280445	03/28/2011	03/28/2011	3692	  1137-1-01	22696531  	7.5	1	66.5	11853785	8301	13430	00003558        	1
201103280445	03/28/2011	03/28/2011	3693	  1137-1-01	22743017  	7.5	1	70.2	11853786	8301	13430	00003558        	1
201103280445	03/28/2011	03/28/2011	3694	  1137-1-01	22743320  	7.5	1	64	11853787	8301	13430	00003558        	1
201103280445	03/28/2011	03/28/2011	3695	  1137-1-01	23773577  	7.5	1	66.7	11853788	8301	13430	00003558        	1
201103280445	03/28/2011	03/28/2011	3696	  1142-1-01	21537003  	5.45	1	84.6	11853789	8301	13430	00003557        	1
201103280445	03/28/2011	03/28/2011	3697	  1142-1-01	23802036  	5.45	1	87.4	11853790	8301	13430	00003557        	1
201103280445	03/28/2011	03/28/2011	3698	  1142-1-01	23802247  	5.45	1	87.1	11853791	8301	13430	00003557        	1
201103280445	03/28/2011	03/28/2011	3699	  1142-1-01	23802270  	5.45	1	82.7	11853792	8301	13430	00003557        	1
201103280445	03/28/2011	03/28/2011	3700	  1142-1-01	23802272  	5.45	1	84.9	11853793	8301	13430	00003557        	1
201103280445	03/28/2011	03/28/2011	3701	  1142-1-01	23802289  	5.45	1	83.6	11853794	8301	13430	00003557        	1
201103280445	03/28/2011	03/28/2011	3702	  1142-1-01	23802332  	5.45	1	82.6	11853795	8301	13430	00003557        	1
201103280445	03/28/2011	03/28/2011	3703	  1142-1-01	23802390  	5.45	1	86.9	11853796	8301	13430	00003557        	1
201103280445	03/28/2011	03/28/2011	3704	  1142-1-01	23802398  	5.45	1	82.6	11853797	8301	13430	00003557        	1
201103280445	03/28/2011	03/28/2011	3705	  1142-1-01	23802423  	5.45	1	83.4	11853798	8301	13430	00003557        	1
201103280448	03/28/2011	03/28/2011	3706	  1137-1-01	22731467  	7.5	1	63.5	11853799	8301	13430	00003556        	1
201103280448	03/28/2011	03/28/2011	3707	  1137-1-01	22742984  	7.5	1	56.6	11853800	8301	13430	00003556        	1
201103280448	03/28/2011	03/28/2011	3708	  1137-1-01	22743029  	7.5	1	66.1	11853801	8301	13430	00003556        	1
201103280448	03/28/2011	03/28/2011	3709	  1137-1-01	22743035  	7.5	1	67.6	11853802	8301	13430	00003556        	1
201103280448	03/28/2011	03/28/2011	3710	  1137-1-01	22743146  	7.5	1	66.7	11853803	8301	13430	00003556        	1
201103280448	03/28/2011	03/28/2011	3711	  1137-1-01	22743171  	7.5	1	68.5	11853804	8301	13430	00003556        	1
201103280448	03/28/2011	03/28/2011	3712	  1137-1-01	22743244  	7.5	1	63.2	11853805	8301	13430	00003556        	1
201103280448	03/28/2011	03/28/2011	3713	  1137-1-01	22743272  	7.5	1	69.6	11853806	8301	13430	00003556        	1
201103280448	03/28/2011	03/28/2011	3714	  1137-1-01	22743283  	7.5	1	64.1	11853807	8301	13430	00003556        	1
201103280448	03/28/2011	03/28/2011	3715	  1137-1-01	22743292  	7.5	1	62.7	11853808	8301	13430	00003556        	1
201103280448	03/28/2011	03/28/2011	3716	  1137-1-01	22743301  	7.5	1	67.8	11853809	8301	13430	00003556        	1
201103280448	03/28/2011	03/28/2011	3717	  1137-1-01	22743307  	7.5	1	65.2	11853810	8301	13430	00003556        	1
201103280448	03/28/2011	03/28/2011	3718	  1137-1-01	22743351  	7.5	1	64.9	11853811	8301	13430	00003556        	1
201103280448	03/28/2011	03/28/2011	3719	  1137-1-01	23773559  	7.5	1	67.6	11853812	8301	13430	00003556        	1
201103280448	03/28/2011	03/28/2011	3720	  1137-1-01	23773560  	7.5	1	68	11853813	8301	13430	00003556        	1
201103280449	03/28/2011	03/28/2011	3721	  1142-1-01	21536520  	5.45	1	82.5	11853814	8301	13430	00003555        	1
201103280449	03/28/2011	03/28/2011	3722	  1142-1-01	21536772  	5.45	1	82	11853815	8301	13430	00003555        	1
201103280449	03/28/2011	03/28/2011	3723	  1142-1-01	21536789  	5.45	1	84.1	11853816	8301	13430	00003555        	1
