DateOpened	LotNumber	DCTransactionNumber	ProductCode	Available_Alt	PricingUM	AlternateUM	Cost	Available_Prc	PalletID
03/28/2011	0000555057	11856540	  1038-1-01	0	LB	BX	4.75	0	
03/30/2011	0000555331	11860825	  1038-1-01	0	LB	BX	4.75	0	
03/30/2011	0000555332	11860826	  1038-1-01	0	LB	BX	4.75	0	
03/30/2011	0000555333	11860828	  1038-1-01	0	LB	BX	4.75	0	
03/30/2011	0000555334	11860829	  1038-1-01	0	LB	BX	4.75	0	
03/30/2011	0000555335	11860830	  1038-1-01	0	LB	BX	4.75	0	
03/31/2011	0000555572	11864042	  1038-1-01	0	LB	BX	4.75	0	
03/31/2011	0000555573	11864045	  1038-1-01	0	LB	BX	4.75	0	
03/31/2011	0000555574	11864046	  1038-1-01	0	LB	BX	4.75	0	
03/31/2011	0000555575	11864047	  1038-1-01	0	LB	BX	4.75	0	
03/31/2011	0000555576	11864048	  1038-1-01	0	LB	BX	4.75	0	
03/31/2011	0000555577	11864049	  1038-1-01	0	LB	BX	4.75	0	
04/01/2011	0000555807	11866849	  1038-1-01	0	LB	BX	4.75	0	
04/01/2011	0000555808	11866850	  1038-1-01	0	LB	BX	4.75	0	
04/01/2011	0000555809	11866852	  1038-1-01	0	LB	BX	4.75	0	
04/01/2011	0000555810	11866853	  1038-1-01	0	LB	BX	4.75	0	
03/28/2011	8207092216	11854219	  1038-1-06	1	LB	BX	5.4	76.5	50031440        
03/28/2011	8207092253	11854220	  1038-1-06	1	LB	BX	5.4	80.7	50031440        
03/28/2011	8207092331	11854221	  1038-1-06	1	LB	BX	5.4	80.9	50031440        
03/28/2011	8207092359	11854222	  1038-1-06	1	LB	BX	5.4	77.6	50031440        
03/28/2011	8207092650	11854223	  1038-1-06	1	LB	BX	5.4	77.6	50031440        
03/28/2011	8207094304	11854224	  1038-1-06	1	LB	BX	5.4	76.9	50031440        
03/28/2011	0000555057	0	  1038-1-08	0	LB	BX	4.75	0	
03/30/2011	0000555331	0	  1038-1-08	0	LB	BX	4.75	0	
03/30/2011	0000555332	0	  1038-1-08	0	LB	BX	4.75	0	
03/30/2011	0000555333	0	  1038-1-08	0	LB	BX	4.75	0	
03/30/2011	0000555334	0	  1038-1-08	0	LB	BX	4.75	0	
03/30/2011	0000555335	0	  1038-1-08	0	LB	BX	4.75	0	
03/31/2011	0000555572	0	  1038-1-08	0	LB	BX	4.75	0	
03/31/2011	0000555573	0	  1038-1-08	0	LB	BX	4.75	0	
03/31/2011	0000555574	0	  1038-1-08	0	LB	BX	4.75	0	
03/31/2011	0000555575	0	  1038-1-08	0	LB	BX	4.75	0	
03/31/2011	0000555576	0	  1038-1-08	0	LB	BX	4.75	0	
03/31/2011	0000555577	0	  1038-1-08	0	LB	BX	4.75	0	
04/01/2011	0000555807	0	  1038-1-08	1	LB	BX	4.75	35	
04/01/2011	0000555808	0	  1038-1-08	1	LB	BX	4.75	53.7	
04/01/2011	0000555810	0	  1038-1-08	1	LB	BX	4.75	26	
04/01/2011	0000555809	0	  1038-1-10	1	LB	BX	4.75	42.4	
03/30/2011	16421825  	11860983	  1041-1-01	1	LB	BX	5.13	67.9	00003494        
03/30/2011	16421826  	11860984	  1041-1-01	1	LB	BX	5.13	79.9	00003494        
03/30/2011	16421827  	11860985	  1041-1-01	1	LB	BX	5.13	72.3	00003494        
03/30/2011	16421828  	11860986	  1041-1-01	1	LB	BX	5.13	77.4	00003494        
03/30/2011	16421829  	11860987	  1041-1-01	1	LB	BX	5.13	78.7	00003494        
03/30/2011	16421830  	11860988	  1041-1-01	1	LB	BX	5.13	65	00003494        
03/30/2011	16421831  	11860989	  1041-1-01	1	LB	BX	5.13	75.3	00003494        
03/30/2011	16421832  	11860990	  1041-1-01	1	LB	BX	5.13	66.5	00003494        
03/30/2011	16421833  	11860991	  1041-1-01	1	LB	BX	5.13	60.2	00003494        
03/30/2011	16421834  	11860992	  1041-1-01	1	LB	BX	5.13	57.7	00003494        
03/30/2011	16421835  	11860993	  1041-1-01	1	LB	BX	5.13	64.7	00003494        
03/30/2011	16421836  	11860994	  1041-1-01	1	LB	BX	5.13	58.1	00003494        
03/30/2011	16421837  	11860995	  1041-1-01	1	LB	BX	5.13	76	00003494        
03/30/2011	16421838  	11860996	  1041-1-01	1	LB	BX	5.13	72.6	00003494        
03/30/2011	16421839  	11860997	  1041-1-01	1	LB	BX	5.13	70	00003494        
03/30/2011	16421840  	11860998	  1041-1-01	1	LB	BX	5.13	74.7	00003494        
03/30/2011	16421841  	11860999	  1041-1-01	1	LB	BX	5.13	64.6	00003494        
03/30/2011	16421842  	11861000	  1041-1-01	1	LB	BX	5.13	69.6	00003494        
03/30/2011	16421843  	11861001	  1041-1-01	1	LB	BX	5.13	77.3	00003494        
03/30/2011	16421844  	11861002	  1041-1-01	1	LB	BX	5.13	66.2	00003494        
03/30/2011	16421845  	11861003	  1041-1-01	1	LB	BX	5.13	72.9	00003494        
03/30/2011	16421846  	11861004	  1041-1-01	1	LB	BX	5.13	72.9	00003494        
03/30/2011	16421847  	11861005	  1041-1-01	1	LB	BX	5.13	69.4	00003494        
03/30/2011	16421848  	11861006	  1041-1-01	1	LB	BX	5.13	80.6	00003494        
03/30/2011	16421849  	11861007	  1041-1-01	1	LB	BX	5.13	75.3	00003494        
03/30/2011	16423329  	11860955	  1041-1-01	1	LB	BX	5.13	66.9	00003495        
03/30/2011	16423330  	11860956	  1041-1-01	1	LB	BX	5.13	68.6	00003495        
03/30/2011	16423331  	11860957	  1041-1-01	1	LB	BX	5.13	64.9	00003495        
03/30/2011	16423332  	11860958	  1041-1-01	1	LB	BX	5.13	66.3	00003495        
03/30/2011	16423333  	11860959	  1041-1-01	1	LB	BX	5.13	57.6	00003495        
03/30/2011	16423334  	11860960	  1041-1-01	1	LB	BX	5.13	68.2	00003495        
03/30/2011	16423335  	11860961	  1041-1-01	1	LB	BX	5.13	69.1	00003495        
03/30/2011	16423336  	11860962	  1041-1-01	1	LB	BX	5.13	65.8	00003495        
03/30/2011	16423337  	11860963	  1041-1-01	1	LB	BX	5.13	69.2	00003495        
03/30/2011	16423338  	11860964	  1041-1-01	1	LB	BX	5.13	65.8	00003495        
03/30/2011	16423339  	11860965	  1041-1-01	1	LB	BX	5.13	69.9	00003495        
03/30/2011	16423340  	11860966	  1041-1-01	1	LB	BX	5.13	65.2	00003495        
03/30/2011	16423341  	11860967	  1041-1-01	1	LB	BX	5.13	57.4	00003495        
03/30/2011	16423342  	11860968	  1041-1-01	1	LB	BX	5.13	66	00003495        
03/30/2011	16423343  	11860969	  1041-1-01	1	LB	BX	5.13	64.1	00003495        
03/30/2011	16423344  	11860970	  1041-1-01	1	LB	BX	5.13	60.6	00003495        
03/30/2011	16423345  	11860971	  1041-1-01	1	LB	BX	5.13	63.3	00003495        
03/30/2011	16423346  	11860972	  1041-1-01	1	LB	BX	5.13	62.1	00003495        
03/30/2011	16423347  	11860973	  1041-1-01	1	LB	BX	5.13	64.9	00003495        
03/30/2011	16423348  	11860974	  1041-1-01	1	LB	BX	5.13	66.5	00003495        
03/30/2011	16423349  	11860975	  1041-1-01	1	LB	BX	5.13	64.9	00003495        
03/30/2011	16423350  	11860976	  1041-1-01	1	LB	BX	5.13	66.9	00003495        
03/30/2011	16423351  	11860977	  1041-1-01	1	LB	BX	5.13	70.5	00003495        
03/30/2011	16423352  	11860978	  1041-1-01	1	LB	BX	5.13	57.6	00003495        
03/30/2011	16423353  	11860979	  1041-1-01	1	LB	BX	5.13	63.6	00003495        
03/28/2011	21482541  	11853689	  1041-1-01	1	LB	BX	5.3	61.8	00003562        
03/28/2011	21489001  	11853690	  1041-1-01	1	LB	BX	5.3	65.5	00003562        
03/28/2011	21523182  	11853691	  1041-1-01	1	LB	BX	5.3	57.7	00003562        
03/28/2011	21523242  	11853692	  1041-1-01	1	LB	BX	5.3	62.4	00003562        
03/28/2011	21523268  	11853693	  1041-1-01	1	LB	BX	5.3	63	00003562        
03/28/2011	22723274  	11853694	  1041-1-01	1	LB	BX	5.3	62.6	00003562        
03/28/2011	22723291  	11853695	  1041-1-01	1	LB	BX	5.3	62.8	00003562        
03/28/2011	22744501  	11853696	  1041-1-01	1	LB	BX	5.3	57.3	00003562        
03/28/2011	23760405  	11853697	  1041-1-01	1	LB	BX	5.3	65.9	00003562        
03/28/2011	23760454  	11853698	  1041-1-01	1	LB	BX	5.3	60.7	00003562        
03/28/2011	23760517  	11853699	  1041-1-01	1	LB	BX	5.3	59.9	00003562        
03/28/2011	23760737  	11853700	  1041-1-01	1	LB	BX	5.3	58.7	00003562        
03/28/2011	23760776  	11853701	  1041-1-01	1	LB	BX	5.3	63.3	00003562        
03/28/2011	23760942  	11853702	  1041-1-01	1	LB	BX	5.3	62.6	00003562        
03/28/2011	23784978  	11853703	  1041-1-01	1	LB	BX	5.3	66	00003562        
03/28/2011	23785084  	11853704	  1041-1-01	1	LB	BX	5.3	68.8	00003562        
03/28/2011	23792520  	11853705	  1041-1-01	1	LB	BX	5.3	61.8	00003562        
03/28/2011	23792523  	11853706	  1041-1-01	1	LB	BX	5.3	65	00003562        
03/28/2011	23792525  	11853707	  1041-1-01	1	LB	BX	5.3	64.3	00003562        
03/28/2011	23792549  	11853708	  1041-1-01	1	LB	BX	5.3	59.7	00003562        
03/28/2011	0000185095	11854514	  1047-1-01	1	LB	BX	5.4075	73.6	00003536        
03/28/2011	0116953402	11854515	  1047-1-01	1	LB	BX	5.4075	71.5	00003536        
03/28/2011	0116953568	11854516	  1047-1-01	1	LB	BX	5.4075	73.4	00003536        
03/28/2011	0116953626	11854517	  1047-1-01	1	LB	BX	5.4075	83.5	00003536        
03/28/2011	0116953715	11854518	  1047-1-01	1	LB	BX	5.4075	77	00003536        
03/28/2011	0116953793	11854519	  1047-1-01	1	LB	BX	5.4075	74.2	00003536        
03/28/2011	0116953852	11854520	  1047-1-01	1	LB	BX	5.4075	70.2	00003536        
03/28/2011	0116953915	11854521	  1047-1-01	1	LB	BX	5.4075	79.9	00003536        
03/28/2011	0116953966	11854522	  1047-1-01	1	LB	BX	5.4075	77.8	00003536        
03/28/2011	0116954388	11854523	  1047-1-01	1	LB	BX	5.4075	74.4	00003536        
03/28/2011	0116970576	11854524	  1047-1-01	1	LB	BX	5.4075	81.7	00003536        
03/28/2011	0116984863	11854525	  1047-1-01	1	LB	BX	5.4075	74.5	00003536        
03/28/2011	0116984876	11854526	  1047-1-01	0	LB	BX	5.4075	0	
03/28/2011	0116984914	11854527	  1047-1-01	1	LB	BX	5.4075	72.4	00003536        
03/28/2011	0116985030	11854528	  1047-1-01	1	LB	BX	5.4075	71.3	00003536        
03/28/2011	0116985051	11854529	  1047-1-01	1	LB	BX	5.4075	70.3	00003536        
03/28/2011	0116985157	11854530	  1047-1-01	1	LB	BX	5.4075	79.3	00003536        
03/28/2011	0116985223	11854531	  1047-1-01	1	LB	BX	5.4075	76.9	00003536        
03/28/2011	0116985235	11854532	  1047-1-01	1	LB	BX	5.4075	78.3	00003536        
03/28/2011	0116985262	11854533	  1047-1-01	0	LB	BX	5.4075	0	
03/28/2011	0116985284	11854534	  1047-1-01	0	LB	BX	5.4075	0	
03/28/2011	0116985304	11854535	  1047-1-01	1	LB	BX	5.4075	73.6	00003536        
03/28/2011	0118416516	11854536	  1047-1-01	1	LB	BX	5.4075	75.4	00003536        
03/28/2011	0118416692	11854537	  1047-1-01	1	LB	BX	5.4075	72.7	00003536        
03/28/2011	0118427904	11854538	  1047-1-01	1	LB	BX	5.4075	70.8	00003536        
03/28/2011	0118427964	11854539	  1047-1-01	1	LB	BX	5.4075	73.7	00003536        
03/28/2011	0116984876	0	  1047-1-08	1	LB	BX	5.4075	79.2	
03/28/2011	0116985262	0	  1047-1-08	1	LB	BX	5.4075	77	
03/28/2011	0116985284	0	  1047-1-08	1	LB	BX	5.4075	77.3	
03/28/2011	8007084131	11854250	  1098-1-06	1	LB	BX	8.75	78.4	50031443        
03/28/2011	8007141545	11854251	  1098-1-06	1	LB	BX	8.75	77.2	50031443        
03/28/2011	8007141907	11854252	  1098-1-06	1	LB	BX	8.75	80.5	50031443        
03/28/2011	8007141935	11854253	  1098-1-06	1	LB	BX	8.75	80.2	50031443        
03/28/2011	8007142015	11854254	  1098-1-06	1	LB	BX	8.75	77.7	50031443        
03/28/2011	8007142312	11854255	  1098-1-06	1	LB	BX	8.75	84.2	50031443        
03/28/2011	8007142322	11854256	  1098-1-06	1	LB	BX	8.75	81	50031443        
03/28/2011	8007142347	11854257	  1098-1-06	1	LB	BX	8.75	85	50031443        
03/28/2011	8007142425	11854258	  1098-1-06	1	LB	BX	8.75	79.5	50031443        
03/28/2011	8007142558	11854259	  1098-1-06	1	LB	BX	8.75	77.3	50031443        
03/28/2011	8007144109	11854284	  1098-1-06	1	LB	BX	8.75	73.9	50031447        
03/28/2011	8107134341	11854260	  1098-1-06	1	LB	BX	8.75	75.7	50031443        
03/28/2011	8107134357	11854261	  1098-1-06	1	LB	BX	8.75	77.5	50031443        
03/28/2011	8107134414	11854262	  1098-1-06	1	LB	BX	8.75	77.9	50031443        
03/28/2011	8107134504	11854263	  1098-1-06	1	LB	BX	8.75	80.8	50031443        
03/28/2011	8107134545	11854264	  1098-1-06	1	LB	BX	8.75	73.9	50031443        
03/28/2011	8107134547	11854285	  1098-1-06	1	LB	BX	8.75	79.9	50031447        
03/28/2011	8107135201	11854286	  1098-1-06	1	LB	BX	8.75	77.4	50031447        
03/28/2011	8407101530	11854287	  1098-1-06	1	LB	BX	8.75	74.5	50031447        
03/28/2011	8407101555	11854288	  1098-1-06	1	LB	BX	8.75	71	50031447        
03/28/2011	8407101637	11854289	  1098-1-06	1	LB	BX	8.75	76.7	50031447        
03/28/2011	8407101710	11854290	  1098-1-06	1	LB	BX	8.75	72.4	50031447        
03/28/2011	8407101741	11854291	  1098-1-06	1	LB	BX	8.75	72	50031447        
03/28/2011	8407101837	11854292	  1098-1-06	1	LB	BX	8.75	74.6	50031447        
03/28/2011	8407101851	11854293	  1098-1-06	1	LB	BX	8.75	74.3	50031447        
03/28/2011	8407102011	11854294	  1098-1-06	1	LB	BX	8.75	75.1	50031447        
03/28/2011	8407102027	11854295	  1098-1-06	1	LB	BX	8.75	75.7	50031447        
03/28/2011	8407102045	11854296	  1098-1-06	1	LB	BX	8.75	73.7	50031447        
03/28/2011	8407102125	11854297	  1098-1-06	1	LB	BX	8.75	77.3	50031447        
03/28/2011	8407102144	11854298	  1098-1-06	1	LB	BX	8.75	66.9	50031447        
03/28/2011	8407102221	11854299	  1098-1-06	1	LB	BX	8.75	75.1	50031447        
03/28/2011	8407102308	11854300	  1098-1-06	1	LB	BX	8.75	75	50031447        
03/28/2011	8407102431	11854301	  1098-1-06	1	LB	BX	8.75	77.6	50031447        
03/28/2011	8407102451	11854302	  1098-1-06	1	LB	BX	8.75	71.5	50031447        
03/28/2011	8407102835	11854303	  1098-1-06	1	LB	BX	8.75	69.7	50031447        
03/28/2011	8407103803	11854304	  1098-1-06	1	LB	BX	8.75	73.8	50031447        
03/28/2011	8407103855	11854305	  1098-1-06	1	LB	BX	8.75	80.2	50031447        
03/28/2011	8407103941	11854306	  1098-1-06	1	LB	BX	8.75	71.7	50031447        
03/28/2011	8407104026	11854307	  1098-1-06	1	LB	BX	8.75	74	50031447        
03/28/2011	8407104110	11854308	  1098-1-06	1	LB	BX	8.75	74.7	50031447        
03/28/2011	8407104134	11854319	  1098-1-06	1	LB	BX	8.75	76.5	50031449        
03/28/2011	8407104238	11854320	  1098-1-06	1	LB	BX	8.75	71.1	50031449        
03/28/2011	8407104335	11854321	  1098-1-06	1	LB	BX	8.75	75.5	50031449        
03/28/2011	8407104356	11854322	  1098-1-06	1	LB	BX	8.75	79.1	50031449        
03/28/2011	8407104446	11854323	  1098-1-06	1	LB	BX	8.75	81.1	50031449        
03/28/2011	8407104526	11854324	  1098-1-06	1	LB	BX	8.75	78.8	50031449        
03/28/2011	8407104703	11854325	  1098-1-06	1	LB	BX	8.75	73.1	50031449        
03/28/2011	8407104709	11854326	  1098-1-06	1	LB	BX	8.75	76.1	50031449        
03/28/2011	8407104754	11854327	  1098-1-06	1	LB	BX	8.75	77.7	50031449        
03/28/2011	8407104801	11854328	  1098-1-06	1	LB	BX	8.75	75	50031449        
03/28/2011	8407104854	11854329	  1098-1-06	1	LB	BX	8.75	70.1	50031449        
03/28/2011	8407104944	11854330	  1098-1-06	1	LB	BX	8.75	76.9	50031449        
03/28/2011	8407105055	11854331	  1098-1-06	1	LB	BX	8.75	74.2	50031449        
03/28/2011	8407105100	11854332	  1098-1-06	1	LB	BX	8.75	77.7	50031449        
03/28/2011	8407105615	11854333	  1098-1-06	1	LB	BX	8.75	71.5	50031449        
03/28/2011	8407110341	11854265	  1098-1-06	1	LB	BX	8.75	77.3	50031443        
03/28/2011	0000555113	11857455	  1137-1-01	1	LB	BX	7.5	55.9	
03/28/2011	0000555114	11857462	  1137-1-01	1	LB	BX	7.5	65.2	
03/28/2011	0000555115	11857463	  1137-1-01	1	LB	BX	7.5	70.4	
03/28/2011	0000555116	11857464	  1137-1-01	1	LB	BX	7.5	66	
03/29/2011	13650875  	11858124	  1137-1-01	0	LB	BX	7.5	0	
03/29/2011	13665214  	11858125	  1137-1-01	0	LB	BX	7.5	0	
03/29/2011	13691138  	11858126	  1137-1-01	0	LB	BX	7.5	0	
03/29/2011	14316143  	11858127	  1137-1-01	0	LB	BX	7.5	0	
03/29/2011	14316173  	11858128	  1137-1-01	0	LB	BX	7.5	0	
03/29/2011	14316180  	11858129	  1137-1-01	0	LB	BX	7.5	0	
03/29/2011	14329407  	11858130	  1137-1-01	0	LB	BX	7.5	0	
03/29/2011	14329409  	11858131	  1137-1-01	0	LB	BX	7.5	0	
03/29/2011	14329411  	11858132	  1137-1-01	0	LB	BX	7.5	0	
03/29/2011	14329416  	11858133	  1137-1-01	0	LB	BX	7.5	0	
03/29/2011	14329418  	11858134	  1137-1-01	0	LB	BX	7.5	0	
03/29/2011	14329428  	11858135	  1137-1-01	0	LB	BX	7.5	0	
03/29/2011	14329481  	11858136	  1137-1-01	0	LB	BX	7.5	0	
03/29/2011	14329516  	11858137	  1137-1-01	0	LB	BX	7.5	0	
03/29/2011	14329523  	11858138	  1137-1-01	0	LB	BX	7.5	0	
03/29/2011	14329539  	11858139	  1137-1-01	0	LB	BX	7.5	0	
03/29/2011	14343429  	11858140	  1137-1-01	0	LB	BX	7.5	0	
03/29/2011	14343432  	11858141	  1137-1-01	0	LB	BX	7.5	0	
03/29/2011	14343433  	11858142	  1137-1-01	0	LB	BX	7.5	0	
03/29/2011	14343442  	11858143	  1137-1-01	0	LB	BX	7.5	0	
03/29/2011	14343458  	11858144	  1137-1-01	0	LB	BX	7.5	0	
03/29/2011	14343469  	11858145	  1137-1-01	0	LB	BX	7.5	0	
03/29/2011	14343479  	11858146	  1137-1-01	0	LB	BX	7.5	0	
03/29/2011	14343487  	11858147	  1137-1-01	0	LB	BX	7.5	0	
03/29/2011	14343545  	11858148	  1137-1-01	0	LB	BX	7.5	0	
03/29/2011	14343552  	11858149	  1137-1-01	0	LB	BX	7.5	0	
03/29/2011	14343585  	11858150	  1137-1-01	0	LB	BX	7.5	0	
03/29/2011	14368470  	11858151	  1137-1-01	0	LB	BX	7.5	0	
03/29/2011	14368480  	11858152	  1137-1-01	0	LB	BX	7.5	0	
03/29/2011	14368493  	11858153	  1137-1-01	0	LB	BX	7.5	0	
03/28/2011	21425802  	11853759	  1137-1-01	0	LB	BX	7.5	0	
03/28/2011	21440187  	11853760	  1137-1-01	0	LB	BX	7.5	0	
03/28/2011	21440207  	11853761	  1137-1-01	0	LB	BX	7.5	0	
03/28/2011	21440235  	11853762	  1137-1-01	0	LB	BX	7.5	0	
03/28/2011	21454736  	11853763	  1137-1-01	0	LB	BX	7.5	0	
03/28/2011	21498242  	11853764	  1137-1-01	0	LB	BX	7.5	0	
03/28/2011	21498243  	11853765	  1137-1-01	0	LB	BX	7.5	0	
03/28/2011	21498267  	11853766	  1137-1-01	0	LB	BX	7.5	0	
03/28/2011	21498300  	11853767	  1137-1-01	0	LB	BX	7.5	0	
03/28/2011	21498329  	11853768	  1137-1-01	0	LB	BX	7.5	0	
03/28/2011	21512493  	11853769	  1137-1-01	0	LB	BX	7.5	0	
03/28/2011	21512576  	11853770	  1137-1-01	0	LB	BX	7.5	0	
03/28/2011	21512614  	11853771	  1137-1-01	0	LB	BX	7.5	0	
03/28/2011	21512751  	11853772	  1137-1-01	0	LB	BX	7.5	0	
03/28/2011	22673248  	11853773	  1137-1-01	0	LB	BX	7.5	0	
03/28/2011	22673252  	11853774	  1137-1-01	0	LB	BX	7.5	0	
03/28/2011	22673259  	11853775	  1137-1-01	0	LB	BX	7.5	0	
03/28/2011	22673318  	11853776	  1137-1-01	0	LB	BX	7.5	0	
03/28/2011	22673342  	11853777	  1137-1-01	0	LB	BX	7.5	0	
03/28/2011	22673458  	11853778	  1137-1-01	0	LB	BX	7.5	0	
03/28/2011	22685022  	11853779	  1137-1-01	0	LB	BX	7.5	0	
03/28/2011	22685038  	11853780	  1137-1-01	0	LB	BX	7.5	0	
03/28/2011	22696412  	11853781	  1137-1-01	0	LB	BX	7.5	0	
03/28/2011	22696424  	11853782	  1137-1-01	0	LB	BX	7.5	0	
03/28/2011	22696433  	11853783	  1137-1-01	0	LB	BX	7.5	0	
03/28/2011	22696440  	11853784	  1137-1-01	0	LB	BX	7.5	0	
03/28/2011	22696531  	11853785	  1137-1-01	0	LB	BX	7.5	0	
03/28/2011	22731467  	11853799	  1137-1-01	0	LB	BX	7.5	0	
03/28/2011	22742984  	11853800	  1137-1-01	0	LB	BX	7.5	0	
03/28/2011	22743017  	11853786	  1137-1-01	0	LB	BX	7.5	0	
03/28/2011	22743029  	11853801	  1137-1-01	0	LB	BX	7.5	0	
03/28/2011	22743035  	11853802	  1137-1-01	0	LB	BX	7.5	0	
03/28/2011	22743146  	11853803	  1137-1-01	0	LB	BX	7.5	0	
03/28/2011	22743171  	11853804	  1137-1-01	0	LB	BX	7.5	0	
03/28/2011	22743244  	11853805	  1137-1-01	0	LB	BX	7.5	0	
03/28/2011	22743272  	11853806	  1137-1-01	0	LB	BX	7.5	0	
03/28/2011	22743283  	11853807	  1137-1-01	0	LB	BX	7.5	0	
03/28/2011	22743292  	11853808	  1137-1-01	0	LB	BX	7.5	0	
03/28/2011	22743301  	11853809	  1137-1-01	0	LB	BX	7.5	0	
03/28/2011	22743307  	11853810	  1137-1-01	0	LB	BX	7.5	0	
03/28/2011	22743320  	11853787	  1137-1-01	0	LB	BX	7.5	0	
03/28/2011	22743351  	11853811	  1137-1-01	0	LB	BX	7.5	0	
03/28/2011	23773559  	11853812	  1137-1-01	0	LB	BX	7.5	0	
03/28/2011	23773560  	11853813	  1137-1-01	0	LB	BX	7.5	0	
03/28/2011	23773577  	11853788	  1137-1-01	0	LB	BX	7.5	0	
03/29/2011	13650875  	0	  1137-1-10	0	LB	BX	7.5	0	00003516        
03/29/2011	13665214  	0	  1137-1-10	0	LB	BX	7.5	0	00003516        
03/29/2011	13691138  	0	  1137-1-10	0	LB	BX	7.5	0	00003516        
03/29/2011	14316143  	0	  1137-1-10	0	LB	BX	7.5	0	00003516        
03/29/2011	14316173  	0	  1137-1-10	0	LB	BX	7.5	0	00003516        
03/29/2011	14316180  	0	  1137-1-10	0	LB	BX	7.5	0	00003516        
03/29/2011	14329407  	0	  1137-1-10	0	LB	BX	7.5	0	00003516        
03/29/2011	14329409  	0	  1137-1-10	0	LB	BX	7.5	0	00003516        
03/29/2011	14329411  	0	  1137-1-10	0	LB	BX	7.5	0	00003516        
03/29/2011	14329416  	0	  1137-1-10	0	LB	BX	7.5	0	00003516        
03/29/2011	14329418  	0	  1137-1-10	0	LB	BX	7.5	0	00003516        
03/29/2011	14329428  	0	  1137-1-10	0	LB	BX	7.5	0	00003516        
03/29/2011	14329481  	0	  1137-1-10	0	LB	BX	7.5	0	00003516        
03/29/2011	14329516  	0	  1137-1-10	0	LB	BX	7.5	0	00003516        
03/29/2011	14329523  	0	  1137-1-10	0	LB	BX	7.5	0	00003516        
03/29/2011	14329539  	0	  1137-1-10	0	LB	BX	7.5	0	00003516        
03/29/2011	14343429  	0	  1137-1-10	0	LB	BX	7.5	0	00003516        
03/29/2011	14343432  	0	  1137-1-10	0	LB	BX	7.5	0	00003516        
03/29/2011	14343433  	0	  1137-1-10	0	LB	BX	7.5	0	00003516        
03/29/2011	14343442  	0	  1137-1-10	0	LB	BX	7.5	0	00003516        
03/29/2011	14343458  	0	  1137-1-10	0	LB	BX	7.5	0	00003516        
03/29/2011	14343469  	0	  1137-1-10	0	LB	BX	7.5	0	00003516        
03/29/2011	14343479  	0	  1137-1-10	0	LB	BX	7.5	0	00003516        
03/29/2011	14343487  	0	  1137-1-10	0	LB	BX	7.5	0	00003516        
03/29/2011	14343545  	0	  1137-1-10	0	LB	BX	7.5	0	00003516        
03/29/2011	14343552  	0	  1137-1-10	0	LB	BX	7.5	0	00003516        
03/29/2011	14343585  	0	  1137-1-10	0	LB	BX	7.5	0	00003516        
03/29/2011	14368470  	0	  1137-1-10	0	LB	BX	7.5	0	00003516        
03/29/2011	14368480  	0	  1137-1-10	0	LB	BX	7.5	0	00003516        
03/29/2011	14368493  	0	  1137-1-10	0	LB	BX	7.5	0	00003516        
03/28/2011	21425802  	0	  1137-1-10	0	LB	BX	7.5	0	00003558        
03/28/2011	21440187  	0	  1137-1-10	0	LB	BX	7.5	0	00003558        
03/28/2011	21440207  	0	  1137-1-10	0	LB	BX	7.5	0	00003558        
03/28/2011	21440235  	0	  1137-1-10	0	LB	BX	7.5	0	00003558        
03/28/2011	21454736  	0	  1137-1-10	0	LB	BX	7.5	0	00003558        
03/28/2011	21498242  	0	  1137-1-10	0	LB	BX	7.5	0	00003558        
03/28/2011	21498243  	0	  1137-1-10	0	LB	BX	7.5	0	00003558        
03/28/2011	21498267  	0	  1137-1-10	0	LB	BX	7.5	0	00003558        
03/28/2011	21498300  	0	  1137-1-10	0	LB	BX	7.5	0	00003558        
03/28/2011	21498329  	0	  1137-1-10	0	LB	BX	7.5	0	00003558        
03/28/2011	21512493  	0	  1137-1-10	0	LB	BX	7.5	0	00003558        
03/28/2011	21512576  	0	  1137-1-10	0	LB	BX	7.5	0	00003558        
03/28/2011	21512614  	0	  1137-1-10	0	LB	BX	7.5	0	00003558        
03/28/2011	21512751  	0	  1137-1-10	0	LB	BX	7.5	0	00003558        
03/28/2011	22673248  	0	  1137-1-10	0	LB	BX	7.5	0	00003558        
03/28/2011	22673252  	0	  1137-1-10	0	LB	BX	7.5	0	00003558        
03/28/2011	22673259  	0	  1137-1-10	0	LB	BX	7.5	0	00003558        
03/28/2011	22673318  	0	  1137-1-10	0	LB	BX	7.5	0	00003558        
03/28/2011	22673342  	0	  1137-1-10	0	LB	BX	7.5	0	00003558        
03/28/2011	22673458  	0	  1137-1-10	0	LB	BX	7.5	0	00003558        
03/28/2011	22685022  	0	  1137-1-10	0	LB	BX	7.5	0	00003558        
03/28/2011	22685038  	0	  1137-1-10	0	LB	BX	7.5	0	00003558        
03/28/2011	22696412  	0	  1137-1-10	0	LB	BX	7.5	0	00003558        
03/28/2011	22696424  	0	  1137-1-10	0	LB	BX	7.5	0	00003558        
03/28/2011	22696433  	0	  1137-1-10	0	LB	BX	7.5	0	00003558        
03/28/2011	22696440  	0	  1137-1-10	0	LB	BX	7.5	0	00003558        
03/28/2011	22696531  	0	  1137-1-10	0	LB	BX	7.5	0	00003558        
03/28/2011	22731467  	0	  1137-1-10	1	LB	BX	7.5	63.5	00003556        
03/28/2011	22742984  	0	  1137-1-10	1	LB	BX	7.5	56.6	00003556        
