CustomerCode	DefaultCost	DefaultPrice	ExtendedCost	ExtendedPrice	FilledDescription	LineNumber	LineType	LineWeight	OrderByUM	LotTotalCost	OrderNumber	OverrideCost	OverridePrice	PricingUM	ProductCode	ProductDescription	ProductText1	ProductText2	Quantity_Pricing	Quantity_Ordered	Quantity_Estimated	UnitPrice	UnitCost	LotQuantity_Prc	LotQuantity_Alt	OrderDate
3060	15.2071	0	177.62	233.6		7	1	11.68	PC	177.62	593120	0	20	LB	 32232-1-01	TENDERS, 3.5/UP 190A CH			11.68	3	10.5	20	15.2071	11.68	1	11/12/2010
3060	0	0	0	0		0	2	0		0	593120	0	0		     0-0-00	PACK 3 PCS ONLY FOR 32232			0	0	0	0	0	0	0	11/12/2010
3060	1.35	0	135	165		9	1	100	BX	135	593120	0	1.65	LB	 56829-1-01	VEAL, BONES MIXED			100	2	100	1.65	1.35	100	2	11/12/2010
3060	45.22	0	90.44	108.46		10	1	2	EA	90.44	593120	0	54.23	EA	 56868-1-01	VEAL, DEMI GLACE 16# FRZ PAIL			2	2	2	54.23	45.22	2	2	11/12/2010
3060	0.93	0	85.84	101.53		11	1	92.3	BX	85.84	593120	0	1.1	LB	 48501-1-01	BEEF, BONES CUT 50-60#			92.3	2	130	1.1	0.93	92.3	2	11/12/2010
3060	4.2214	0	89.83	115.76		12	1	21.28	BX	89.83	593120	0	5.44	LB	 66109-1-01	PORK, CHOP 10-OZ CC FR'D 16/BX			21.28	2	20	5.44	4.2214	21.28	2	11/12/2010
3060	11.5386	0	177	233.32		13	1	15.34	BX	177	593120	0	15.21	LB	 35531-1-01	BEEF, RIB CHOP 20-OZ FRD CH			15.34	1	12.5	15.21	11.5386	15.34	1	11/12/2010
3266	17.8793	0	350.79	473.04		1	1	19.62	BX	350.79	593121	0	24.11	LB	 35319-1-01	FILET, 11-OZ 1190B CC SK/S OFF			19.62	2	19.25	24.11	17.8793	19.62	2	11/12/2010
3266	19.4643	0	627.52	694.77		2	1	32.24	BX	627.52	593121	0	21.55	LB	 20102-1-01	TENDERS, 4/UP 190A BLOCK RDY			32.24	2	40	21.55	19.4643	32.24	2	11/12/2010
3266	8.85	0	90.09	104.14		3	1	10.18	BX	90.09	593121	0	10.23	LB	 36023-1-01	BEEF, P-HOUSE 16-OZ 1" CH			10.18	1	10	10.23	8.85	10.18	1	11/12/2010
3266	5.4403	0	53.75	63.92		4	1	9.88	BX	53.75	593121	0	6.47	LB	 38037-1-01	BEEF, TERES MAJOR STEAK 8-OZ			9.88	1	10	6.47	5.4403	9.88	1	11/12/2010
3266	5.7647	0	58.8	70.58		5	1	10.2	BX	58.8	593121	0	6.92	LB	 34549-1-01	BEEF,TOP BUTT 10-OZ CC 1184B			10.2	1	6.25	6.92	5.7647	10.2	1	11/12/2010
3266	7.5	0	96.15	118.97		6	1	12.82	BX	96.15	593121	0	9.28	LB	 34112-1-01	STRIPSTK, 10-OZ BNLS CC NV 1"			12.82	1	12.5	9.28	7.5	12.82	1	11/12/2010
3266	21.31	0	228.02	273.92		7	1	10.7	BX	228.02	593121	0	25.6	LB	 15209-1-01	FILET, 10-OZ 1190A E/E PR			10.7	1	10	25.6	21.31	10.7	1	11/12/2010
3266	9.13	0	158.86	194.18		8	1	17.4	BX	158.86	593121	0	11.16	LB	 56002-1-01	VEAL, 6-RIB CHOP READY RACK			17.4	1	15	11.16	9.13	17.4	1	11/12/2010
3266	18.4391	0	407.88	495.05		9	1	22.12	BX	407.88	593121	0	22.38	LB	 15706-1-01	BEEF, RIB CHOP 16/18-OZ PR			22.12	2	20	22.38	18.4391	22.12	2	11/12/2010
3266	10.5	0	106.89	150.56		10	1	10.18	BX	106.89	593121	0	14.79	LB	 35235-1-01	FILET, 8-OZ 1190A 1ST CUT CH			10.18	1	10	14.79	10.5	10.18	1	11/12/2010
3266	6.2941	0	130.67	180.61		11	1	20.76	BX	130.67	593121	0	8.7	LB	 14531-1-01	BEEF, TOP BUTT 14-OZ CC PR			20.76	2	21	8.7	6.2941	20.76	2	11/12/2010
3266	11.3273	0	308.33	272.74		12	1	27.22	BX	308.33	593121	0	10.02	LB	 24160-1-01	STRIPSTK, 12-OZ CC 1180A CAB			27.22	3	27	10.02	11.3273	27.22	3	11/12/2010
3266	8.2333	0	73.11	84.98		13	1	8.88	BX	73.11	593121	0	9.57	LB	 34303-1-01	STRIPSTK, 14-OZ CC BI 1" CH			8.88	1	8.75	9.57	8.2333	8.88	1	11/12/2010
3266	4.2214	0	85.78	120.7		14	1	20.32	BX	85.78	593121	0	5.94	LB	 65873-1-01	PORK, 7-OZ RIB CHOP CC FRENCHD			20.32	2	19.25	5.94	4.2214	20.32	2	11/12/2010
3266	17.0421	0	176.56	217.35		15	1	10.36	BX	176.56	593121	0	20.98	LB	 42319-1-01	FILET, 8-OZ 1190B CC SEL			10.36	1	10	20.98	17.0421	10.36	1	11/12/2010
3862	15.7866	19.81	-267.43	-335.58		1	1	-16.94	LB	0	593122	0	0	LB	 16084-1-01	BEEF, P-HOUSE 48-OZ MORTON PR			-16.94	-16.94	-16.94	19.81	15.7866	0	0	11/12/2010
3862	0	0	0	0		0	2	0		0	593122	0	0		     0-0-00	REFER TO INVOICE 592710	RA-01127 USED INCORRECT ITEM #		0	0	0	0	0	0	0	11/12/2010
2029	9.57	0	2240.34	2303.54		1	1	234.1	BX	2240.34	593123	0	9.84	LB	 32212-1-01	TENDERS, 5/UP 189A PSMO CH			234.1	3	180	9.84	9.57	234.1	3	11/12/2010
2029	6.65	0	537.32	575.3		2	1	80.8	BX	537.32	593123	0	7.12	LB	 31325-1-01	BEEF, RIB EYE 16.5/DN 2" HS MP			80.8	1	99	7.12	6.65	80.8	1	11/12/2010
4055	9.57	0	3829.92	3937.97		1	1	400.2	BX	3829.92	593124	0	9.84	LB	 32212-1-01	TENDERS, 5/UP 189A PSMO CH			400.2	5	300	9.84	9.57	400.2	5	11/12/2010
4055	6.05	0	941.38	818.46		2	1	155.6	BX	941.38	593124	0	5.26	LB	 31405-1-01	STRIPLOIN, 0X1 BNL HAND SEL MP			155.6	2	120	5.26	6.05	155.6	2	11/12/2010
4055	14.1968	0	628.63	1016.23		3	1	44.28	BX	628.63	593124	0	22.95	LB	 35303-1-01	FILET, 12-OZ BI MP			44.28	4	42	22.95	14.1968	44.28	4	11/12/2010
4055	8.2333	0	271.86	305.77		4	1	33.02	BX	271.86	593124	0	9.26	LB	 34242-1-01	STRIPSTK, 18-OZ CC NV BI MP			33.02	3	33.75	9.26	8.2333	33.02	3	11/12/2010
3217	19.3973	0	269.62	371.41		1	1	13.9	BX	269.62	593125	0	26.72	LB	 35018-1-01	FILET, 9-OZ 1190B BARREL CUT			13.9	1	13.5	26.72	19.3973	13.9	1	11/12/2010
3217	10.5925	0	109.31	128.28		2	1	10.32	BX	109.31	593125	0	12.43	LB	 35800-1-01	BEEF, RIB CHOP 14/16-OZ FRD CH			10.32	1	10	12.43	10.5925	10.32	1	11/12/2010
3217	7.5	0	66.6	83.29		3	1	8.88	BX	66.6	593125	0	9.38	LB	 34184-1-01	STRIPSTK, 14-OZ BNLS CC NV 1"			8.88	1	8.75	9.38	7.5	8.88	1	11/12/2010
3217	4.2214	0	45.68	59.94		4	1	10.82	BX	45.68	593125	0	5.54	LB	 65837-1-01	PORK, 12-OZ RIB CHOP CC 1410A			10.82	1	10.5	5.54	4.2214	10.82	1	11/12/2010
3508	7.5	0	238.95	262.85		1	1	31.86	BX	238.95	593126	0	8.25	LB	 34208-1-01	STRIPSTK, 12-OZ CC NV CH			31.86	3	31.5	8.25	7.5	31.86	3	11/12/2010
3508	9.57	0	3616.51	3718.54		2	1	377.9	BX	3616.51	593126	0	9.84	LB	 32212-1-01	TENDERS, 5/UP 189A PSMO CH			377.9	5	300	9.84	9.57	377.9	5	11/12/2010
3508	6.65	0	563.26	603.06		3	1	84.7	BX	563.26	593126	0	7.12	LB	 31325-1-01	BEEF, RIB EYE 16.5/DN 2" HS MP			84.7	1	99	7.12	6.65	84.7	1	11/12/2010
3508	8.85	0	134.17	140.38		4	1	15.16	BX	134.17	593126	0	9.26	LB	 36064-1-01	BEEF, P-HOUSE 24-OZ 1" TL MP			15.16	1	15	9.26	8.85	15.16	1	11/12/2010
3508	14.1968	0	310.62	502.15		5	1	21.88	BX	310.62	593126	0	22.95	LB	 35303-1-01	FILET, 12-OZ BI MP			21.88	2	21	22.95	14.1968	21.88	2	11/12/2010
3508	3.5	0	106.4	142.88		6	1	30.4	BX	106.4	593126	0	4.7	LB	 34150-1-01	STRIPSTK, 12-OZ BNL VEIN IN MP			30.4	2	30	4.7	3.5	30.4	2	11/12/2010
3508	7.95	0	146.36	191.46		7	1	18.41	BX	146.36	593126	0	10.4	LB	 55025-1-01	LAMB, RACK 24-26 OZ AUSSIE			18.41	1	18.75	10.4	7.95	18.41	1	11/12/2010
3508	6.7343	0	544.13	584.18		8	1	80.8	BX	544.13	593126	0	7.23	LB	 32162-1-01	BEEF, EXPORT RIB HAND SEL MP			80.8	1	64	7.23	6.7343	80.8	1	11/12/2010
3508	8.2333	0	87.44	98.34		9	1	10.62	BX	87.44	593126	0	9.26	LB	 34242-1-01	STRIPSTK, 18-OZ CC NV BI MP			10.62	1	11.25	9.26	8.2333	10.62	1	11/12/2010
3508	7.5	0	75	82.5		10	1	10	BX	75	593126	0	8.25	LB	 34109-1-01	STRIPSTK, 16-OZ CC NV CH			10	1	10	8.25	7.5	10	1	11/12/2010
4062	27.69	33.95	553.8	679		1	1	20	PC	553.8	593127	0	33.95	LB	 11366-1-01	BEEF, TENDER AMER KOBE 5/UP			20	4	16	33.95	27.69	20	1	11/12/2010
4062	10.75	12.25	800.88	912.63		2	1	74.5	BX	800.88	593127	0	12.25	LB	 11204-1-01	TENDERS, 6/UP PSMO PR	HEAVY		74.5	1	85	12.25	10.75	74.5	1	11/12/2010
4062	10.6	11.35	893.58	956.81		3	1	84.3	BX	893.58	593127	0	11.35	LB	 22201-1-01	TENDERS, PSMO 6/UP CAB	HEAVY		84.3	1	72	11.35	10.6	84.3	1	11/12/2010
4062	16.8829	17.75	422.41	444.11		4	1	25.02	BX	422.41	593127	0	17.75	LB	 15713-1-01	BEEF, RIB CHOP 18/20-OZ BI PR			25.02	2	23.75	17.75	16.8829	25.02	2	11/12/2010
2072	10.9887	13.95	-112.3	-142.57		1	1	-10.22	LB	0	593128	0	0	LB	 55312-1-01	LAMB, P-HOUSE 8-OZ NT 2/PK			-10.22	-10.22	-10.22	13.95	10.9887	0	0	11/12/2010
2072	0	0	0	0		0	2	0		0	593128	0	0		     0-0-00	REFER TO INVOICE 592117	RA-01208 WRONG ITEM		0	0	0	0	0	0	0	11/12/2010
177	2.93	3.4	0	-102		1	1	-30	LB	0	593129	-1	3.4	LB	 43703-1-01	GROUND BEEF, PATTY 10-OZ 75/25			-30	-30	-30	3.4	0	0	0	11/12/2010
177	0	0	0	0		0	2	0		0	593129	0	0		     0-0-00	REFER TO INVOICE 592211	RA-01212	ORDER FILLER MISPACKED	0	0	0	0	0	0	0	11/12/2010
3344	11.0847	0	113.06	134.64		1	1	10.2	BX	113.06	593130	0	13.2	LB	 56608-1-01	VEAL, PORTERHOUSE 16-OZ 10/BX			10.2	1	10	13.2	11.0847	10.2	1	11/12/2010
3344	9.08	0	2360.81	2386.8		2	1	260	BX	2360.81	593130	0	9.18	LB	 11316-1-01	BEEF, RIB EYE 12/15 2"LIP PR			260	3	252	9.18	9.08	260	3	11/12/2010
3344	16.8829	0	1591.39	1687.25		3	1	94.26	BX	1591.39	593130	0	17.9	LB	 15542-1-01	BEEF, RIB CHOP 20/22-OZ FRD PR			94.26	7	96.25	17.9	16.8829	94.26	7	11/12/2010
3344	10.5	0	2251.2	2379.84		4	1	214.4	BX	2251.2	593130	0	11.1	LB	 11397-1-01	STRIPLOIN, 0X1 BNLS DEL FRISCO			214.4	3	198	11.1	10.5	214.4	3	11/12/2010
3344	8.56	0	5444.16	5883		5	1	636	BX	5444.16	593130	0	9.25	LB	 32206-1-01	BEEF,TENDER 6/UP DEL FRISCO			636	8	576	9.25	8.56	636	8	11/12/2010
3344	2.93	0	127.35	165.6		6	1	45	BX	127.35	593130	0	3.68	LB	 43703-1-01	GROUND BEEF, PATTY 10-OZ 75/25			45	3	45	3.68	2.93	45	3	11/12/2010
3344	16.9	0	390.39	390.39		7	1	23.1	BX	390.39	593130	0	16.9	LB	 55127-1-01	LAMB, RACK 9-RIB FR'D CAP OFF			23.1	1	10	16.9	16.9	23.1	1	11/12/2010
3344	14.45	0	333.02	388.08		8	1	23.1	BX	333.02	593130	0	16.8	LB	 15711-1-01	BEEF, RIB CHOP 30/32-OZ			23.1	3	24	16.8	14.45	23.1	3	11/12/2010
3344	14.1968	0	878.5	1293.29		9	1	61.88	BX	878.5	593130	0	20.9	LB	 35081-1-01	FILET, 16-OZ BI CH DEL FRISCO			61.88	6	60	20.9	14.1968	61.88	6	11/12/2010
3341	19	0	754.3	829.73		1	1	39.7	BX	754.3	593131	0	20.9	LB	 14218-1-01	STRIPSTK, 16-OZ CC 1" PR			39.7	4	40	20.9	19	39.7	4	11/12/2010
3341	14.1968	0	591.14	870.28		2	1	41.64	BX	591.14	593131	0	20.9	LB	 35081-1-01	FILET, 16-OZ BI CH DEL FRISCO			41.64	4	40	20.9	14.1968	41.64	4	11/12/2010
3341	4.68	0	75.35	87.58		3	1	16.1	BX	75.35	593131	0	5.44	LB	 43772-1-01	BEEF, OUTER SKIRT SKD&PIN PR			16.1	1	15	5.44	4.68	16.1	1	11/12/2010
3341	8.56	0	2796.55	3021.98		4	1	326.7	BX	2796.55	593131	0	9.25	LB	 32206-1-01	BEEF,TENDER 6/UP DEL FRISCO			326.7	4	288	9.25	8.56	326.7	4	11/12/2010
3341	17.8667	0	1153.11	1235.94		5	1	64.54	BX	1153.11	593131	0	19.15	LB	 14268-1-01	STRIPSTK, 26-OZ BI NV CC 1" PR			64.54	4	65	19.15	17.8667	64.54	4	11/12/2010
3341	16.9	0	321.1	321.1		6	1	19	BX	321.1	593131	0	16.9	LB	 55127-1-01	LAMB, RACK 9-RIB FR'D CAP OFF			19	1	10	16.9	16.9	19	1	11/12/2010
3341	8.87	0	93.76	94.07		7	1	10.57	BX	93.76	593131	0	8.9	LB	 66248-1-01	PORK, P-HOUSE 16-OZ DRY AGE			10.57	1	10	8.9	8.87	10.57	1	11/12/2010
3341	14.45	0	559.94	651		8	1	38.75	BX	559.94	593131	0	16.8	LB	 15711-1-01	BEEF, RIB CHOP 30/32-OZ			38.75	5	40	16.8	14.45	38.75	5	11/12/2010
3341	11.0847	0	227.68	271.13		9	1	20.54	BX	227.68	593131	0	13.2	LB	 56608-1-01	VEAL, PORTERHOUSE 16-OZ 10/BX			20.54	2	20	13.2	11.0847	20.54	2	11/12/2010
3341	16.8829	0	913.37	968.39		10	1	54.1	BX	913.37	593131	0	17.9	LB	 15542-1-01	BEEF, RIB CHOP 20/22-OZ FRD PR			54.1	4	55	17.9	16.8829	54.1	4	11/12/2010
3670	23.5537	0	1481.06	1505.98		1	1	62.88	BX	1481.06	593132	0	23.95	LB	 27008-1-01	FILET, 12-OZ 1190B SK/S OFF			62.88	4	60	23.95	23.5537	62.88	4	11/12/2010
3670	9.33	0	224.85	312.1		2	1	24.1	BX	224.85	593132	0	12.95	LB	 43771-1-01	BEEF, OUTER SKIRTS 24#/BX			24.1	1	24	12.95	9.33	24.1	1	11/12/2010
3670	1.6	0	80	97.5		3	1	50	BX	80	593132	0	1.95	LB	 56832-1-01	VEAL, BONES 2" MARROW			50	1	50	1.95	1.6	50	1	11/12/2010
3670	4.55	0	40.86	87.56		4	1	8.98	BX	40.86	593132	0	9.75	LB	 31121-1-01	BEEF, RIB CAP MEAT PR			8.98	1	10	9.75	4.55	8.98	1	11/12/2010
3670	14.1968	0	293.31	418.37		5	1	20.66	BX	293.31	593132	0	20.25	LB	 35082-1-01	FILET, 16-OZ BI CH			20.66	2	20	20.25	14.1968	20.66	2	11/12/2010
3341	7.5	0	474.45	521.9		1	1	63.26	BX	474.45	593133	0	8.25	LB	 34208-1-01	STRIPSTK, 12-OZ CC NV CH			63.26	6	63	8.25	7.5	63.26	6	11/12/2010
3341	10.25	0	94.3	110.86		2	1	9.2	BX	94.3	593133	0	12.05	LB	 56003-1-01	VEAL, 5-RIB CHOP READY			9.2	1	10	12.05	10.25	9.2	1	11/12/2010
3341	9.57	0	4495.03	4621.85		3	1	469.7	BX	4495.03	593133	0	9.84	LB	 32212-1-01	TENDERS, 5/UP 189A PSMO CH			469.7	6	360	9.84	9.57	469.7	6	11/12/2010
3341	6.65	0	557.27	600.85		4	1	83.8	BX	557.27	593133	0	7.17	LB	 31325-1-01	BEEF, RIB EYE 16.5/DN 2" HS MP			83.8	1	99	7.17	6.65	83.8	1	11/12/2010
3341	8.85	0	272.41	285.02		5	1	30.78	BX	272.41	593133	0	9.26	LB	 36064-1-01	BEEF, P-HOUSE 24-OZ 1" TL MP			30.78	2	30	9.26	8.85	30.78	2	11/12/2010
3341	14.1968	0	619.83	1002		6	1	43.66	BX	619.83	593133	0	22.95	LB	 35303-1-01	FILET, 12-OZ BI MP			43.66	4	42	22.95	14.1968	43.66	4	11/12/2010
3341	3.5	0	105.07	141.09		7	1	30.02	BX	105.07	593133	0	4.7	LB	 34150-1-01	STRIPSTK, 12-OZ BNL VEIN IN MP			30.02	2	30	4.7	3.5	30.02	2	11/12/2010
3341	7.95	0	144.61	189.18		8	1	18.19	BX	144.61	593133	0	10.4	LB	 55025-1-01	LAMB, RACK 24-26 OZ AUSSIE			18.19	1	18.75	10.4	7.95	18.19	1	11/12/2010
3341	9.3403	0	529.78	682.91		9	1	56.72	BX	529.78	593133	0	12.04	LB	 35722-1-01	BEEF, RIB CHOP 22-OZ MP			56.72	4	55	12.04	9.3403	56.72	4	11/12/2010
3341	8.2333	0	282.73	317.99		10	1	34.34	BX	282.73	593133	0	9.26	LB	 34242-1-01	STRIPSTK, 18-OZ CC NV BI MP			34.34	3	33.75	9.26	8.2333	34.34	3	11/12/2010
3341	7.5	0	153.6	168.96		11	1	20.48	BX	153.6	593133	0	8.25	LB	 34109-1-01	STRIPSTK, 16-OZ CC NV CH			20.48	2	20	8.25	7.5	20.48	2	11/12/2010
3341	10.25	0	184.5	216.9		1	1	18	BX	184.5	593134	0	12.05	LB	 56003-1-01	VEAL, 5-RIB CHOP READY			18	2	20	12.05	10.25	18	2	11/12/2010
3341	9.57	0	5235.74	5383.46		2	1	547.1	BX	5235.74	593134	0	9.84	LB	 32212-1-01	TENDERS, 5/UP 189A PSMO CH			547.1	7	420	9.84	9.57	547.1	7	11/12/2010
3341	6.05	0	899.64	782.16		3	1	148.7	BX	899.64	593134	0	5.26	LB	 31405-1-01	STRIPLOIN, 0X1 BNL HAND SEL MP			148.7	2	120	5.26	6.05	148.7	2	11/12/2010
3341	6.65	0	578.55	619.44		4	1	87	BX	578.55	593134	0	7.12	LB	 31325-1-01	BEEF, RIB EYE 16.5/DN 2" HS MP			87	1	99	7.12	6.65	87	1	11/12/2010
3341	8.85	0	401.08	419.66		5	1	45.32	BX	401.08	593134	0	9.26	LB	 36064-1-01	BEEF, P-HOUSE 24-OZ 1" TL MP			45.32	3	45	9.26	8.85	45.32	3	11/12/2010
3341	14.1968	0	613.59	991.9		6	1	43.22	BX	613.59	593134	0	22.95	LB	 35303-1-01	FILET, 12-OZ BI MP			43.22	4	42	22.95	14.1968	43.22	4	11/12/2010
3341	3.5	0	53.34	71.63		7	1	15.24	BX	53.34	593134	0	4.7	LB	 34150-1-01	STRIPSTK, 12-OZ BNL VEIN IN MP			15.24	1	15	4.7	3.5	15.24	1	11/12/2010
3341	7.95	0	147.23	192.61		8	1	18.52	BX	147.23	593134	0	10.4	LB	 55025-1-01	LAMB, RACK 24-26 OZ AUSSIE			18.52	1	18.75	10.4	7.95	18.52	1	11/12/2010
3341	6.7343	0	535.38	574.79		9	1	79.5	BX	535.38	593134	0	7.23	LB	 32162-1-01	BEEF, EXPORT RIB HAND SEL MP			79.5	1	64	7.23	6.7343	79.5	1	11/12/2010
3341	8.2333	0	370.82	417.07		10	1	45.04	BX	370.82	593134	0	9.26	LB	 34242-1-01	STRIPSTK, 18-OZ CC NV BI MP			45.04	4	45	9.26	8.2333	45.04	4	11/12/2010
3274	7.5274	0	76.18	88.75		1	1	10.12	BX	76.18	593135	0	8.77	LB	 42501-1-01	FILET, 6-OZ CC 1190B COMMER			10.12	1	9.75	8.77	7.5274	10.12	1	11/12/2010
3274	8.85	0	103.72	119.08		2	1	11.72	BX	103.72	593135	0	10.16	LB	 36034-1-01	BEEF, P-HOUSE 18-OZ 1" TL CH			11.72	1	11.25	10.16	8.85	11.72	1	11/12/2010
3274	2.35	0	257.23	472.87		3	1	109.46	BX	257.23	593135	0	4.32	LB	 11526-1-01	BEEF, SHORT LN STRIPS JULIENNE			109.46	7	105	4.32	2.35	109.46	7	11/12/2010
3274	3.58	0	107.4	149.7		4	1	30	BX	107.4	593135	0	4.99	LB	 43784-1-01	BEEF, TRIANGLE SKIN & PIN CH			30	3	30	4.99	3.58	30	3	11/12/2010
3274	5.3763	0	108.07	142.91		5	1	20.1	BX	108.07	593135	0	7.11	LB	 35094-1-01	BEEF, 10-OZ CHK SHORT RIB BNLS			20.1	2	20	7.11	5.3763	20.1	2	11/12/2010
3274	4.2214	0	129.26	172.08		6	1	30.62	BX	129.26	593135	0	5.62	LB	 65941-1-01	PORK, 6-OZ RIB CHOP CC 1410A			30.62	3	29.25	5.62	4.2214	30.62	3	11/12/2010
3274	3.7971	0	40.1	51.22		7	1	10.56	BX	40.1	593135	0	4.85	LB	 65902-1-01	PORK, 4-OZ LOIN CHOP CC SM			10.56	1	10	4.85	3.7971	10.56	1	11/12/2010
973	5	7.95	336.3	534.72		1	1	67.26	BX	336.3	593136	0	7.95	LB	 32253-1-01	BEEF, TENDER TAIL 1190A			67.26	5	60	7.95	5	67.26	5	11/12/2010
973	6.28	6.55	931.95	972.02		2	1	148.4	PC	931.95	593136	0	6.55	LB	 31314-1-01	BEEF, RIB EYE 10/12 2" LIP CH			148.4	12	144	6.55	6.28	148.4	3	11/12/2010
955	7.971	10.75	67.43	91.79		1	1	8.46	BX	67.43	593137	0	10.85	LB	 35959-1-01	BEEF, SKIRT STEAK 14-OZ CC			8.46	1	8.75	10.85	7.971	8.46	1	11/12/2010
353	15.3368	16.95	334.34	369.51		1	1	21.8	BX	334.34	593138	0	16.95	LB	 56220-1-01	VEAL, RIB CHOP 12-OZ FR'D CC			21.8	2	21	16.95	15.3368	21.8	2	11/12/2010
353	16.05	17.95	414.09	463.11		2	1	25.8	PC	414.09	593138	0	17.95	LB	 55038-1-01	LAMB, RACK 8-RIB FR'D USDA			25.8	15	30	17.95	16.05	25.8	1	11/12/2010
353	17.8793	21.5	500.98	587.02		3	1	28.02	BX	500.98	593138	0	20.95	LB	 35262-1-01	FILET, 9-OZ 1190B TAVERN CH			28.02	2	27	20.95	17.8793	28.02	2	11/12/2010
2032	8.05	0	2441.58	2714.54		1	1	303.3	BX	2441.58	593139	0	8.95	LB	 11520-1-01	BEEF, SHORT LOIN #174 PR	IBP STRAIGHT CASE		303.3	5	450	8.95	8.05	303.3	5	11/12/2010
2032	7.98	0	3308.5	3710.67		2	1	414.6	BX	3308.5	593139	0	8.95	LB	 11440-1-01	STRIPLOIN, 3X2 15/UP BNLS PR	IBP STRAIGHT CASE		414.6	5	375	8.95	7.98	414.6	5	11/12/2010
748	16.4849	17.5	447.4	474.95		1	1	27.14	BX	447.4	593140	0	17.5	LB	 15731-1-01	BEEF, RIB CHOP 20/22-OZ FRD PR			27.14	2	26.25	17.5	16.4849	27.14	2	11/12/2010
748	17.2123	18.25	490.89	520.49		2	1	28.52	BX	490.89	593140	0	18.25	LB	 16065-1-01	BEEF, P-HOUSE 26-OZ 1" PR			28.52	3	29.25	18.25	17.2123	28.52	3	11/12/2010
1401	20.3232	21.85	266.23	286.24		1	1	13.1	BX	266.23	593142	0	21.85	LB	 55285-1-01	LAMB, RIB CHOP 6-OZ FRD CH			13.1	1	12.38	21.85	20.3232	13.1	1	11/12/2010
3878	20.3232	21.85	264.2	284.05		1	1	13	BX	264.2	593143	0	21.85	LB	 55285-1-01	LAMB, RIB CHOP 6-OZ FRD CH			13	1	12.38	21.85	20.3232	13	1	11/12/2010
3878	0	0	0	0		0	2	0		0	593143	0	0		     0-0-00	ADD ON			0	0	0	0	0	0	0	11/12/2010
3243	8.7765	0	97.59	116.32		1	1	11.12	BX	97.59	593144	0	10.46	LB	 42188-1-01	BEEF, BNLS SHORT RIB 123D 3" N			11.12	1	10	10.46	8.7765	11.12	1	11/12/2010
3243	3.472	0	36.73	45.39		2	1	10.58	BX	36.73	593144	0	4.29	LB	 35956-1-01	BEEF, INSIDE SKIRTS TRIMMED CH			10.58	1	10	4.29	3.472	10.58	1	11/12/2010
3243	5.237	0	55.83	66.84		3	1	10.66	BX	55.83	593144	0	6.27	LB	 33151-1-01	BEEF, TOP BUTT 12-OZ SLAB CUT			10.66	1	10.5	6.27	5.237	10.66	1	11/12/2010
3243	11.0128	0	589.86	691.46		4	1	53.56	BX	589.86	593144	0	12.91	LB	 39632-1-01	BEEF, RIB CHOP 16-OZ 1103 ANGS			53.56	5	50	12.91	11.0128	53.56	5	11/12/2010
3243	16.05	0	433.36	515.97		5	1	27	BX	433.36	593144	0	19.11	LB	 55038-1-01	LAMB, RACK 8-RIB FR'D USDA			27	4	32	19.11	16.05	27	4	11/12/2010
3243	15.41	0	1544.7	1892.53		6	1	100.24	BX	1544.7	593144	0	18.88	LB	 42316-1-01	FILET, 8-OZ 1190A E/E SEL			100.24	10	100	18.88	15.41	100.24	10	11/12/2010
3243	17.2123	0	432.37	452.91		7	1	25.12	BX	432.37	593144	0	18.03	LB	 16067-1-01	BEEF, T-BONE 20-OZ 1" PR			25.12	2	25	18.03	17.2123	25.12	2	11/12/2010
3243	3.97	0	166.74	214.2		8	1	42	BX	166.74	593144	0	5.1	LB	 31428-1-01	STRIPLOIN, 1X1 13/UP BNLS CH			42	1	40	5.1	3.97	42	1	11/12/2010
3243	17.2123	0	173.5	181.74		9	1	10.08	BX	173.5	593144	0	18.03	LB	 14229-1-01	STRIPSTK, 16-OZ BI NV CC 1" PR			10.08	1	10	18.03	17.2123	10.08	1	11/12/2010
3243	3.63	0	553.21	667.51		10	1	152.4	BX	553.21	593144	0	4.38	LB	 43748-1-01	BEEF, FLANK STEAK SKINNED CH			152.4	2	100	4.38	3.63	152.4	2	11/12/2010
3243	2.09	0	46.15	56.3		11	1	22.08	BX	46.15	593144	0	2.55	LB	 66355-1-01	PORK, BELLIE RIND OFF 2/BX			22.08	1	15	2.55	2.09	22.08	1	11/12/2010
3243	6.2941	0	94.29	114.6		12	1	14.98	BX	94.29	593144	0	7.65	LB	 14509-1-01	BEEF, TOP BUTT 10-OZ CC PR			14.98	1	15	7.65	6.2941	14.98	1	11/12/2010
3243	4.68	0	360.93	438.81		13	1	77.12	BX	360.93	593144	0	5.69	LB	 43772-1-01	BEEF, OUTER SKIRT SKD&PIN PR			77.12	5	75	5.69	4.68	77.12	5	11/12/2010
3243	2	0	28	31.78		14	1	14	BX	28	593144	0	2.27	LB	 38406-1-01	BEEF, BALL TIP 2/UP CH			14	1	12	2.27	2	14	1	11/12/2010
3243	5.8033	0	152.39	165.44		15	1	26.26	BX	152.39	593144	0	6.3	LB	 42238-1-01	TENDERS, 4/UP PEELED COMERCIAL			26.26	2	32	6.3	5.8033	26.26	2	11/12/2010
