CustomerCode	DefaultCost	DefaultPrice	ExtendedCost	ExtendedPrice	FilledDescription	LineNumber	LineType	LineWeight	OrderByUM	LotTotalCost	OrderNumber	OverrideCost	OverridePrice	PricingUM	ProductCode	ProductDescription	ProductText1	ProductText2	Quantity_Pricing	Quantity_Ordered	Quantity_Estimated	UnitPrice	UnitCost	LotQuantity_Prc	LotQuantity_Alt	InvoiceDate
3650	0	4.5	0	4.5		14	1	1	BX	0	608805	0	4.5	BX	 78063-1-01	LOBSTER, TAIL 7/8-OZ WEST AUST			1	1	1	4.5	0	1	1	06/21/2011
3650	0	6.3	0	6.3		15	1	1	BX	0	608805	0	6.3	BX	 77002-1-01	CHILEAN SEA BASS			1	1	1	6.3	0	1	1	06/21/2011
3650	18.3642	18.9	553.13	569.27		16	1	30.12	BX	553.13	608805	0	18.9	LB	 14161-1-01	STRIPSTK, 12-OZ CC NV 1/2" PR			30.12	2	30	18.9	18.3642	30.12	2	06/21/2011
3243	7.5	0	1123.5	1273.3		1	1	149.8	BX	1123.5	608807	0	8.5	LB	 34162-1-01	STRIPSTK, 12-OZ 1180A CC CH			149.8	14	147	8.5	7.5	149.8	14	06/21/2011
4055	12.03	0	108.27	114.75		1	1	9	BX	108.27	608808	0	12.75	LB	 56003-1-01	VEAL, 5-RIB CHOP READY			9	1	10	12.75	12.03	9	1	06/21/2011
4055	7.82	0	1047.88	1118.9		2	1	134	BX	1047.88	608808	0	8.35	LB	 32212-1-01	TENDERS, 5/UP 189A PSMO CH			134	2	120	8.35	7.82	134	2	06/21/2011
4055	5.9	0	479.08	516.43		3	1	81.2	BX	479.08	608808	0	6.36	LB	 31325-1-01	BEEF, RIB EYE 16.5/DN 2" HS MP			81.2	1	99	6.36	5.9	81.2	1	06/21/2011
4055	9.0796	0	281.29	339.85		4	1	30.98	BX	281.29	608808	0	10.97	LB	 36064-1-01	BEEF, P-HOUSE 24-OZ 1" TL MP			30.98	2	30	10.97	9.0796	30.98	2	06/21/2011
855	7.95	8.45	2121.87	2255.31		1	1	266.9	BX	2121.87	608812	0	8.45	LB	 11316-1-01	BEEF, RIB EYE 12/15 2"LIP PR			266.9	3	252	8.45	7.95	266.9	3	06/21/2011
855	8.59	9.45	1178.55	1296.54		2	1	137.2	BX	1178.55	608812	0	9.45	LB	 11397-1-01	STRIPLOIN, 0X1 BNLS DEL FRISCO			137.2	2	132	9.45	8.59	137.2	2	06/21/2011
855	16.0167	17.55	263.63	288.87		3	1	16.46	BX	263.63	608812	0	17.55	LB	 14268-1-01	STRIPSTK, 26-OZ BI NV CC 1" PR			16.46	1	16.25	17.55	16.0167	16.46	1	06/21/2011
855	15.0137	18.2	1638	1985.62		4	1	109.1	BX	1638	608812	0	18.2	LB	 15542-1-01	BEEF, RIB CHOP 20/22-OZ FRD PR			109.1	8	110	18.2	15.0137	109.1	8	06/21/2011
855	15.45	16.25	358.45	377		5	1	23.2	BX	358.45	608812	0	16.25	LB	 15711-1-01	BEEF, RIB CHOP 30/32-OZ			23.2	3	24	16.25	15.45	23.2	3	06/21/2011
855	15.6867	17.35	475.31	525.71		6	1	30.3	BX	475.31	608812	0	17.35	LB	 16059-1-01	BEEF, P-HOUSE 24-OZ CC NV PR			30.3	2	30	17.35	15.6867	30.3	2	06/21/2011
855	8.21	8.4	6506.42	6657		7	1	792.5	BX	6506.42	608812	0	8.4	LB	 32206-1-01	BEEF,TENDER 6/UP DEL FRISCO			792.5	10	720	8.4	8.21	792.5	10	06/21/2011
855	17.6075	21.8	553.58	685.39		8	1	31.44	BX	553.58	608812	0	21.8	LB	 35081-1-01	FILET, 16-OZ BI CH DEL FRISCO			31.44	3	30	21.8	17.6075	31.44	3	06/21/2011
855	2.94	3.4	44.1	51		9	1	15	BX	44.1	608812	0	3.4	LB	 43703-1-01	GROUND BEEF, PATTY 10-OZ 75/25			15	1	15	3.4	2.94	15	1	06/21/2011
855	14.09	16.1	519.36	593.45		10	1	36.86	BX	519.36	608812	0	16.1	LB	 55044-1-01	LAMB, RACK 24-26 FR'D CAP OFF			36.86	2	39	16.1	14.09	36.86	2	06/21/2011
855	3.74	4.94	74.8	98.8		11	1	20	BX	74.8	608812	0	4.94	LB	 75022-1-01	CHICKEN, BREAST 12-14 OZ BNLS			20	1	24	4.94	3.74	20	1	06/21/2011
1033	15.3097	17.45	306.8	349.7		1	1	20.04	PC	306.8	608814	0	17.45	LB	 14229-1-01	STRIPSTK, 16-OZ BI NV CC 1" PR			20.04	20	20	17.45	15.3097	20.04	2	06/21/2011
1033	15.1383	17.3	2052.45	2345.53		2	1	135.58	PC	2052.45	608814	0	17.3	LB	 15731-1-01	BEEF, RIB CHOP 20/22-OZ FRD PR			135.58	100	131.25	17.3	15.1383	135.58	10	06/21/2011
1033	5	0	63.2	88.48		3	1	12.64	BX	63.2	608814	0	7	LB	 15566-1-01	BEEF, RIB EYE 8-OZ 1112 PR			12.64	1	12	7	5	12.64	1	06/21/2011
1033	3.1	3.25	124	130		4	1	40	BX	0	608814	0	3.25	LB	 78119-1-01	GROUND BEEF, GIBSONS			40	4	40	3.25	3.1	0	0	06/21/2011
1033	5.9136	7.75	245.42	321.63		5	1	41.5	PC	245.42	608814	0	7.75	LB	 14542-1-01	TOP BUTT CAP (LONDON BROIL) PR			41.5	30	30	7.75	5.9136	41.5	3	06/21/2011
1033	18.8607	21.6	444.36	508.9		6	1	23.56	PC	444.36	608814	0	21.6	LB	 14114-1-01	STRIPSTK, 13-OZ CC NV 1" PR			23.56	30	24.6	21.6	18.8607	23.56	3	06/21/2011
1033	15.3097	17.45	738.55	841.79		7	1	48.24	PC	738.55	608814	0	17.45	LB	 16065-1-01	BEEF, P-HOUSE 26-OZ 1" PR			48.24	30	48.75	17.45	15.3097	48.24	5	06/21/2011
1033	6.9004	8	72.45	84		8	1	10.5	BX	72.45	608814	0	8	LB	 11443-1-01	VEIN STEAK 8-OZ DENUDED PR			10.5	1	30	8	6.9004	10.5	1	06/21/2011
1033	15.3097	17.45	386.42	440.44		9	1	25.24	PC	386.42	608814	0	17.45	LB	 16067-1-01	BEEF, T-BONE 20-OZ 1" PR			25.24	20	25	17.45	15.3097	25.24	2	06/21/2011
606	5.41	6.4	751.45	888.96		1	1	138.9	PC	751.45	608816	0	6.4	LB	 31314-1-01	BEEF, RIB EYE 10/12 2" LIP CH			138.9	12	144	6.4	5.41	138.9	2	06/21/2011
606	8.04	9.25	332.05	382.03		2	1	41.3	PC	332.05	608816	0	9.25	LB	 32222-1-01	TENDERS, 6.5-7 PSMO CH			41.3	6	40.5	9.25	8.04	41.3	1	06/21/2011
606	7.45	0	167.47	178.72		3	1	22.48	BX	167.47	608816	0	7.95	LB	 43627-1-01	BEEF TENDER TAIL 4.5 OZ NR			22.48	2	20	7.95	7.45	22.48	2	06/21/2011
3450	25.3864	29.95	1533.34	1808.98		1	1	60.4	BX	1533.34	608818	0	29.95	LB	 15233-1-01	FILET, 8-OZ 1190B CC NY PR			60.4	5	60	29.95	25.3864	60.4	5	06/21/2011
3450	25.3864	29.95	899.7	1061.43		2	1	35.44	BX	899.7	608818	0	29.95	LB	 15239-1-01	FILET, 14-OZ CC 1190B NY PR			35.44	2	35	29.95	25.3864	35.44	2	06/21/2011
3450	14	19.95	343.28	489.17		3	1	24.52	BX	343.28	608818	0	19.95	LB	 14115-1-01	STRIPSTK, 10-OZ CC BNLS NV 1"			24.52	2	25	19.95	14	24.52	2	06/21/2011
3450	17.4917	19.95	825.6	941.64		4	1	47.2	BX	825.6	608818	0	19.95	LB	 14041-1-01	STRIPSTK, 16-OZ CC BNL NV PR			47.2	4	48	19.95	17.4917	47.2	4	06/21/2011
3450	15.0137	17.5	2186.6	2548.7		5	1	145.64	BX	2186.6	608818	0	17.5	LB	 15717-1-01	BEEF, RIB CHOP 20/22-OZ FRD PR			145.64	11	144.38	17.5	15.0137	145.64	11	06/21/2011
3450	12.0081	14.95	334.3	416.21		6	1	27.84	BX	334.3	608818	0	14.95	LB	 55216-1-01	LAMB, P-HOUSE 12-OZ 1/4" TRIM			27.84	2	24	14.95	12.0081	27.84	2	06/21/2011
3379	5.7412	0	7.35	8.15		1	1	1.28	PC	7.35	608820	0	6.37	LB	 33164-1-01	TOP BUTT, 10-OZ 1184B HALF CH			1.28	2	1.25	6.37	5.7412	1.28	1	06/21/2011
3379	0	0	0	0		0	2	0		0	608820	0	0		     0-0-00	MRK BX GERALDINE/LADY	GREGORY		0	0	0	0	0	0	0	06/21/2011
688	5	0	175.8	298.86		1	1	35.16	BX	175.8	608821	0	8.5	LB	 34234-1-01	STRIPSTK, 12-OZ CC NV CH			35.16	4	36	8.5	5	35.16	4	06/21/2011
3765	4	0	228.4	511.05		1	1	57.1	BX	228.4	608822	0	8.95	LB	 14145-1-01	STRIPSTK, 12-OZ BNLS VN 1 SIDE			57.1	3	56.25	8.95	4	57.1	3	06/21/2011
3765	6.18	0	185.4	232.5		2	1	30	BX	185.4	608822	0	7.75	LB	 56754-1-01	VEAL, 4-OZ LIVER PROVIMI			30	3	30	7.75	6.18	30	3	06/21/2011
159	25.3864	29.95	1542.98	1820.36		1	1	60.78	BX	1542.98	608823	0	29.95	LB	 15233-1-01	FILET, 8-OZ 1190B CC NY PR			60.78	5	60	29.95	25.3864	60.78	5	06/21/2011
159	25.3864	29.95	1350.56	1593.34		2	1	53.2	BX	1350.56	608823	0	29.95	LB	 15239-1-01	FILET, 14-OZ CC 1190B NY PR			53.2	3	52.5	29.95	25.3864	53.2	3	06/21/2011
159	14	19.95	522.76	744.93		3	1	37.34	BX	522.76	608823	0	19.95	LB	 14115-1-01	STRIPSTK, 10-OZ CC BNLS NV 1"			37.34	3	37.5	19.95	14	37.34	3	06/21/2011
159	17.4917	19.95	1027.8	1172.26		4	1	58.76	BX	1027.8	608823	0	19.95	LB	 14041-1-01	STRIPSTK, 16-OZ CC BNL NV PR			58.76	5	60	19.95	17.4917	58.76	5	06/21/2011
159	15.0137	17.5	998.7	1164.1		5	1	66.52	BX	998.7	608823	0	17.5	LB	 15717-1-01	BEEF, RIB CHOP 20/22-OZ FRD PR			66.52	5	65.63	17.5	15.0137	66.52	5	06/21/2011
159	15.6867	17.5	789.35	880.6		6	1	50.32	BX	789.35	608823	0	17.5	LB	 16020-1-01	BEEF, P-HOUSE 40-OZ 1" PR			50.32	4	50	17.5	15.6867	50.32	4	06/21/2011
159	12.0081	14.95	328.54	409.03		7	1	27.36	BX	328.54	608823	0	14.95	LB	 55216-1-01	LAMB, P-HOUSE 12-OZ 1/4" TRIM			27.36	2	24	14.95	12.0081	27.36	2	06/21/2011
159	16.5711	17.5	169.36	178.85		8	1	10.22	BX	169.36	608823	0	17.5	LB	 56260-1-01	VEAL, RIB CHOP 16-OZ CC FR'D			10.22	1	10	17.5	16.5711	10.22	1	06/21/2011
159	2.83	3.95	45.28	63.2		9	1	16	BX	45.28	608823	0	3.95	LB	 11361-1-01	GROUND BEEF, 8/2# BULK 75/25			16	1	16	3.95	2.83	16	1	06/21/2011
159	4.55	8.5	84.26	157.42		10	1	18.52	BX	84.26	608823	0	8.5	LB	 31121-1-01	BEEF, RIB CAP MEAT PR			18.52	2	20	8.5	4.55	18.52	2	06/21/2011
3379	10.4136	0	21.24	24.13		1	1	2.04	PC	21.24	608824	0	11.83	LB	 39303-1-01	STRIPSTK, 16-OZ CC BNLS ANG			2.04	2	2	11.83	10.4136	2.04	1	06/21/2011
3379	5.7412	0	7.46	8.28		2	1	1.3	PC	7.46	608824	0	6.37	LB	 33164-1-01	TOP BUTT, 10-OZ 1184B HALF CH			1.3	2	1.25	6.37	5.7412	1.3	1	06/21/2011
3379	9.5655	0	22.57	24.5		3	1	2.36	PC	22.57	608824	0	10.38	LB	 35708-1-01	BEEF, RIB CHOP 18-OZ 1103 CH			2.36	2	2.25	10.38	9.5655	2.36	1	06/21/2011
3379	9.75	0	135.33	157.95		4	1	13.88	BX	135.33	608824	0	11.38	LB	 35137-1-01	FILET, 3-OZ 1190A 3PK			13.88	1	13.5	11.38	9.75	13.88	1	06/21/2011
3379	7.35	0	17.64	22.68		5	1	2.4	PC	17.64	608824	0	9.45	LB	 36038-1-01	BEEF, T-BONE 18-OZ 1174 CH			2.4	2	2.25	9.45	7.35	2.4	1	06/21/2011
3379	7.5	0	11.7	13.26		6	1	1.56	PC	11.7	608824	0	8.5	LB	 34162-1-01	STRIPSTK, 12-OZ 1180A CC CH			1.56	2	1.5	8.5	7.5	1.56	1	06/21/2011
3379	0	0	0	0		0	2	0		0	608824	0	0		     0-0-00	BX MRKD DOUGHERTY/JOSEPHS 			0	0	0	0	0	0	0	06/21/2011
3640	2.5	0	29.75	0		1	1	11.9	BX	29.75	608827	0	-1	LB	 42274-1-01	BEEF, PEPPER STK STRIP/RIB EYE			11.9	1	10	0	2.5	11.9	1	06/21/2011
3640	0	0	0	0		0	2	0		0	608827	0	0		     0-0-00	MRK BX PAR-A-DICE RIVERBOAT	SWOPE		0	0	0	0	0	0	0	06/21/2011
3418	5	0	43.5	0		1	1	8.7	BX	43.5	608829	0	-1	LB	 34234-1-01	STRIPSTK, 12-OZ CC NV CH			8.7	1	9	0	5	8.7	1	06/21/2011
3418	17.8676	0	13.58	0		2	1	0.76	PC	13.58	608829	0	-1	LB	 35283-1-01	FILET, 6-OZ 1190B SK/S OFF CH			0.76	2	0.75	0	17.8676	0.76	1	06/21/2011
3418	0	0	0	0		0	2	0		0	608829	0	0		     0-0-00	MRK BX DOWNTOWN MAIN/ROADEN			0	0	0	0	0	0	0	06/21/2011
4116	2.35	0	179.17	266.84		1	1	76.24	BX	179.17	608830	0	3.5	LB	 11526-1-01	BEEF, SHORT LN STRIPS JULIENNE			76.24	5	75	3.5	2.35	76.24	5	06/21/2011
4116	0	0	0	0		0	2	0		0	608830	0	0		     0-0-00	-			0	0	0	0	0	0	0	06/21/2011
3418	7.5	0	9.45	0		1	1	1.26	PC	9.45	608831	0	-1	LB	 34112-1-01	STRIPSTK, 10-OZ BNLS CC NV 1"			1.26	2	1.25	0	7.5	1.26	1	06/21/2011
3418	15.9955	0	21.75	0		2	1	1.36	PC	21.75	608831	0	-1	LB	 14328-1-01	STRIPSTK, 10-OZ CC BNLS 1" PR			1.36	2	1.25	0	15.9955	1.36	1	06/21/2011
3418	0	0	0	0		0	2	0		0	608831	0	0		     0-0-00	MRK BX ISLAND HOUSE/	DON C.		0	0	0	0	0	0	0	06/21/2011
3418	6.8294	0	7.38	0		1	1	1.08	PC	7.38	608832	0	-1	LB	 14515-1-01	BEEF, TOP BUTT 8-OZ CC PR			1.08	2	1	0	6.8294	1.08	1	06/21/2011
3418	17.4917	0	31.49	0		2	1	1.8	PC	31.49	608832	0	-1	LB	 14191-1-01	STRIPSTK, 14-OZ CC NV 1" PR			1.8	2	1.75	0	17.4917	1.8	1	06/21/2011
3418	8.49	0	189.33	0		3	1	22.3	PC	189.33	608832	0	-1	LB	 11401-1-01	STRIPLOIN, 0X1 BNLS 6/CASE PR			22.3	2	24	0	8.49	22.3	1	06/21/2011
3418	17.8455	0	47.11	0		4	1	2.64	PC	47.11	608832	0	-1	LB	 15745-1-01	BEEF, RIB CHOP 18/20-OZ PR			2.64	2	2.5	0	17.8455	2.64	1	06/21/2011
3418	0	0	0	0		0	2	0		0	608832	0	0		     0-0-00	MRK BX DETROIT GOLF CLUB/	ROADEN		0	0	0	0	0	0	0	06/21/2011
3418	6.0937	0	4.75	0		1	1	0.78	PC	4.75	608833	0	-1	LB	 34551-1-01	BEEF, TOP BUTT 6-OZ BASEBALL			0.78	2	0.75	0	6.0937	0.78	1	06/21/2011
3418	0	0	0	0		0	2	0		0	608833	0	0		     0-0-00	MRK BX CLEARYS PUB/ROADEN			0	0	0	0	0	0	0	06/21/2011
3033	2.83	3.75	679.2	900		1	1	240	BX	679.2	608834	0	3.75	LB	 11361-1-01	GROUND BEEF, 8/2# BULK 75/25			240	15	240	3.75	2.83	240	15	06/21/2011
3033	8.49	11.15	669.01	878.62		2	1	78.8	BX	669.01	608834	0	11.15	LB	 11401-1-01	STRIPLOIN, 0X1 BNLS 6/CASE PR			78.8	1	72	11.15	8.49	78.8	1	06/21/2011
3474	4.9386	0	5.33	0		1	1	1.08	PC	5.33	608835	0	-1	LB	 34587-1-01	BEEF, CULOTTE 8-OZ IND VAC CH			1.08	2	1	0	4.9386	1.08	1	06/21/2011
3474	17.6075	0	29.58	0		2	1	1.68	PC	29.58	608835	0	-1	LB	 35047-1-01	FILET, 12-OZ BI CH			1.68	2	1.5	0	17.6075	1.68	1	06/21/2011
3474	5.6095	0	5.5	0		3	1	0.98	PC	5.5	608835	0	-1	LB	 39751-1-01	BEEF, TOP BUTT 8-OZ BASEBALL			0.98	2	1	0	5.6095	0.98	1	06/21/2011
3474	7.5	0	11.7	0		4	1	1.56	PC	11.7	608835	0	-1	LB	 34154-1-01	STRIPSTK, 12-OZ CC BNL 1" CH			1.56	2	1.5	0	7.5	1.56	1	06/21/2011
3474	0	0	0	0		0	2	0		0	608835	0	0		     0-0-00	MRK BX TOM DIDIER			0	0	0	0	0	0	0	06/21/2011
3474	11.2592	0	26.35	0		1	1	2.34	PC	26.35	608836	0	-1	LB	 39610-1-01	BEEF, RIB CHOP 16/18-OZ FRD CH			2.34	2	2	0	11.2592	2.34	1	06/21/2011
3474	0	0	0	0		0	2	0		0	608836	0	0		     0-0-00	MRK BX HARRYS STONE GRILL	SUTTLE		0	0	0	0	0	0	0	06/21/2011
3039	9.75	11.65	555.17	663.35		1	1	56.94	BX	555.17	608837	0	11.65	LB	 35171-1-01	FILET, 3-OZ 1190A 3/PK			56.94	5	56.25	11.65	9.75	56.94	5	06/21/2011
3039	8.3833	9.85	94.9	111.5		2	1	11.32	BX	94.9	608837	0	9.85	LB	 34241-1-01	STRIPSTK, 18-OZ CC BI NV 1" CH			11.32	1	11.25	9.85	8.3833	11.32	1	06/21/2011
3039	13.5847	16.75	832.47	1026.44		3	1	61.28	BX	832.47	608837	0	16.75	LB	 35998-1-01	FILET, 10-OZ 1189A FC SK/S ON			61.28	4	60	16.75	13.5847	61.28	4	06/21/2011
3341	7.5	0	237.3	267.36		1	1	31.64	BX	237.3	608838	0	8.45	LB	 34208-1-01	STRIPSTK, 12-OZ CC NV CH			31.64	3	31.5	8.45	7.5	31.64	3	06/21/2011
3341	12.03	0	105.86	112.22		2	1	8.8	BX	105.86	608838	0	12.752	LB	 56003-1-01	VEAL, 5-RIB CHOP READY			8.8	1	10	12.752	12.03	8.8	1	06/21/2011
3341	7.82	0	2185.69	2333.83		3	1	279.5	BX	2185.69	608838	0	8.35	LB	 32212-1-01	TENDERS, 5/UP 189A PSMO CH			279.5	4	240	8.35	7.82	279.5	4	06/21/2011
3341	5.9	0	448.99	476.39		4	1	76.1	BX	448.99	608838	0	6.26	LB	 31325-1-01	BEEF, RIB EYE 16.5/DN 2" HS MP			76.1	1	99	6.26	5.9	76.1	1	06/21/2011
3341	9.0796	0	138.55	167.4		5	1	15.26	BX	138.55	608838	0	10.97	LB	 36064-1-01	BEEF, P-HOUSE 24-OZ 1" TL MP			15.26	1	15	10.97	9.0796	15.26	1	06/21/2011
3341	3.5	0	52.78	70.88		6	1	15.08	BX	52.78	608838	0	4.7	LB	 34150-1-01	STRIPSTK, 12-OZ BNL VEIN IN MP			15.08	1	15	4.7	3.5	15.08	1	06/21/2011
3341	9.5655	0	138.32	160.8		7	1	14.46	BX	138.32	608838	0	11.12	LB	 35722-1-01	BEEF, RIB CHOP 22-OZ MP			14.46	1	13.75	11.12	9.5655	14.46	1	06/21/2011
3341	8.3833	0	192.15	251.43		8	1	22.92	BX	192.15	608838	0	10.97	LB	 34242-1-01	STRIPSTK, 18-OZ CC NV BI MP			22.92	2	22.5	10.97	8.3833	22.92	2	06/21/2011
3341	7.5	0	74.4	83.82		9	1	9.92	BX	74.4	608838	0	8.45	LB	 34109-1-01	STRIPSTK, 16-OZ CC NV CH			9.92	1	10	8.45	7.5	9.92	1	06/21/2011
938	3.64	0	52.42	64.8		1	1	14.4	BX	52.42	608839	0	4.5	LB	 65984-1-01	PORK, TENDERLOIN 1.25# 415			14.4	1	15	4.5	3.64	14.4	1	06/21/2011
938	4.55	8.75	40.95	78.75		2	1	9	BX	40.95	608839	0	8.75	LB	 31121-1-01	BEEF, RIB CAP MEAT PR			9	1	10	8.75	4.55	9	1	06/21/2011
938	3.65	3.95	110.3	119.37		3	1	30.22	BX	110.3	608839	0	3.95	LB	 66512-1-01	PORK, BACKRIBS 1 3/4DN SKD			30.22	1	30	3.95	3.65	30.22	1	06/21/2011
938	8	10.85	207.52	281.45		4	1	25.94	BX	207.52	608839	0	10.85	LB	 16818-1-01	STRIPSTK, 14-OZ BNLS VN 1 SIDE			25.94	3	26.25	10.85	8	25.94	3	06/21/2011
938	7.35	10.7	102.46	149.16		5	1	13.94	BX	102.46	608839	0	10.7	LB	 36058-1-01	BEEF, P-HOUSE 22-OZ 1" CH			13.94	1	13.75	10.7	7.35	13.94	1	06/21/2011
938	7	8.5	88.34	107.27		6	1	12.62	BX	88.34	608839	0	8.5	LB	 32247-1-01	BEEF, TENDER TAILS 1190A CH			12.62	1	12	8.5	7	12.62	1	06/21/2011
938	9.5655	12.08	115.55	145.93		7	1	12.08	BX	115.55	608839	0	12.08	LB	 35712-1-01	BEEF, RIB CHOP 18/20 OZ BI CH			12.08	1	11.25	12.08	9.5655	12.08	1	06/21/2011
938	10.0194	11.6	87.17	100.92		8	1	8.7	BX	87.17	608839	0	11.6	LB	 35959-1-01	BEEF, SKIRT STEAK 14-OZ CC			8.7	1	8.75	11.6	10.0194	8.7	1	06/21/2011
938	2.68	2.92	42.88	46.72		9	1	16	BX	42.88	608839	0	2.92	LB	 43695-1-01	GROUND BEEF, PATTY 8-OZ 80/20			16	1	16	2.92	2.68	16	1	06/21/2011
938	14.59	16.6	14.59	16.6		10	1	1	BX	14.59	608839	0	16.6	BX	 99005-1-01	PEACHES & CREAM CORN 104795			1	1	1	16.6	14.59	1	1	06/21/2011
3795	1	1.32	500	660		1	1	500	BX	500	608840	0	1.32	LB	 48511-1-01	BEEF, TENDERLOIN SIDE MUSCLE			500	10	5000	1.32	1	500	10	06/21/2011
3795	0.1	0.72	2	14.4		2	1	20	BX	2	608840	0	0.72	LB	 66019-1-01	PORK, TRIMMINGS			20	2	20	0.72	0.1	20	2	06/21/2011
3795	1.5	2.1	111.21	155.69		3	1	74.14	BX	111.21	608840	0	2.1	LB	 43760-1-01	BEEF, OUTER SKIRT PIECES			74.14	5	80	2.1	1.5	74.14	5	06/21/2011
3593	1	1.32	1000	1320		1	1	1000	BX	1000	608842	0	1.32	LB	 48511-1-01	BEEF, TENDERLOIN SIDE MUSCLE			1000	25	12500	1.32	1	1000	20	06/21/2011
3593	0.1	0.72	2	14.4		2	1	20	BX	2	608842	0	0.72	LB	 66019-1-01	PORK, TRIMMINGS			20	2	20	0.72	0.1	20	2	06/21/2011
4078	12.1227	14.25	183.3	215.46		1	1	15.12	BX	183.3	608843	0	14.25	LB	 24154-1-01	STRIPSTK, 12-OZ BNLS CC 1" CAB			15.12	1	15	14.25	12.1227	15.12	1	06/21/2011
4078	12.1227	14.25	120.26	141.36		2	1	9.92	BX	120.26	608843	0	14.25	LB	 24223-1-01	STRIPSTK, 16-OZ BNLS CC 1" CAB			9.92	1	10	14.25	12.1227	9.92	1	06/21/2011
4078	16.0167	17.75	181.63	201.29		3	1	11.34	BX	181.63	608843	0	17.75	LB	 14168-1-01	STRIPSTK, 18-OZ BI NV CC 1" PR			11.34	1	11.25	17.75	16.0167	11.34	1	06/21/2011
4078	15.0137	17.5	399.96	466.2		4	1	26.64	BX	399.96	608843	0	17.5	LB	 15717-1-01	BEEF, RIB CHOP 20/22-OZ FRD PR			26.64	2	26.25	17.5	15.0137	26.64	2	06/21/2011
4078	4.6143	6.25	47.71	64.63		5	1	10.34	BX	47.71	608843	0	6.25	LB	 66247-1-01	PORK, P-HOUSE 8-OZ 20/BX			10.34	1	10	6.25	4.6143	10.34	1	06/21/2011
4078	8.3	9.35	841.62	948.09		6	1	101.4	PC	841.62	608843	0	9.35	LB	 11312-1-01	BEEF, RIB EYE 12/15 2"LIP PR	NO LARGER THAN 15 LBS		101.4	7	105	9.35	8.3	101.4	2	06/21/2011
4078	15.6867	17.5	165.02	184.1		7	1	10.52	BX	165.02	608843	0	17.5	LB	 16019-1-01	BEEF, P-HOUSE 28-OZ PR			10.52	1	10.5	17.5	15.6867	10.52	1	06/21/2011
4078	10.35	12.3	1539.05	1829.01		8	1	148.7	BX	1539.05	608843	0	12.3	LB	 11204-1-01	TENDERS, 6/UP PSMO PR			148.7	2	170	12.3	10.35	148.7	2	06/21/2011
1455	12.3	12.61	206.64	211.85		1	1	16.8	BX	206.64	608844	0	12.61	LB	 55205-1-01	LAMB, RIB CHOP 1-RIB FR'D NZ			16.8	3	60	12.61	12.3	16.8	3	06/21/2011
1455	2.83	3.82	45.28	61.12		2	1	16	BX	45.28	608844	0	3.82	LB	 11361-1-01	GROUND BEEF, 8/2# BULK 75/25			16	1	16	3.82	2.83	16	1	06/21/2011
1455	5	7.81	69.5	108.56		3	1	13.9	BX	69.5	608844	0	7.81	LB	 32253-1-01	BEEF, TENDER TAIL 1190A CHOICE			13.9	1	12	7.81	5	13.9	1	06/21/2011
1455	0	13.5	0	13.5		4	1	1	BX	0	608844	0	13.5	BX	 99414-1-01	CHEESECAKE, MORTONS SMALL			1	1	1	13.5	0	1	1	06/21/2011
1455	0	0	0	0		0	2	0		0	608844	0	0		     0-0-00	ADD ON			0	0	0	0	0	0	0	06/21/2011
177	8.21	8.4	5289.7	5412.12		1	1	644.3	BX	5289.7	608845	0	8.4	LB	 32206-1-01	BEEF,TENDER 6/UP DEL FRISCO			644.3	8	576	8.4	8.21	644.3	8	06/21/2011
177	8.59	9.45	1137.32	1251.18		2	1	132.4	BX	1137.32	608845	0	9.45	LB	 11397-1-01	STRIPLOIN, 0X1 BNLS DEL FRISCO			132.4	2	132	9.45	8.59	132.4	2	06/21/2011
177	7.95	8.45	1434.19	1524.38		3	1	180.4	BX	1434.19	608845	0	8.45	LB	 11316-1-01	BEEF, RIB EYE 12/15 2"LIP PR			180.4	2	168	8.45	7.95	180.4	2	06/21/2011
177	15.6867	17.35	472.48	522.58		4	1	30.12	BX	472.48	608845	0	17.35	LB	 16059-1-01	BEEF, P-HOUSE 24-OZ CC NV PR			30.12	2	30	17.35	15.6867	30.12	2	06/21/2011
177	15.0137	18.2	400.26	485.21		5	1	26.66	BX	400.26	608845	0	18.2	LB	 15542-1-01	BEEF, RIB CHOP 20/22-OZ FRD PR			26.66	2	27.5	18.2	15.0137	26.66	2	06/21/2011
177	14.09	16.1	250.38	286.1		6	1	17.77	BX	250.38	608845	0	16.1	LB	 55044-1-01	LAMB, RACK 24-26 FR'D CAP OFF			17.77	1	19.5	16.1	14.09	17.77	1	06/21/2011
177	2.94	3.4	176.4	204		7	1	60	BX	176.4	608845	0	3.4	LB	 43703-1-01	GROUND BEEF, PATTY 10-OZ 75/25			60	4	60	3.4	2.94	60	4	06/21/2011
177	17.6075	21.8	740.58	916.91		8	1	42.06	BX	740.58	608845	0	21.8	LB	 35081-1-01	FILET, 16-OZ BI CH DEL FRISCO			42.06	4	40	21.8	17.6075	42.06	4	06/21/2011
177	15.45	16.25	357.67	376.19		9	1	23.15	BX	357.67	608845	0	16.25	LB	 15711-1-01	BEEF, RIB CHOP 30/32-OZ			23.15	3	24	16.25	15.45	23.15	3	06/21/2011
