LongDate	ReceivedDate	TransactionDate	Sequence	ProductCode	LotNumber	LotUnitCost	AlternateQuantity	PricingQuantity	SerialNumber	LineCode	VendorCode	Pallet_ID	TransactionType	PO_Number	Warehouse
201106210616	06/21/2011	06/21/2011	4911	 66405-1-01	3007526910	2.64	1	15	12043288	8301	12710	00004759        	1	     72277	1
201106210616	06/21/2011	06/21/2011	4912	 66405-1-01	3007526911	2.64	1	15	12043289	8301	12710	00004759        	1	     72277	1
201106210616	06/21/2011	06/21/2011	4913	 66405-1-01	3007526912	2.64	1	15	12043290	8301	12710	00004759        	1	     72277	1
201106210616	06/21/2011	06/21/2011	4914	 66405-1-01	3007526913	2.64	1	15	12043291	8301	12710	00004759        	1	     72277	1
201106210616	06/21/2011	06/21/2011	4915	 66405-1-01	3007542221	2.64	1	15	12043292	8301	12710	00004759        	1	     72277	1
201106210616	06/21/2011	06/21/2011	4916	 66405-1-01	3007542222	2.64	1	15	12043293	8301	12710	00004759        	1	     72277	1
201106210616	06/21/2011	06/21/2011	4917	 66405-1-01	3007542223	2.64	1	15	12043294	8301	12710	00004759        	1	     72277	1
201106210616	06/21/2011	06/21/2011	4918	 66405-1-01	3007542224	2.64	1	15	12043295	8301	12710	00004759        	1	     72277	1
201106210616	06/21/2011	06/21/2011	284	 74004-1-01	12043296  	4.33	1	16.57	12043296	8110	0		5		1
201106210617	06/21/2011	06/21/2011	4919	 74004-1-01	12043296  	4.33	1	16.57	12043297	8301	12710		1	     72277	1
201106210627	06/21/2011	06/21/2011	4920	 56850-1-01	14064874  	2.08	1	50	12043298	8301	15150	00004758        	1	     93375	1
201106210627	06/21/2011	06/21/2011	4921	 56850-1-01	14064882  	2.08	1	50	12043299	8301	15150	00004758        	1	     93375	1
201106210627	06/21/2011	06/21/2011	4922	 56850-1-01	14064886  	2.08	1	50	12043300	8301	15150	00004758        	1	     93375	1
201106210627	06/21/2011	06/21/2011	4923	 56850-1-01	14064887  	2.08	1	50	12043301	8301	15150	00004758        	1	     93375	1
201106210627	06/21/2011	06/21/2011	4924	 55612-1-01	14275025  	4.98	1	35.05	12043302	8301	15150		1	     93375	1
201106210627	06/21/2011	06/21/2011	4925	 55612-1-01	14275271  	4.98	1	48.9	12043303	8301	15150		1	     93375	1
201106210630	06/21/2011	06/21/2011	285	 56760-1-01	12043304  	3.56	1	7.7	12043304	8110	0		5		1
201106210630	06/21/2011	06/21/2011	286	 56760-1-01	12043305  	3.56	1	6.75	12043305	8110	0		5		1
201106210630	06/21/2011	06/21/2011	287	 56760-1-01	12043306  	3.56	1	7.05	12043306	8110	0		5		1
201106210632	06/21/2011	06/21/2011	4926	 56760-1-01	12043304  	3.56	1	7.7	12043307	8301	15150		1	     93375	1
201106210632	06/21/2011	06/21/2011	4927	 56760-1-01	12043305  	3.56	1	6.75	12043308	8301	15150		1	     93375	1
201106210632	06/21/2011	06/21/2011	4928	 56760-1-01	12043306  	3.56	1	7.05	12043309	8301	15150		1	     93375	1
201106210656	06/21/2011	06/21/2011	5748	 66634-1-01	0000570272	2.55	1	16	12043310	8   	0		3		1
201106210657	06/21/2011	06/21/2011	5749	 44205-1-01	0000570273	6.95	1	18.6	12043311	8   	0		3		1
201106210703	06/21/2011	06/21/2011	375	  1444-1-01	0246632613	9.643	-1	-78.8	12043312	7320	12450	50032484        	4		1
201106210703	06/21/2011	06/21/2011	61	 11401-1-01	0246632613	8.49	1	78.8	12043313	7321	12450		1		1
201106210732	06/21/2011	06/21/2011	4929	 42129-1-01	20006124  	5.79	1	21.46	12043314	8301	15650		1	     72278	1
201106210732	06/21/2011	06/21/2011	4930	 42129-1-01	20006125  	5.79	1	22.87	12043315	8301	15650		1	     72278	1
201106210732	06/21/2011	06/21/2011	4931	 42130-1-01	29906494  	3.05	1	49.55	12043316	8301	15650		1	     72278	1
201106210732	06/21/2011	06/21/2011	4932	 42130-1-01	37407522  	3.05	1	48.55	12043317	8301	15650		1	     72278	1
201106210732	06/21/2011	06/21/2011	4933	 42130-1-01	37407523  	3.05	1	50	12043318	8301	15650		1	     72278	1
201106210732	06/21/2011	06/21/2011	4934	 44168-1-01	08812289  	3.78	1	10	12043319	8301	15650		1	     72278	1
201106210732	06/21/2011	06/21/2011	4935	 44168-1-01	08812290  	3.78	1	10	12043320	8301	15650		1	     72278	1
201106210801	06/21/2011	06/21/2011	376	 55627-1-01	0000187826	7.15	-1	-10	12043321	7320	1	00003724        	4		1
201106210801	06/21/2011	06/21/2011	62	 55627-1-01	0000187826	7.15	1	10	12043322	7321	1		1		1
201106210801	06/21/2011	06/21/2011	377	 55627-1-01	14136398  	7.15	-1	-10	12043323	7320	15150	00005017        	4		1
201106210801	06/21/2011	06/21/2011	63	 55627-1-01	14136398  	7.15	1	10	12043324	7321	15150		1		1
201106210801	06/21/2011	06/21/2011	378	 55627-1-01	14136392  	7.15	-1	-10	12043325	7320	15150	00005017        	4		1
201106210801	06/21/2011	06/21/2011	64	 55627-1-01	14136392  	7.15	1	10	12043326	7321	15150		1		1
201106210801	06/21/2011	06/21/2011	379	 55627-1-01	0000187823	7.15	-1	-10	12043327	7320	1	00003724        	4		1
201106210801	06/21/2011	06/21/2011	65	 55627-1-01	0000187823	7.15	1	10	12043328	7321	1		1		1
201106210801	06/21/2011	06/21/2011	380	 55627-1-01	0000187827	7.15	-1	-10	12043329	7320	1	00003724        	4		1
201106210801	06/21/2011	06/21/2011	66	 55627-1-01	0000187827	7.15	1	10	12043330	7321	1		1		1
201106210810	06/21/2011	06/21/2011	5750	 12124-1-01	0000570274	7.7056	1	16.7	12043331	8   	0		3		1
201106210811	06/21/2011	06/21/2011	4982	 34162-1-01	0026063235	7.5	1	10.84	12043332	1   	0		3		1
201106210814	06/21/2011	06/21/2011	4983	 34531-1-01	0026063236	6.0937	1	11.9	12043333	1   	0		3		1
201106210814	06/21/2011	06/21/2011	4984	 35237-1-01	0026063237	16.8083	1	15.6	12043334	1   	0		3		1
201106210815	06/21/2011	06/21/2011	4985	 35303-1-01	0026063238	17.6075	1	11.08	12043335	1   	0		3		1
201106210815	06/21/2011	06/21/2011	4986	 34300-1-01	0026063239	3.5	1	12.3	12043336	1   	0		3		1
201106210815	06/21/2011	06/21/2011	4987	 10009-1-01	0026063240	8.5149	1	26.3	12043337	1   	0		3		1
201106210815	06/21/2011	06/21/2011	4988	 36826-1-01	0026063241	3.5	1	10.94	12043338	1   	0		3		1
201106210816	06/21/2011	06/21/2011	381	  4200-1-01	94694619  	10.38	-1	-15.7	12043339	7320	11500		4		1
201106210816	06/21/2011	06/21/2011	67	 56002-1-01	94694619  	10.48	1	15.7	12043340	7321	11500		1		1
201106210816	06/21/2011	06/21/2011	4989	 35081-1-01	0026063242	17.6075	1	10.54	12043341	1   	0		3		1
201106210816	06/21/2011	06/21/2011	4990	 15238-1-01	0026063243	12.5	1	12.5	12043342	1   	0		3		1
201106210816	06/21/2011	06/21/2011	4991	 38410-1-01	0026063244	4.9571	1	10.4	12043343	1   	0		3		1
201106210817	06/21/2011	06/21/2011	4992	 39304-1-01	0026063245	10.4136	1	10.62	12043344	1   	0		3		1
201106210819	06/21/2011	06/21/2011	4993	 15553-1-01	0026063246	10.5	1	10.36	12043345	1   	0		3		1
201106210821	06/21/2011	06/21/2011	4936	 75022-1-01	0000192414	3.64	1	20	12043346	8301	11245	00004757        	1	     72233	1
201106210821	06/21/2011	06/21/2011	4937	 75022-1-01	0000192415	3.64	1	20	12043347	8301	11245	00004757        	1	     72233	1
201106210821	06/21/2011	06/21/2011	4938	 75022-1-01	0000192416	3.64	1	20	12043348	8301	11245	00004757        	1	     72233	1
201106210821	06/21/2011	06/21/2011	4939	 75022-1-01	0000192417	3.64	1	20	12043349	8301	11245	00004757        	1	     72233	1
201106210821	06/21/2011	06/21/2011	4940	 75022-1-01	0000192418	3.64	1	20	12043350	8301	11245	00004757        	1	     72233	1
201106210821	06/21/2011	06/21/2011	4941	 75022-1-01	0000192419	3.64	1	20	12043351	8301	11245	00004757        	1	     72233	1
201106210821	06/21/2011	06/21/2011	4942	 75022-1-01	0000192420	3.64	1	20	12043352	8301	11245	00004757        	1	     72233	1
201106210821	06/21/2011	06/21/2011	4943	 75022-1-01	0000192421	3.64	1	20	12043353	8301	11245	00004757        	1	     72233	1
201106210821	06/21/2011	06/21/2011	4944	 75022-1-01	0000192422	3.64	1	20	12043354	8301	11245	00004757        	1	     72233	1
201106210821	06/21/2011	06/21/2011	4945	 75022-1-01	0000192423	3.64	1	20	12043355	8301	11245	00004757        	1	     72233	1
201106210821	06/21/2011	06/21/2011	4946	 75022-1-01	0000192424	3.64	1	20	12043356	8301	11245	00004757        	1	     72233	1
201106210821	06/21/2011	06/21/2011	4947	 75022-1-01	0000192425	3.64	1	20	12043357	8301	11245	00004757        	1	     72233	1
201106210821	06/21/2011	06/21/2011	4948	 75022-1-01	0000192426	3.64	1	20	12043358	8301	11245	00004757        	1	     72233	1
201106210821	06/21/2011	06/21/2011	4949	 75022-1-01	0000192427	3.64	1	20	12043359	8301	11245	00004757        	1	     72233	1
201106210821	06/21/2011	06/21/2011	4950	 75022-1-01	0000192428	3.64	1	20	12043360	8301	11245	00004757        	1	     72233	1
201106210821	06/21/2011	06/21/2011	4951	 75022-1-01	0000192429	3.64	1	20	12043361	8301	11245	00004757        	1	     72233	1
201106210821	06/21/2011	06/21/2011	4952	 75022-1-01	0000192430	3.64	1	20	12043362	8301	11245	00004757        	1	     72233	1
201106210821	06/21/2011	06/21/2011	4953	 75022-1-01	0000192431	3.64	1	20	12043363	8301	11245	00004757        	1	     72233	1
201106210821	06/21/2011	06/21/2011	4954	 75022-1-01	0000192432	3.64	1	20	12043364	8301	11245	00004757        	1	     72233	1
201106210821	06/21/2011	06/21/2011	4955	 75022-1-01	0000192433	3.64	1	20	12043365	8301	11245	00004757        	1	     72233	1
201106210821	06/21/2011	06/21/2011	4956	 75022-1-01	0000192434	3.64	1	20	12043366	8301	11245	00004757        	1	     72233	1
201106210821	06/21/2011	06/21/2011	4957	 75022-1-01	0000192435	3.64	1	20	12043367	8301	11245	00004757        	1	     72233	1
201106210821	06/21/2011	06/21/2011	4958	 75022-1-01	0000192436	3.64	1	20	12043368	8301	11245	00004757        	1	     72233	1
201106210821	06/21/2011	06/21/2011	4959	 75022-1-01	0000192437	3.64	1	20	12043369	8301	11245	00004757        	1	     72233	1
201106210821	06/21/2011	06/21/2011	4960	 75022-1-01	0000192438	3.64	1	20	12043370	8301	11245	00004757        	1	     72233	1
201106210822	06/21/2011	06/21/2011	382	 34300-1-01	0025984111	3.5	-1	-12.12	12043371	7320	1	00002482        	4		1
201106210822	06/21/2011	06/21/2011	68	 36831-1-01	0025984111	3.5	1	12.12	12043372	7321	1		1		1
201106210822	06/21/2011	06/21/2011	383	 34300-1-01	0025983114	3.5	-1	-11.96	12043373	7320	1	00002482        	4		1
201106210822	06/21/2011	06/21/2011	69	 36831-1-01	0025983114	3.5	1	11.96	12043374	7321	1		1		1
201106210822	06/21/2011	06/21/2011	384	 34300-1-01	0025984109	3.5	-1	-11.94	12043375	7320	1	00002482        	4		1
201106210822	06/21/2011	06/21/2011	70	 36831-1-01	0025984109	3.5	1	11.94	12043376	7321	1		1		1
201106210822	06/21/2011	06/21/2011	385	 34300-1-01	0025983894	3.5	-1	-12.34	12043377	7320	1	00002482        	4		1
201106210822	06/21/2011	06/21/2011	71	 36831-1-01	0025983894	3.5	1	12.34	12043378	7321	1		1		1
201106210822	06/21/2011	06/21/2011	4994	 35242-1-01	0026063247	16.8083	1	13.2	12043379	1   	0		3		1
201106210822	06/21/2011	06/21/2011	386	 34300-1-01	0025984113	3.5	-1	-12.12	12043380	7320	1	00002482        	4		1
201106210822	06/21/2011	06/21/2011	72	 36831-1-01	0025984113	3.5	1	12.12	12043381	7321	1		1		1
201106210822	06/21/2011	06/21/2011	387	 34300-1-01	0025983907	3.5	-1	-12.26	12043382	7320	1	00002482        	4		1
201106210822	06/21/2011	06/21/2011	73	 36831-1-01	0025983907	3.5	1	12.26	12043383	7321	1		1		1
201106210822	06/21/2011	06/21/2011	4995	 35242-1-01	0026063248	16.8083	1	13.2	12043384	1   	0		3		1
201106210822	06/21/2011	06/21/2011	388	 34300-1-01	0025982324	3.5	-1	-11.72	12043385	7320	1	00002482        	4		1
201106210822	06/21/2011	06/21/2011	74	 36831-1-01	0025982324	3.5	1	11.72	12043386	7321	1		1		1
201106210822	06/21/2011	06/21/2011	389	 34300-1-01	0025980665	3.5	-1	-11.94	12043387	7320	1	00002482        	4		1
201106210822	06/21/2011	06/21/2011	75	 36831-1-01	0025980665	3.5	1	11.94	12043388	7321	1		1		1
201106210822	06/21/2011	06/21/2011	390	 34300-1-01	0025982323	3.5	-1	-12.12	12043389	7320	1	00002482        	4		1
201106210822	06/21/2011	06/21/2011	76	 36831-1-01	0025982323	3.5	1	12.12	12043390	7321	1		1		1
201106210822	06/21/2011	06/21/2011	391	 34300-1-01	0025980666	3.5	-1	-11.74	12043391	7320	1	00002482        	4		1
201106210822	06/21/2011	06/21/2011	77	 36831-1-01	0025980666	3.5	1	11.74	12043392	7321	1		1		1
201106210822	06/21/2011	06/21/2011	4996	 35242-1-01	0026063249	16.8083	1	13.1	12043393	1   	0		3		1
201106210822	06/21/2011	06/21/2011	392	 34300-1-01	0025979691	3.5	-1	-12.38	12043394	7320	1	00002482        	4		1
201106210822	06/21/2011	06/21/2011	78	 36831-1-01	0025979691	3.5	1	12.38	12043395	7321	1		1		1
201106210822	06/21/2011	06/21/2011	393	 34300-1-01	0025980699	3.5	-1	-11.96	12043396	7320	1	00002482        	4		1
201106210822	06/21/2011	06/21/2011	79	 36831-1-01	0025980699	3.5	1	11.96	12043397	7321	1		1		1
201106210822	06/21/2011	06/21/2011	4997	 35242-1-01	0026063250	16.8083	1	13.02	12043398	1   	0		3		1
201106210822	06/21/2011	06/21/2011	394	 34300-1-01	0025976640	3.5	-1	-11.72	12043399	7320	1	00002482        	4		1
201106210822	06/21/2011	06/21/2011	80	 36831-1-01	0025976640	3.5	1	11.72	12043400	7321	1		1		1
201106210822	06/21/2011	06/21/2011	4961	 75000-1-01	0000192389	3.64	1	17	12043401	8301	11245	00004756        	1	     72233	1
201106210822	06/21/2011	06/21/2011	4962	 75000-1-01	0000192390	3.64	1	17	12043402	8301	11245	00004756        	1	     72233	1
201106210822	06/21/2011	06/21/2011	4963	 75000-1-01	0000192391	3.64	1	17	12043403	8301	11245	00004756        	1	     72233	1
201106210822	06/21/2011	06/21/2011	4964	 75000-1-01	0000192392	3.64	1	17	12043404	8301	11245	00004756        	1	     72233	1
201106210822	06/21/2011	06/21/2011	4965	 75000-1-01	0000192393	3.64	1	17	12043405	8301	11245	00004756        	1	     72233	1
201106210822	06/21/2011	06/21/2011	4966	 75000-1-01	0000192394	3.64	1	17	12043406	8301	11245	00004756        	1	     72233	1
201106210822	06/21/2011	06/21/2011	4967	 75000-1-01	0000192395	3.64	1	17	12043407	8301	11245	00004756        	1	     72233	1
201106210822	06/21/2011	06/21/2011	4968	 75000-1-01	0000192396	3.64	1	17	12043408	8301	11245	00004756        	1	     72233	1
201106210822	06/21/2011	06/21/2011	4969	 75000-1-01	0000192397	3.64	1	17	12043409	8301	11245	00004756        	1	     72233	1
201106210822	06/21/2011	06/21/2011	4970	 75000-1-01	0000192398	3.64	1	17	12043410	8301	11245	00004756        	1	     72233	1
201106210822	06/21/2011	06/21/2011	4971	 75000-1-01	0000192399	3.64	1	17	12043411	8301	11245	00004756        	1	     72233	1
201106210822	06/21/2011	06/21/2011	4972	 75000-1-01	0000192400	3.64	1	17	12043412	8301	11245	00004756        	1	     72233	1
201106210822	06/21/2011	06/21/2011	4973	 75000-1-01	0000192401	3.64	1	17	12043413	8301	11245	00004756        	1	     72233	1
201106210822	06/21/2011	06/21/2011	4974	 75000-1-01	0000192402	3.64	1	17	12043414	8301	11245	00004756        	1	     72233	1
201106210822	06/21/2011	06/21/2011	4975	 75000-1-01	0000192403	3.64	1	17	12043415	8301	11245	00004756        	1	     72233	1
201106210822	06/21/2011	06/21/2011	4976	 75000-1-01	0000192404	3.64	1	17	12043416	8301	11245	00004756        	1	     72233	1
201106210822	06/21/2011	06/21/2011	4977	 75000-1-01	0000192405	3.64	1	17	12043417	8301	11245	00004756        	1	     72233	1
201106210822	06/21/2011	06/21/2011	4978	 75000-1-01	0000192406	3.64	1	17	12043418	8301	11245	00004756        	1	     72233	1
201106210822	06/21/2011	06/21/2011	4979	 75000-1-01	0000192407	3.64	1	17	12043419	8301	11245	00004756        	1	     72233	1
201106210822	06/21/2011	06/21/2011	4980	 75000-1-01	0000192408	3.64	1	17	12043420	8301	11245	00004756        	1	     72233	1
201106210822	06/21/2011	06/21/2011	4981	 75000-1-01	0000192409	3.64	1	17	12043421	8301	11245	00004756        	1	     72233	1
201106210822	06/21/2011	06/21/2011	4982	 75000-1-01	0000192410	3.64	1	17	12043422	8301	11245	00004756        	1	     72233	1
201106210822	06/21/2011	06/21/2011	4983	 75000-1-01	0000192411	3.64	1	17	12043423	8301	11245	00004756        	1	     72233	1
201106210822	06/21/2011	06/21/2011	4984	 75000-1-01	0000192412	3.64	1	17	12043424	8301	11245	00004756        	1	     72233	1
201106210822	06/21/2011	06/21/2011	4985	 75000-1-01	0000192413	3.64	1	17	12043425	8301	11245	00004756        	1	     72233	1
201106210823	06/21/2011	06/21/2011	395	 34300-1-01	0025975608	3.5	-1	-12.04	12043426	7320	1	00002482        	4		1
201106210823	06/21/2011	06/21/2011	81	 36831-1-01	0025975608	3.5	1	12.04	12043427	7321	1		1		1
201106210823	06/21/2011	06/21/2011	396	 34300-1-01	0025976641	3.5	-1	-11.8	12043428	7320	1	00002482        	4		1
201106210823	06/21/2011	06/21/2011	82	 36831-1-01	0025976641	3.5	1	11.8	12043429	7321	1		1		1
201106210823	06/21/2011	06/21/2011	397	 34300-1-01	0025975606	3.5	-1	-11.72	12043430	7320	1	00002482        	4		1
201106210823	06/21/2011	06/21/2011	83	 36831-1-01	0025975606	3.5	1	11.72	12043431	7321	1		1		1
201106210823	06/21/2011	06/21/2011	398	 34300-1-01	0025976642	3.5	-1	-11.98	12043432	7320	1	00002482        	4		1
201106210823	06/21/2011	06/21/2011	84	 36831-1-01	0025976642	3.5	1	11.98	12043433	7321	1		1		1
201106210823	06/21/2011	06/21/2011	4998	 15552-1-01	0026063251	4	1	8.78	12043434	1   	0		3		1
201106210823	06/21/2011	06/21/2011	399	 34300-1-01	0025975609	3.5	-1	-11.88	12043435	7320	1	00002482        	4		1
201106210823	06/21/2011	06/21/2011	85	 36831-1-01	0025975609	3.5	1	11.88	12043436	7321	1		1		1
201106210823	06/21/2011	06/21/2011	400	 34300-1-01	0025974563	3.5	-1	-12.34	12043437	7320	1	00002482        	4		1
201106210823	06/21/2011	06/21/2011	86	 36831-1-01	0025974563	3.5	1	12.34	12043438	7321	1		1		1
201106210823	06/21/2011	06/21/2011	4999	 16828-1-01	0026063252	3.5	1	10.32	12043439	1   	0		3		1
201106210823	06/21/2011	06/21/2011	401	 34300-1-01	0025974562	3.5	-1	-12.18	12043440	7320	1	00002482        	4		1
201106210823	06/21/2011	06/21/2011	87	 36831-1-01	0025974562	3.5	1	12.18	12043441	7321	1		1		1
201106210823	06/21/2011	06/21/2011	402	 34300-1-01	0025974444	3.5	-1	-12.16	12043442	7320	1	00002482        	4		1
201106210823	06/21/2011	06/21/2011	88	 36831-1-01	0025974444	3.5	1	12.16	12043443	7321	1		1		1
201106210823	06/21/2011	06/21/2011	403	 34300-1-01	0025974443	3.5	-1	-12.36	12043444	7320	1	00002482        	4		1
201106210823	06/21/2011	06/21/2011	89	 36831-1-01	0025974443	3.5	1	12.36	12043445	7321	1		1		1
201106210823	06/21/2011	06/21/2011	404	 34300-1-01	0025973760	3.5	-1	-12.08	12043446	7320	1	00002482        	4		1
201106210823	06/21/2011	06/21/2011	90	 36831-1-01	0025973760	3.5	1	12.08	12043447	7321	1		1		1
201106210823	06/21/2011	06/21/2011	5000	 35242-1-01	0026063253	16.8083	1	13.18	12043448	1   	0		3		1
201106210823	06/21/2011	06/21/2011	4986	 74523-1-01	0000192383	0.34	1	40	12043449	8301	11245	00004755        	1	     72233	1
201106210823	06/21/2011	06/21/2011	4987	 74523-1-01	0000192384	0.34	1	40	12043450	8301	11245	00004755        	1	     72233	1
201106210823	06/21/2011	06/21/2011	4988	 74523-1-01	0000192385	0.34	1	40	12043451	8301	11245	00004755        	1	     72233	1
201106210823	06/21/2011	06/21/2011	405	 34300-1-01	0025973759	3.5	-1	-11.94	12043452	7320	1	00002482        	4		1
201106210823	06/21/2011	06/21/2011	91	 36831-1-01	0025973759	3.5	1	11.94	12043453	7321	1		1		1
201106210824	06/21/2011	06/21/2011	4989	  7147-1-01	0000192386	2.95	1	50	12043454	8301	11245	00004754        	1	     72246	1
201106210824	06/21/2011	06/21/2011	4990	  7147-1-01	0000192387	2.95	1	50	12043455	8301	11245	00004754        	1	     72246	1
201106210824	06/21/2011	06/21/2011	4991	  7147-1-01	0000192388	2.95	1	50	12043456	8301	11245	00004754        	1	     72246	1
201106210826	06/21/2011	06/21/2011	406	 34300-1-01	0025984066	3.5	-1	-11.88	12043457	7320	1	00002482        	4		1
201106210826	06/21/2011	06/21/2011	92	 36831-1-01	0025984066	3.5	1	11.88	12043458	7321	1		1		1
201106210827	06/21/2011	06/21/2011	5001	 36058-1-01	0026063254	7.35	1	13.94	12043459	1   	0		3		1
201106210827	06/21/2011	06/21/2011	407	 34300-1-01	0025983908	3.5	-1	-12	12043460	7320	1	00002482        	4		1
201106210827	06/21/2011	06/21/2011	93	 36831-1-01	0025983908	3.5	1	12	12043461	7321	1		1		1
201106210827	06/21/2011	06/21/2011	408	 34300-1-01	0025984112	3.5	-1	-11.94	12043462	7320	1	00002482        	4		1
201106210827	06/21/2011	06/21/2011	94	 36831-1-01	0025984112	3.5	1	11.94	12043463	7321	1		1		1
201106210827	06/21/2011	06/21/2011	409	 34300-1-01	0025983997	3.5	-1	-12.18	12043464	7320	1	00002482        	4		1
201106210827	06/21/2011	06/21/2011	95	 36831-1-01	0025983997	3.5	1	12.18	12043465	7321	1		1		1
201106210827	06/21/2011	06/21/2011	5002	 36058-1-01	0026063255	7.35	1	13.8	12043466	1   	0		3		1
201106210827	06/21/2011	06/21/2011	410	 34300-1-01	0025981543	3.5	-1	-12.02	12043467	7320	1	00002482        	4		1
201106210827	06/21/2011	06/21/2011	96	 36831-1-01	0025981543	3.5	1	12.02	12043468	7321	1		1		1
201106210827	06/21/2011	06/21/2011	411	 34300-1-01	0025980873	3.5	-1	-12.16	12043469	7320	1	00002482        	4		1
201106210827	06/21/2011	06/21/2011	97	 36831-1-01	0025980873	3.5	1	12.16	12043470	7321	1		1		1
201106210827	06/21/2011	06/21/2011	412	 34300-1-01	0025981542	3.5	-1	-12.02	12043471	7320	1	00002482        	4		1
201106210827	06/21/2011	06/21/2011	98	 36831-1-01	0025981542	3.5	1	12.02	12043472	7321	1		1		1
201106210827	06/21/2011	06/21/2011	5003	 36058-1-01	0026063256	7.35	1	13.96	12043473	1   	0		3		1
201106210827	06/21/2011	06/21/2011	413	 34300-1-01	0025980874	3.5	-1	-11.54	12043474	7320	1	00002482        	4		1
