DateOpened	LotNumber	DCTransactionNumber	ProductCode	Available_Alt	PricingUM	AlternateUM	Cost	Available_Prc	PalletID
03/21/2011	0000554014	11839646	  1038-1-01	0	LB	BX	5.55	0	
03/21/2011	0000554015	11839647	  1038-1-01	0	LB	BX	5.55	0	
03/21/2011	0000554016	11839648	  1038-1-01	0	LB	BX	5.55	0	
03/21/2011	0000554017	11839649	  1038-1-01	0	LB	BX	5.55	0	
03/21/2011	0000554018	11839650	  1038-1-01	0	LB	BX	5.55	0	
03/21/2011	0000554019	11839663	  1038-1-01	0	LB	BX	5.55	0	
03/21/2011	0000554020	11839664	  1038-1-01	0	LB	BX	5.55	0	
03/21/2011	0000554021	11839665	  1038-1-01	0	LB	BX	5.55	0	
03/21/2011	0000554022	11839666	  1038-1-01	0	LB	BX	5.55	0	
03/21/2011	0000554023	11839667	  1038-1-01	0	LB	BX	5.55	0	
03/23/2011	0000554416	11845294	  1038-1-01	0	LB	BX	4.75	0	
03/23/2011	0000554417	11845295	  1038-1-01	0	LB	BX	4.75	0	
03/23/2011	0000554418	11845296	  1038-1-01	0	LB	BX	4.75	0	
03/23/2011	0000554419	11845297	  1038-1-01	0	LB	BX	4.75	0	
03/23/2011	0000554420	11845298	  1038-1-01	0	LB	BX	4.75	0	
03/23/2011	0000554421	11845299	  1038-1-01	1	LB	BX	4.75	47.8	
03/23/2011	0000554422	11845300	  1038-1-01	0	LB	BX	4.75	0	
03/23/2011	0000554423	11845301	  1038-1-01	0	LB	BX	4.75	0	
03/23/2011	0000554424	11845302	  1038-1-01	0	LB	BX	4.75	0	
03/23/2011	0000554425	11845303	  1038-1-01	0	LB	BX	4.75	0	
03/23/2011	0000554426	11845304	  1038-1-01	0	LB	BX	4.75	0	
03/24/2011	0000554775	11850439	  1038-1-01	0	LB	BX	4.75	0	
03/24/2011	0000554776	11850441	  1038-1-01	0	LB	BX	4.75	0	
03/24/2011	0000554777	11850442	  1038-1-01	0	LB	BX	4.75	0	
03/24/2011	0000554778	11850443	  1038-1-01	0	LB	BX	4.75	0	
03/25/2011	0000554975	11853663	  1038-1-01	1	LB	BX	4.75	38.8	
03/25/2011	0000554976	11853664	  1038-1-01	1	LB	BX	4.75	37	
03/25/2011	0000554977	11853667	  1038-1-01	0	LB	BX	4.75	0	
03/25/2011	0000554978	11853668	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	14271918  	11839228	  1038-1-01	1	LB	BX	5.55	78.8	00003634        
03/21/2011	14274347  	11839229	  1038-1-01	1	LB	BX	5.55	85.7	00003634        
03/21/2011	14274361  	11839230	  1038-1-01	1	LB	BX	5.55	83	00003634        
03/21/2011	14279070  	11839231	  1038-1-01	1	LB	BX	5.55	83.9	00003634        
03/21/2011	14279073  	11839232	  1038-1-01	1	LB	BX	5.55	84.2	00003634        
03/21/2011	14279107  	11839233	  1038-1-01	1	LB	BX	5.55	83.5	00003634        
03/21/2011	14279129  	11839234	  1038-1-01	1	LB	BX	5.55	83.8	00003634        
03/21/2011	14279135  	11839235	  1038-1-01	1	LB	BX	5.55	83	00003634        
03/21/2011	14279146  	11839236	  1038-1-01	1	LB	BX	5.55	84.5	00003634        
03/21/2011	14279158  	11839237	  1038-1-01	1	LB	BX	5.55	83.1	00003634        
03/21/2011	3605578052	0	  1038-1-01	1	LB	BX	4.75	52.5	50031291        
03/21/2011	3605578070	0	  1038-1-01	1	LB	BX	4.75	62.3	50031291        
03/21/2011	3605578088	0	  1038-1-01	1	LB	BX	4.75	55.1	50031291        
03/21/2011	3605578089	0	  1038-1-01	1	LB	BX	4.75	47.8	50031284        
03/21/2011	3605578099	0	  1038-1-01	1	LB	BX	4.75	56.8	50031291        
03/21/2011	3605578107	0	  1038-1-01	1	LB	BX	4.75	46.5	50031291        
03/21/2011	3605578113	0	  1038-1-01	1	LB	BX	4.75	49.4	50031291        
03/21/2011	3605578121	0	  1038-1-01	1	LB	BX	4.75	51.5	50031291        
03/21/2011	3605578133	0	  1038-1-01	1	LB	BX	4.75	51.4	50031284        
03/21/2011	3605578179	0	  1038-1-01	1	LB	BX	4.75	42	50031284        
03/21/2011	3605578195	0	  1038-1-01	1	LB	BX	4.75	49.9	50031284        
03/21/2011	3605580700	0	  1038-1-01	1	LB	BX	4.75	57.7	50031284        
03/21/2011	3605580866	0	  1038-1-01	1	LB	BX	4.75	53.9	50031284        
03/21/2011	3605580925	0	  1038-1-01	1	LB	BX	4.75	57.6	50031284        
03/21/2011	3605580944	0	  1038-1-01	1	LB	BX	4.75	45.6	50031284        
03/21/2011	3605581128	0	  1038-1-01	1	LB	BX	4.75	55.4	50031284        
03/21/2011	3605587587	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605587592	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605587602	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605587622	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605587624	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605587635	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605587640	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605587655	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605587666	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605587686	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605587815	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605587817	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605587826	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605587829	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605587834	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605587861	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605588695	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605588702	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605588713	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605588722	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605588730	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605588761	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605588772	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605588784	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605588794	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605588804	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605588826	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605588828	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605588830	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605589025	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605599134	0	  1038-1-01	1	LB	BX	4.75	54.7	50031284        
03/21/2011	3605599142	0	  1038-1-01	1	LB	BX	4.75	54.1	50031284        
03/21/2011	3605599148	0	  1038-1-01	1	LB	BX	4.75	55.4	50031284        
03/21/2011	3605599166	0	  1038-1-01	1	LB	BX	4.75	55.3	50031284        
03/21/2011	3605599174	0	  1038-1-01	1	LB	BX	4.75	47.7	50031284        
03/21/2011	3605599197	0	  1038-1-01	1	LB	BX	4.75	53.7	50031284        
03/21/2011	3605599202	0	  1038-1-01	1	LB	BX	4.75	62.5	50031284        
03/21/2011	3605599212	0	  1038-1-01	1	LB	BX	4.75	56.2	50031284        
03/21/2011	3605599236	0	  1038-1-01	1	LB	BX	4.75	59.5	50031284        
03/21/2011	3605599238	0	  1038-1-01	1	LB	BX	4.75	52.1	50031284        
03/21/2011	3605599245	0	  1038-1-01	1	LB	BX	4.75	57.7	50031284        
03/21/2011	3605599257	0	  1038-1-01	1	LB	BX	4.75	58.8	50031284        
03/21/2011	3605599286	0	  1038-1-01	1	LB	BX	4.75	56.1	50031291        
03/21/2011	3605599313	0	  1038-1-01	1	LB	BX	4.75	58.8	50031291        
03/21/2011	3605599323	0	  1038-1-01	1	LB	BX	4.75	46.7	50031291        
03/21/2011	3605599330	0	  1038-1-01	1	LB	BX	4.75	54.2	50031291        
03/21/2011	3605599363	0	  1038-1-01	1	LB	BX	4.75	49.4	50031291        
03/21/2011	3605599370	0	  1038-1-01	1	LB	BX	4.75	56.9	50031291        
03/21/2011	3605599371	0	  1038-1-01	1	LB	BX	4.75	49.1	50031291        
03/21/2011	3605599379	0	  1038-1-01	1	LB	BX	4.75	55.4	50031291        
03/21/2011	3605599395	0	  1038-1-01	1	LB	BX	4.75	54.6	50031291        
03/21/2011	3605599401	0	  1038-1-01	1	LB	BX	4.75	45.9	50031291        
03/21/2011	3605599419	0	  1038-1-01	1	LB	BX	4.75	57.3	50031291        
03/21/2011	3605599435	0	  1038-1-01	1	LB	BX	4.75	49.9	50031291        
03/21/2011	3605599444	0	  1038-1-01	1	LB	BX	4.75	58.6	50031291        
03/21/2011	3605599495	0	  1038-1-01	1	LB	BX	4.75	53.9	50031291        
03/21/2011	3605599532	0	  1038-1-01	1	LB	BX	4.75	60.4	50031291        
03/21/2011	3605599534	0	  1038-1-01	1	LB	BX	4.75	53.7	50031291        
03/21/2011	3605599709	0	  1038-1-01	1	LB	BX	4.75	57.5	50031291        
03/21/2011	3605609186	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605609189	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605609220	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605609221	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605609244	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605609258	0	  1038-1-01	1	LB	BX	4.75	49	50031283        
03/21/2011	3605609282	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605609295	0	  1038-1-01	1	LB	BX	4.75	65.9	50031283        
03/21/2011	3605609314	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605609394	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605609398	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605609407	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605609416	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605609434	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605609450	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605609454	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605609468	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605609475	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605609495	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605609529	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605609532	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605609555	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605609618	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605609623	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605609643	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605609646	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605609677	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605609685	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605609708	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605609718	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605609732	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605609766	0	  1038-1-01	1	LB	BX	4.75	47.2	50031291        
03/21/2011	3605609775	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605609776	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605609778	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605609788	0	  1038-1-01	0	LB	BX	4.75	0	
03/21/2011	3605577742	11840834	  1038-1-06	1	LB	BX	4.75	48.6	50031297        
03/21/2011	3605577747	11840835	  1038-1-06	1	LB	BX	4.75	53.5	50031297        
03/21/2011	3605577750	11840836	  1038-1-06	1	LB	BX	4.75	56.1	50031297        
03/21/2011	3605577752	11840837	  1038-1-06	1	LB	BX	4.75	53.7	50031297        
03/21/2011	3605577757	11840838	  1038-1-06	1	LB	BX	4.75	53.8	50031297        
03/21/2011	3605577758	11840839	  1038-1-06	1	LB	BX	4.75	50.6	50031297        
03/21/2011	3605577765	11840840	  1038-1-06	1	LB	BX	4.75	51.7	50031297        
03/21/2011	3605577768	11840841	  1038-1-06	1	LB	BX	4.75	48.5	50031297        
03/21/2011	3605577771	11840842	  1038-1-06	1	LB	BX	4.75	51.5	50031297        
03/21/2011	3605577775	11840843	  1038-1-06	1	LB	BX	4.75	50.4	50031297        
03/21/2011	3605577782	11840844	  1038-1-06	1	LB	BX	4.75	57.2	50031297        
03/21/2011	3605577790	11840845	  1038-1-06	1	LB	BX	4.75	51.6	50031297        
03/21/2011	3605577794	11840846	  1038-1-06	1	LB	BX	4.75	48.9	50031297        
03/21/2011	3605577798	11840847	  1038-1-06	1	LB	BX	4.75	51.9	50031297        
03/21/2011	3605577802	11840848	  1038-1-06	1	LB	BX	4.75	51.8	50031297        
03/21/2011	3605577809	11840849	  1038-1-06	1	LB	BX	4.75	50.9	50031297        
03/21/2011	3605577814	11840850	  1038-1-06	1	LB	BX	4.75	48.3	50031297        
03/21/2011	3605577817	11840851	  1038-1-06	1	LB	BX	4.75	46.2	50031297        
03/21/2011	3605577827	11840852	  1038-1-06	1	LB	BX	4.75	46	50031297        
03/21/2011	3605577830	11840853	  1038-1-06	1	LB	BX	4.75	49	50031297        
03/21/2011	3605577841	11840854	  1038-1-06	1	LB	BX	4.75	46.5	50031297        
03/21/2011	3605577855	11840855	  1038-1-06	1	LB	BX	4.75	51	50031297        
03/21/2011	3605577863	11840856	  1038-1-06	1	LB	BX	4.75	53.8	50031297        
03/21/2011	3605577876	11840857	  1038-1-06	1	LB	BX	4.75	56.3	50031297        
03/21/2011	3605577889	11840858	  1038-1-06	1	LB	BX	4.75	57.3	50031297        
03/21/2011	3605577895	11840859	  1038-1-06	1	LB	BX	4.75	56.2	50031297        
03/21/2011	3605577905	11840860	  1038-1-06	1	LB	BX	4.75	54.6	50031297        
03/21/2011	3605577929	11840861	  1038-1-06	1	LB	BX	4.75	59	50031297        
03/21/2011	3605577932	11840862	  1038-1-06	1	LB	BX	4.75	52.6	50031297        
03/21/2011	3605577944	11840863	  1038-1-06	1	LB	BX	4.75	57.1	50031297        
03/21/2011	3605577951	11840864	  1038-1-06	1	LB	BX	4.75	49.3	50031297        
03/21/2011	3605577956	11840865	  1038-1-06	1	LB	BX	4.75	52.1	50031297        
03/21/2011	3605577958	11840866	  1038-1-06	1	LB	BX	4.75	49.4	50031297        
03/21/2011	3605577959	11840867	  1038-1-06	1	LB	BX	4.75	54.2	50031297        
03/21/2011	3605577992	11840868	  1038-1-06	1	LB	BX	4.75	58.5	50031297        
03/21/2011	3605578003	11840870	  1038-1-06	1	LB	BX	4.75	51.8	50031296        
03/21/2011	3605578015	11840871	  1038-1-06	1	LB	BX	4.75	55.5	50031296        
03/21/2011	3605578052	11841029	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605578070	11841030	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605578088	11841031	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605578089	11841182	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605578099	11841032	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605578107	11841033	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605578113	11841034	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605578121	11841035	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605578133	11841183	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605578179	11841184	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605578195	11841185	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605579447	11840872	  1038-1-06	1	LB	BX	4.75	47	50031296        
03/21/2011	3605579884	11840873	  1038-1-06	1	LB	BX	4.75	58.1	50031296        
03/21/2011	3605579887	11840874	  1038-1-06	1	LB	BX	4.75	51.6	50031296        
03/21/2011	3605579900	11840875	  1038-1-06	1	LB	BX	4.75	54.7	50031296        
03/21/2011	3605579908	11840876	  1038-1-06	1	LB	BX	4.75	52.4	50031296        
03/21/2011	3605579942	11840877	  1038-1-06	1	LB	BX	4.75	56.2	50031296        
03/21/2011	3605579950	11840878	  1038-1-06	1	LB	BX	4.75	57.6	50031296        
03/21/2011	3605579967	11840879	  1038-1-06	1	LB	BX	4.75	55	50031296        
03/21/2011	3605579972	11840880	  1038-1-06	1	LB	BX	4.75	51.9	50031296        
03/21/2011	3605579985	11840881	  1038-1-06	1	LB	BX	4.75	47.5	50031296        
03/21/2011	3605580019	11840882	  1038-1-06	1	LB	BX	4.75	55.9	50031296        
03/21/2011	3605580025	11840883	  1038-1-06	1	LB	BX	4.75	50.6	50031296        
03/21/2011	3605580037	11840884	  1038-1-06	1	LB	BX	4.75	54.6	50031296        
03/21/2011	3605580055	11840885	  1038-1-06	1	LB	BX	4.75	51.8	50031296        
03/21/2011	3605580115	11840886	  1038-1-06	1	LB	BX	4.75	53.4	50031296        
03/21/2011	3605580132	11840887	  1038-1-06	1	LB	BX	4.75	53.6	50031296        
03/21/2011	3605580158	11840888	  1038-1-06	1	LB	BX	4.75	55.1	50031296        
03/21/2011	3605580174	11840889	  1038-1-06	1	LB	BX	4.75	55.5	50031296        
03/21/2011	3605580181	11840890	  1038-1-06	1	LB	BX	4.75	51.4	50031296        
03/21/2011	3605580194	11840891	  1038-1-06	1	LB	BX	4.75	55.9	50031296        
03/21/2011	3605580228	11840892	  1038-1-06	1	LB	BX	4.75	54.3	50031296        
03/21/2011	3605580274	11840893	  1038-1-06	1	LB	BX	4.75	53.5	50031296        
03/21/2011	3605580320	11840894	  1038-1-06	1	LB	BX	4.75	47.8	50031296        
03/21/2011	3605580324	11840895	  1038-1-06	1	LB	BX	4.75	55	50031296        
03/21/2011	3605580336	11840896	  1038-1-06	1	LB	BX	4.75	58.3	50031296        
03/21/2011	3605580390	11840897	  1038-1-06	1	LB	BX	4.75	53.5	50031296        
03/21/2011	3605580392	11840898	  1038-1-06	1	LB	BX	4.75	58.9	50031296        
03/21/2011	3605580394	11840899	  1038-1-06	1	LB	BX	4.75	50.2	50031296        
03/21/2011	3605580395	11840900	  1038-1-06	1	LB	BX	4.75	47.5	50031296        
03/21/2011	3605580432	11840901	  1038-1-06	1	LB	BX	4.75	54.7	50031296        
03/21/2011	3605580459	11840902	  1038-1-06	1	LB	BX	4.75	53.7	50031296        
03/21/2011	3605580482	11840903	  1038-1-06	1	LB	BX	4.75	52.3	50031296        
03/21/2011	3605580490	11840904	  1038-1-06	1	LB	BX	4.75	58.9	50031296        
03/21/2011	3605580531	11841075	  1038-1-06	1	LB	BX	4.75	51.7	50031289        
03/21/2011	3605580568	11841076	  1038-1-06	1	LB	BX	4.75	56.4	50031289        
03/21/2011	3605580583	11841077	  1038-1-06	1	LB	BX	4.75	53.1	50031289        
03/21/2011	3605580610	11841078	  1038-1-06	1	LB	BX	4.75	51.8	50031289        
03/21/2011	3605580621	11841079	  1038-1-06	1	LB	BX	4.75	53	50031289        
03/21/2011	3605580643	11841080	  1038-1-06	1	LB	BX	4.75	53.8	50031289        
03/21/2011	3605580674	11841081	  1038-1-06	1	LB	BX	4.75	55.9	50031289        
03/21/2011	3605580676	11841082	  1038-1-06	1	LB	BX	4.75	53.4	50031289        
03/21/2011	3605580683	11841083	  1038-1-06	1	LB	BX	4.75	48.4	50031289        
03/21/2011	3605580693	11841084	  1038-1-06	1	LB	BX	4.75	54.9	50031289        
03/21/2011	3605580700	11841186	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605580702	11841085	  1038-1-06	1	LB	BX	4.75	57	50031289        
03/21/2011	3605580754	11841086	  1038-1-06	1	LB	BX	4.75	54.3	50031289        
03/21/2011	3605580757	11841087	  1038-1-06	1	LB	BX	4.75	56.1	50031289        
03/21/2011	3605580769	11841088	  1038-1-06	1	LB	BX	4.75	58.7	50031289        
03/21/2011	3605580773	11841089	  1038-1-06	1	LB	BX	4.75	49	50031289        
03/21/2011	3605580866	11841187	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605580893	11841090	  1038-1-06	1	LB	BX	4.75	55.7	50031289        
03/21/2011	3605580925	11841188	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605580935	11841091	  1038-1-06	1	LB	BX	4.75	53.6	50031289        
03/21/2011	3605580944	11841189	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605581077	11841092	  1038-1-06	1	LB	BX	4.75	56.4	50031289        
03/21/2011	3605581128	11841190	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605587587	11840943	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605587592	11840944	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605587602	11840945	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605587622	11840946	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605587624	11840947	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605587635	11840948	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605587640	11840949	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605587655	11840950	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605587666	11840951	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605587686	11840952	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605587815	11840953	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605587817	11840954	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605587826	11840955	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605587829	11840956	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605587834	11840957	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605587861	11840958	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605588695	11840959	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605588702	11840960	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605588713	11840961	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605588722	11840962	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605588730	11840963	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605588761	11840964	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605588772	11840965	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605588784	11840966	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605588794	11840967	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605588804	11840968	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605588826	11840969	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605588828	11840970	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605588830	11840971	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605589025	11840972	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605599134	11841191	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605599142	11841192	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605599148	11841193	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605599166	11841194	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605599174	11841195	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605599197	11841196	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605599202	11841197	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605599212	11841198	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605599236	11841199	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605599238	11841200	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605599245	11841201	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605599257	11841202	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605599273	11840908	  1038-1-06	1	LB	BX	4.75	54.6	50031295        
03/21/2011	3605599283	11840909	  1038-1-06	1	LB	BX	4.75	50.9	50031295        
03/21/2011	3605599286	11841036	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605599313	11841037	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605599323	11841038	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605599330	11841039	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605599363	11841040	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605599370	11841041	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605599371	11841042	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605599379	11841043	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605599395	11841044	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605599401	11841045	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605599419	11841046	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605599435	11841047	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605599444	11841048	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605599495	11841049	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605599532	11841050	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605599534	11841051	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605599709	11841052	  1038-1-06	0	LB	BX	4.75	0	
03/21/2011	3605608626	11840910	  1038-1-06	1	LB	BX	4.75	53.4	50031295        
03/21/2011	3605608631	11840911	  1038-1-06	1	LB	BX	4.75	57.8	50031295        
03/21/2011	3605608644	11840912	  1038-1-06	1	LB	BX	4.75	55	50031295        
03/21/2011	3605608709	11840913	  1038-1-06	1	LB	BX	4.75	53.9	50031295        
03/21/2011	3605608711	11840914	  1038-1-06	1	LB	BX	4.75	52.3	50031295        
03/21/2011	3605608725	11840915	  1038-1-06	1	LB	BX	4.75	51.1	50031295        
03/21/2011	3605608728	11840916	  1038-1-06	1	LB	BX	4.75	52.7	50031295        
03/21/2011	3605608738	11840917	  1038-1-06	1	LB	BX	4.75	54.3	50031295        
03/21/2011	3605608745	11840918	  1038-1-06	1	LB	BX	4.75	52.9	50031295        
03/21/2011	3605608773	11840919	  1038-1-06	1	LB	BX	4.75	50.6	50031295        
03/21/2011	3605608774	11840920	  1038-1-06	1	LB	BX	4.75	53.7	50031295        
03/21/2011	3605608783	11840921	  1038-1-06	1	LB	BX	4.75	60.4	50031295        
03/21/2011	3605608796	11840922	  1038-1-06	1	LB	BX	4.75	57.1	50031295        
03/21/2011	3605608798	11840923	  1038-1-06	1	LB	BX	4.75	52	50031295        
03/21/2011	3605608820	11840924	  1038-1-06	1	LB	BX	4.75	54.8	50031295        
03/21/2011	3605608835	11840925	  1038-1-06	1	LB	BX	4.75	58.7	50031295        
03/21/2011	3605608842	11840926	  1038-1-06	1	LB	BX	4.75	55.6	50031295        
03/21/2011	3605608873	11840927	  1038-1-06	1	LB	BX	4.75	49.9	50031295        
03/21/2011	3605608877	11840928	  1038-1-06	1	LB	BX	4.75	50.5	50031295        
03/21/2011	3605608882	11840929	  1038-1-06	1	LB	BX	4.75	44.9	50031295        
03/21/2011	3605608909	11840930	  1038-1-06	1	LB	BX	4.75	55.9	50031295        
03/21/2011	3605608932	11840931	  1038-1-06	1	LB	BX	4.75	56.9	50031295        
