CustomerCode	DefaultCost	DefaultPrice	ExtendedCost	ExtendedPrice	FilledDescription	LineNumber	LineType	LineWeight	OrderByUM	LotTotalCost	OrderNumber	OverrideCost	OverridePrice	PricingUM	ProductCode	ProductDescription	ProductText1	ProductText2	Quantity_Pricing	Quantity_Ordered	Quantity_Estimated	UnitPrice	UnitCost	LotQuantity_Prc	LotQuantity_Alt	OrderDate
1491	17.9187	19.03	803.11	852.92		1	1	44.82	BX	803.11	602244	0	19.03	LB	 14254-1-01	STRIPSTK, 20-OZ CC NV 1/2" PR			44.82	3	45	19.03	17.9187	44.82	3	03/21/2011
1491	17.9187	19.06	809.92	861.51		2	1	45.2	BX	809.92	602244	0	19.06	LB	 16061-1-01	BEEF, P-HOUSE 24-OZ 1/2" PR			45.2	3	45	19.06	17.9187	45.2	3	03/21/2011
1491	17.9187	19.06	157.33	167.35		3	1	8.78	BX	157.33	602244	0	19.06	LB	 16084-1-01	BEEF, P-HOUSE 48-OZ MORTON PR			8.78	1	9	19.06	17.9187	8.78	1	03/21/2011
1491	16.8708	17.59	1516.35	1580.99		4	1	89.88	BX	1516.35	602244	0	17.59	LB	 35237-1-01	FILET, 12-OZ 1190 FC CH			89.88	6	90	17.59	16.8708	89.88	6	03/21/2011
1491	14.4086	15.66	649.26	705.64		5	1	45.06	BX	649.26	602244	0	15.66	LB	 15529-1-01	BEEF, RIB EYE 16-OZ 1112 PR			45.06	3	45	15.66	14.4086	45.06	3	03/21/2011
1491	5	7.81	199.1	310.99		6	1	39.82	BX	199.1	602244	0	7.81	LB	 32253-1-01	BEEF, TENDER TAIL 1190A CHOICE			39.82	3	36	7.81	5	39.82	3	03/21/2011
1491	16.8708	17.59	2634.55	2746.85		7	1	156.16	BX	2634.55	602244	0	17.59	LB	 35242-1-01	FILET, 8 1/4 - 8 3/4 24/BX FC			156.16	12	153	17.59	16.8708	156.16	12	03/21/2011
1491	3.2	3.8	48	57		8	1	15	BX	48	602244	0	3.8	LB	 66468-1-01	BACON, 18/22 SYP 15# GRILL RDY			15	1	15	3.8	3.2	15	1	03/21/2011
1491	2.74	3.34	82.2	100.2		9	1	30	BX	82.2	602244	0	3.34	LB	 66405-1-01	BACON, GUSTO BRAND 15# BX			30	2	30	3.34	2.74	30	2	03/21/2011
1491	9.2035	10.07	232.85	254.77		10	1	25.3	PC	232.85	602244	0	10.07	LB	 10009-1-01	BEEF, EXPORT RIB 5 BONE PR			25.3	2	26	10.07	9.2035	25.3	1	03/21/2011
1491	15.7354	16.77	703.69	749.95		11	1	44.72	BX	703.69	602244	0	16.77	LB	 15726-1-01	BEEF, RIB CHOP 22/24-OZ FRD PR			44.72	3	43.13	16.77	15.7354	44.72	3	03/21/2011
1491	15.6356	19.13	306.77	375.33		12	1	19.62	BX	306.77	602244	0	19.13	LB	 34442-1-01	FILET, 16-OZ BI CH MORTONS			19.62	2	20	19.13	15.6356	19.62	2	03/21/2011
1491	0	6.3	0	6.3		13	1	1	BX	0	602244	0	6.3	BX	 77002-1-01	CHILEAN SEA BASS			1	1	1	6.3	0	1	1	03/21/2011
1491	17.9187	19.03	270.21	286.97		14	1	15.08	BX	270.21	602244	0	19.03	LB	 14161-1-01	STRIPSTK, 12-OZ CC NV 1/2" PR			15.08	1	15	19.03	17.9187	15.08	1	03/21/2011
1491	2.83	3.82	90.56	122.24		15	1	32	LB	90.56	602244	0	3.82	LB	 11361-1-01	GROUND BEEF, 8/2# BULK 75/25			32	32	32	3.82	2.83	32	2	03/21/2011
3487	5.02	6.1	426.2	517.89		1	1	84.9	BX	426.2	602245	0	6.1	LB	 31333-1-01	BEEF, RIB EYE 2" 13 1/2 UP CH			84.9	1	67.5	6.1	5.02	84.9	1	03/21/2011
3487	14.93	16.95	567.04	643.76		2	1	37.98	BX	567.04	602245	0	16.95	LB	 42363-1-01	FILET, 10-OZ 1190 WILDFIRE SEL			37.98	3	37.5	16.95	14.93	37.98	3	03/21/2011
3487	14.93	16.95	263.66	299.34		3	1	17.66	BX	263.66	602245	0	16.95	LB	 42361-1-01	FILET, 7-OZ 1190 WILDFIRE SEL			17.66	2	17.5	16.95	14.93	17.66	2	03/21/2011
3487	9.75	11.25	328.38	378.9		4	1	33.68	BX	328.38	602245	0	11.25	LB	 35170-1-01	FILET, 3-OZ 1190A 3/PK			33.68	3	33.75	11.25	9.75	33.68	3	03/21/2011
3487	8	10.85	137.28	186.19		5	1	17.16	BX	137.28	602245	0	10.85	LB	 16818-1-01	STRIPSTK, 14-OZ BNLS VN 1 SIDE			17.16	2	17.5	10.85	8	17.16	2	03/21/2011
3487	8.7207	11.5	206.51	272.32		6	1	23.68	BX	206.51	602245	0	11.5	LB	 35712-1-01	BEEF, RIB CHOP 18/20 OZ BI CH			23.68	2	22.5	11.5	8.7207	23.68	2	03/21/2011
3487	6.8833	9.95	185.44	268.05		7	1	26.94	BX	185.44	602245	0	9.95	LB	 36058-1-01	BEEF, P-HOUSE 22-OZ 1" CH			26.94	2	27.5	9.95	6.8833	26.94	2	03/21/2011
3487	2.52	2.69	35.28	37.66		8	1	14	BX	35.28	602245	0	2.69	LB	 43692-1-01	GROUND BEEF, PATTY 4-OZ 80/20			14	1	14	2.69	2.52	14	1	03/21/2011
3487	2.52	2.69	40.32	43.04		9	1	16	BX	40.32	602245	0	2.69	LB	 43695-1-01	GROUND BEEF, PATTY 8-OZ 80/20			16	1	16	2.69	2.52	16	1	03/21/2011
3487	3.34	3.9	100.2	117		10	1	30	BX	100.2	602245	0	3.9	LB	 66465-1-01	BACON, 14/17 15# BOX FROZEN			30	2	30	3.9	3.34	30	2	03/21/2011
3487	10.0677	11.2	173.77	193.31		11	1	17.26	BX	173.77	602245	0	11.2	LB	 35959-1-01	BEEF, SKIRT STEAK 14-OZ CC			17.26	2	17.5	11.2	10.0677	17.26	2	03/21/2011
3487	7	8.5	178.22	216.41		12	1	25.46	BX	178.22	602245	0	8.5	LB	 32247-1-01	BEEF, TENDER TAILS 1190A CH			25.46	2	24	8.5	7	25.46	2	03/21/2011
3487	4.55	8.45	39.59	73.52		13	1	8.7	BX	39.59	602245	0	8.45	LB	 31121-1-01	BEEF, RIB CAP MEAT PR			8.7	1	10	8.45	4.55	8.7	1	03/21/2011
3487	12.0622	13.9	197.1	227.13		14	1	16.34	BX	197.1	602245	0	13.9	LB	 55256-1-01	LAMB, P-HOUSE 6-OZ NT CH			16.34	3	16.8	13.9	12.0622	16.34	3	03/21/2011
3487	2.55	2.75	43.35	46.75		15	1	17	PC	43.35	602245	0	2.75	LB	 66634-1-01	PORK, LOIN BNLS LIP OFF			17	2	10	2.75	2.55	17	1	03/21/2011
3487	3.65	3.95	109.5	118.5		16	1	30	BX	109.5	602245	0	3.95	LB	 66512-1-01	PORK, BACKRIBS 1 3/4DN SKD			30	1	30	3.95	3.65	30	1	03/21/2011
3487	6.95	8.05	70.89	82.11		17	1	10.2	LB	70.89	602245	0	8.05	LB	 44205-1-01	BEEF, BNLS SHORT RIB 123D NVL			10.2	10	10	8.05	6.95	10.2	1	03/21/2011
3487	0.93	1.02	37.11	40.7		18	1	39.9	BX	37.11	602245	0	1.02	LB	 48504-1-01	BEEF, BONES CUT - MARROW BONES			39.9	1	35	1.02	0.93	39.9	1	03/21/2011
3487	14.59	16.6	29.18	33.2		19	1	2	BX	29.18	602245	0	16.6	BX	 99005-1-01	PEACHES & CREAM CORN 104795			2	2	2	16.6	14.59	2	2	03/21/2011
3487	3.61	0	119.85	164.34		20	1	33.2	PC	119.85	602245	0	4.95	LB	 66366-1-01	PORK, 10 RIB RACK CC			33.2	4	8	4.95	3.61	33.2	1	03/21/2011
3487	4.28	4.55	42.8	45.5		21	1	10	BX	42.8	602245	0	4.55	LB	 66251-1-01	BACON, BITS			10	1	10	4.55	4.28	10	1	03/21/2011
3060	1.5	0	20.16	48.25		1	1	13.44	BX	20.16	602246	0	3.59	LB	 43760-1-01	BEEF, OUTER SKIRT PIECES			13.44	1	16	3.59	1.5	13.44	1	03/21/2011
3060	9.35	0	213.18	236.89		2	1	22.8	BX	213.18	602246	0	10.39	LB	 11417-1-01	STRIPLOIN, 0X1 BNLS 10/UP PR			22.8	2	40	10.39	9.35	22.8	2	03/21/2011
3060	3.8333	0	306.66	408.8		3	1	80	BX	306.66	602246	0	5.11	LB	 42103-1-01	BEEF, BALL TIP FAJITA CUT			80	2	80	5.11	3.8333	80	2	03/21/2011
3060	15.7298	0	234.37	287.87		4	1	14.9	BX	234.37	602246	0	19.32	LB	 15516-1-01	BEEF, RIB EYE 12-OZ 1112 PR			14.9	1	15	19.32	15.7298	14.9	1	03/21/2011
3060	6.3735	0	86.17	104.37		5	1	13.52	BX	86.17	602246	0	7.72	LB	 34584-1-01	BEEF, TOP BUTT 9-OZ CC CH			13.52	1	13.5	7.72	6.3735	13.52	1	03/21/2011
3060	28.6288	0	357.86	414.25		6	1	12.5	BX	357.86	602246	0	33.14	LB	 15234-1-01	FILET, 8-OZ 1190B BARREL CUT			12.5	1	12	33.14	28.6288	12.5	1	03/21/2011
3060	4.48	0	60.03	63.25		7	1	13.4	BX	60.03	602246	0	4.72	LB	 31403-1-01	STRIPLOIN, 0X1 BNLS 1/BOX			13.4	1	12	4.72	4.48	13.4	1	03/21/2011
3060	6.3735	0	64.24	75.3		8	1	10.08	BX	64.24	602246	0	7.47	LB	 41928-1-01	BEEF, TOP BUTT 10-OZ 1184B SEL			10.08	1	10	7.47	6.3735	10.08	1	03/21/2011
3060	16.03	0	161.58	187.19		9	1	10.08	BX	161.58	602246	0	18.57	LB	 38111-1-01	FILET, 8-OZ 1190A E/E CH			10.08	1	10	18.57	16.03	10.08	1	03/21/2011
3060	6.7412	0	139.94	171.06		10	1	20.76	BX	139.94	602246	0	8.24	LB	 14531-1-01	BEEF, TOP BUTT 14-OZ CC PR			20.76	2	21	8.24	6.7412	20.76	2	03/21/2011
3060	7.5	0	110.7	131.22		11	1	14.76	BX	110.7	602246	0	8.89	LB	 34154-1-01	STRIPSTK, 12-OZ CC BNL 1" CH			14.76	1	15	8.89	7.5	14.76	1	03/21/2011
1455	17.9187	19.03	1607.67	1707.37		1	1	89.72	BX	1607.67	602247	0	19.03	LB	 14254-1-01	STRIPSTK, 20-OZ CC NV 1/2" PR			89.72	6	90	19.03	17.9187	89.72	6	03/21/2011
1455	17.9187	19.06	1068.67	1136.74		2	1	59.64	BX	1068.67	602247	0	19.06	LB	 16061-1-01	BEEF, P-HOUSE 24-OZ 1/2" PR			59.64	4	60	19.06	17.9187	59.64	4	03/21/2011
1455	17.9187	19.06	158.76	168.87		3	1	8.86	BX	158.76	602247	0	19.06	LB	 16084-1-01	BEEF, P-HOUSE 48-OZ MORTON PR			8.86	1	9	19.06	17.9187	8.86	1	03/21/2011
1455	16.8708	17.59	2034.27	2121		4	1	120.58	BX	2034.27	602247	0	17.59	LB	 35237-1-01	FILET, 12-OZ 1190 FC CH			120.58	8	120	17.59	16.8708	120.58	8	03/21/2011
1455	14.4086	15.66	1301.38	1414.41		5	1	90.32	BX	1301.38	602247	0	15.66	LB	 15529-1-01	BEEF, RIB EYE 16-OZ 1112 PR			90.32	6	90	15.66	14.4086	90.32	6	03/21/2011
1455	24.5467	25.94	312.72	330.48		6	1	12.74	BX	312.72	602247	0	25.94	LB	 55285-1-01	LAMB, RIB CHOP 6-OZ FRD CH			12.74	1	12.38	25.94	24.5467	12.74	1	03/21/2011
1455	5	7.81	137	213.99		7	1	27.4	BX	137	602247	0	7.81	LB	 32253-1-01	BEEF, TENDER TAIL 1190A CHOICE			27.4	2	24	7.81	5	27.4	2	03/21/2011
1455	16.8708	17.59	1755.23	1830.06		8	1	104.04	BX	1755.23	602247	0	17.59	LB	 35242-1-01	FILET, 8 1/4 - 8 3/4 24/BX FC			104.04	8	102	17.59	16.8708	104.04	8	03/21/2011
1455	2.83	3.82	135.84	183.36		9	1	48	LB	135.84	602247	0	3.82	LB	 11361-1-01	GROUND BEEF, 8/2# BULK 75/25			48	48	48	3.82	2.83	48	3	03/21/2011
1455	3.2	3.8	48	57		10	1	15	BX	48	602247	0	3.8	LB	 66468-1-01	BACON, 18/22 SYP 15# GRILL RDY			15	1	15	3.8	3.2	15	1	03/21/2011
1455	2.74	3.34	82.2	100.2		11	1	30	BX	82.2	602247	0	3.34	LB	 66405-1-01	BACON, GUSTO BRAND 15# BX			30	2	30	3.34	2.74	30	2	03/21/2011
1455	9.2035	10.07	252.18	275.92		12	1	27.4	PC	252.18	602247	0	10.07	LB	 10009-1-01	BEEF, EXPORT RIB 5 BONE PR			27.4	2	26	10.07	9.2035	27.4	1	03/21/2011
1455	15.7354	16.77	1139.25	1214.15		13	1	72.4	BX	1139.25	602247	0	16.77	LB	 15726-1-01	BEEF, RIB CHOP 22/24-OZ FRD PR			72.4	5	71.88	16.77	15.7354	72.4	5	03/21/2011
1455	15.6356	19.13	456.25	558.21		14	1	29.18	BX	456.25	602247	0	19.13	LB	 34442-1-01	FILET, 16-OZ BI CH MORTONS			29.18	3	30	19.13	15.6356	29.18	3	03/21/2011
1455	0	4.5	0	9		15	1	2	BX	0	602247	0	4.5	BX	 78063-1-01	LOBSTER, TAIL 7/8-OZ WEST AUST			2	2	2	4.5	0	2	2	03/21/2011
1455	0	6.3	0	12.6		16	1	2	BX	0	602247	0	6.3	BX	 77002-1-01	CHILEAN SEA BASS			2	2	2	6.3	0	2	2	03/21/2011
1455	17.9187	19.03	270.21	286.97		17	1	15.08	BX	270.21	602247	0	19.03	LB	 14161-1-01	STRIPSTK, 12-OZ CC NV 1/2" PR			15.08	1	15	19.03	17.9187	15.08	1	03/21/2011
4150	7.88	8.4	2142.57	2202.39		1	1	271.9	PC	2142.57	602248	0	8.1	LB	 11520-1-01	BEEF, SHORT LOIN #174 PR	( PAPER WRAP )		271.9	10	300	8.1	7.88	271.9	5	03/21/2011
1040	17.9187	19.03	267.71	284.31		1	1	14.94	BX	267.71	602249	0	19.03	LB	 14254-1-01	STRIPSTK, 20-OZ CC NV 1/2" PR			14.94	1	15	19.03	17.9187	14.94	1	03/21/2011
1040	17.9187	19.06	268.78	285.9		2	1	15	BX	268.78	602249	0	19.06	LB	 16061-1-01	BEEF, P-HOUSE 24-OZ 1/2" PR			15	1	15	19.06	17.9187	15	1	03/21/2011
1040	16.8708	17.59	246.65	257.17		3	1	14.62	BX	246.65	602249	0	17.59	LB	 35237-1-01	FILET, 12-OZ 1190 FC CH			14.62	1	15	17.59	16.8708	14.62	1	03/21/2011
1040	14.4086	15.66	217.57	236.47		4	1	15.1	BX	217.57	602249	0	15.66	LB	 15529-1-01	BEEF, RIB EYE 16-OZ 1112 PR			15.1	1	15	15.66	14.4086	15.1	1	03/21/2011
1040	5	7.81	66.4	103.72		5	1	13.28	BX	66.4	602249	0	7.81	LB	 32253-1-01	BEEF, TENDER TAIL 1190A CHOICE			13.28	1	12	7.81	5	13.28	1	03/21/2011
1040	16.8708	17.59	216.62	225.86		6	1	12.84	BX	216.62	602249	0	17.59	LB	 35242-1-01	FILET, 8 1/4 - 8 3/4 24/BX FC			12.84	1	12.75	17.59	16.8708	12.84	1	03/21/2011
1040	3.2	3.8	48	57		7	1	15	BX	48	602249	0	3.8	LB	 66468-1-01	BACON, 18/22 SYP 15# GRILL RDY			15	1	15	3.8	3.2	15	1	03/21/2011
1040	2.74	3.34	41.1	50.1		8	1	15	BX	41.1	602249	0	3.34	LB	 66405-1-01	BACON, GUSTO BRAND 15# BX			15	1	15	3.34	2.74	15	1	03/21/2011
1040	9.2035	10.07	234.69	256.79		9	1	25.5	PC	234.69	602249	0	10.07	LB	 10009-1-01	BEEF, EXPORT RIB 5 BONE PR			25.5	2	26	10.07	9.2035	25.5	1	03/21/2011
1040	0	2.7	0	5.4		10	1	2	BX	0	602249	0	2.7	BX	 70019-1-01	CRAB, MEAT PHILLIPS			2	2	2	2.7	0	2	2	03/21/2011
1040	0	4.5	0	4.5		11	1	1	BX	0	602249	0	4.5	BX	 77001-1-01	SHRIMP, MORTON'S 6/8			1	1	1	4.5	0	1	1	03/21/2011
1040	15.7354	16.77	230.37	245.51		12	1	14.64	BX	230.37	602249	0	16.77	LB	 15726-1-01	BEEF, RIB CHOP 22/24-OZ FRD PR			14.64	1	14.38	16.77	15.7354	14.64	1	03/21/2011
1040	0	6.3	0	6.3		13	1	1	BX	0	602249	0	6.3	BX	 77002-1-01	CHILEAN SEA BASS			1	1	1	6.3	0	1	1	03/21/2011
3032	17.9187	19.03	1081.57	1148.65		1	1	60.36	BX	1081.57	602250	0	19.03	LB	 14254-1-01	STRIPSTK, 20-OZ CC NV 1/2" PR			60.36	4	60	19.03	17.9187	60.36	4	03/21/2011
3032	17.9187	19.06	1347.84	1433.69		2	1	75.22	BX	1347.84	602250	0	19.06	LB	 16061-1-01	BEEF, P-HOUSE 24-OZ 1/2" PR			75.22	5	75	19.06	17.9187	75.22	5	03/21/2011
3032	17.9187	19.06	1424.55	1515.27		3	1	79.5	BX	1424.55	602250	0	19.06	LB	 16084-1-01	BEEF, P-HOUSE 48-OZ MORTON PR			79.5	9	81	19.06	17.9187	79.5	9	03/21/2011
3032	16.8708	17.59	1756.59	1831.47		4	1	104.12	BX	1756.59	602250	0	17.59	LB	 35237-1-01	FILET, 12-OZ 1190 FC CH			104.12	7	105	17.59	16.8708	104.12	7	03/21/2011
3032	14.4086	15.66	863.95	938.97		5	1	59.96	BX	863.95	602250	0	15.66	LB	 15529-1-01	BEEF, RIB EYE 16-OZ 1112 PR			59.96	4	60	15.66	14.4086	59.96	4	03/21/2011
3032	24.5467	25.94	319.11	337.22		6	1	13	BX	319.11	602250	0	25.94	LB	 55285-1-01	LAMB, RIB CHOP 6-OZ FRD CH			13	1	12.38	25.94	24.5467	13	1	03/21/2011
3032	5	7.81	198.8	310.53		7	1	39.76	BX	198.8	602250	0	7.81	LB	 32253-1-01	BEEF, TENDER TAIL 1190A CHOICE			39.76	3	36	7.81	5	39.76	3	03/21/2011
3032	16.8708	17.59	2624.09	2735.95		8	1	155.54	BX	2624.09	602250	0	17.59	LB	 35242-1-01	FILET, 8 1/4 - 8 3/4 24/BX FC			155.54	12	153	17.59	16.8708	155.54	12	03/21/2011
3032	2.83	3.82	45.28	61.12		9	1	16	LB	45.28	602250	0	3.82	LB	 11361-1-01	GROUND BEEF, 8/2# BULK 75/25			16	16	16	3.82	2.83	16	1	03/21/2011
3032	3.2	3.8	96	114		10	1	30	BX	96	602250	0	3.8	LB	 66468-1-01	BACON, 18/22 SYP 15# GRILL RDY			30	2	30	3.8	3.2	30	2	03/21/2011
3032	2.74	3.34	123.3	150.3		11	1	45	BX	123.3	602250	0	3.34	LB	 66405-1-01	BACON, GUSTO BRAND 15# BX			45	3	45	3.34	2.74	45	3	03/21/2011
3032	9.2035	10.07	807.16	883.14		12	1	87.7	PC	807.16	602250	0	10.07	LB	 10009-1-01	BEEF, EXPORT RIB 5 BONE PR			87.7	7	91	10.07	9.2035	87.7	3	03/21/2011
3032	15.7354	16.77	1385.98	1477.1		13	1	88.08	BX	1385.98	602250	0	16.77	LB	 15726-1-01	BEEF, RIB CHOP 22/24-OZ FRD PR			88.08	6	86.25	16.77	15.7354	88.08	6	03/21/2011
3032	15.6356	19.13	314.27	384.51		14	1	20.1	BX	314.27	602250	0	19.13	LB	 34442-1-01	FILET, 16-OZ BI CH MORTONS			20.1	2	20	19.13	15.6356	20.1	2	03/21/2011
3032	0	6.3	0	18.9		15	1	3	BX	0	602250	0	6.3	BX	 77002-1-01	CHILEAN SEA BASS			3	3	3	6.3	0	3	3	03/21/2011
3032	17.9187	19.03	531.47	564.43		16	1	29.66	BX	531.47	602250	0	19.03	LB	 14161-1-01	STRIPSTK, 12-OZ CC NV 1/2" PR			29.66	2	30	19.03	17.9187	29.66	2	03/21/2011
3450	2.83	3.55	45.28	56.8		1	1	16	BX	45.28	602251	0	3.55	LB	 11361-1-01	GROUND BEEF, 8/2# BULK 75/25			16	1	16	3.55	2.83	16	1	03/21/2011
3450	19.075	21.75	225.47	257.09		2	1	11.82	BX	225.47	602251	0	21.75	LB	 14041-1-01	STRIPSTK, 16-OZ CC BNL NV PR			11.82	1	12	21.75	19.075	11.82	1	03/21/2011
3450	16.4265	18.35	205.99	230.11		3	1	12.54	BX	205.99	602251	0	18.35	LB	 16020-1-01	BEEF, P-HOUSE 40-OZ 1" PR			12.54	1	12.5	18.35	16.4265	12.54	1	03/21/2011
3450	28.6288	30.75	700.83	752.76		1	1	24.48	BX	700.83	602252	0	30.75	LB	 15233-1-01	FILET, 8-OZ 1190B CC NY PR			24.48	2	24	30.75	28.6288	24.48	2	03/21/2011
3450	28.6288	30.75	510.17	547.97		2	1	17.82	BX	510.17	602252	0	30.75	LB	 15239-1-01	FILET, 14-OZ CC 1190B NY PR			17.82	1	17.5	30.75	28.6288	17.82	1	03/21/2011
3450	14	21.75	174.72	271.44		3	1	12.48	BX	174.72	602252	0	21.75	LB	 14115-1-01	STRIPSTK, 10-OZ CC BNLS NV 1"			12.48	1	12.5	21.75	14	12.48	1	03/21/2011
3450	19.075	21.75	452.85	516.35		4	1	23.74	BX	452.85	602252	0	21.75	LB	 14041-1-01	STRIPSTK, 16-OZ CC BNL NV PR			23.74	2	24	21.75	19.075	23.74	2	03/21/2011
3450	17.3471	18.25	471.85	496.4		5	1	27.2	BX	471.85	602252	0	18.25	LB	 15717-1-01	BEEF, RIB CHOP 20/22-OZ FRD PR			27.2	2	26.25	18.25	17.3471	27.2	2	03/21/2011
3450	16.4265	18.35	202.7	226.44		6	1	12.34	BX	202.7	602252	0	18.35	LB	 16020-1-01	BEEF, P-HOUSE 40-OZ 1" PR			12.34	1	12.5	18.35	16.4265	12.34	1	03/21/2011
3450	12.0622	14.95	167.18	207.21		7	1	13.86	BX	167.18	602252	0	14.95	LB	 55216-1-01	LAMB, P-HOUSE 12-OZ 1/4" TRIM			13.86	1	12	14.95	12.0622	13.86	1	03/21/2011
3217	9.8633	0	211.27	240.12		1	1	21.42	BX	211.27	602253	0	11.21	LB	 35726-1-01	BEEF, RIB CHOP 20/22 OZ FRD CH			21.42	2	22	11.21	9.8633	21.42	2	03/21/2011
3217	2.48	0	664.65	771.84		2	1	268	BX	664.65	602253	0	2.88	LB	 31008-1-01	BEEF, INSIDE ROUND CH			268	10	200	2.88	2.48	268	10	03/21/2011
3217	5.02	0	410.13	530.23		3	1	81.7	BX	410.13	602253	0	6.49	LB	 31350-1-01	BEEF, RIB EYE 15/UP 2" LIP CH			81.7	1	75	6.49	5.02	81.7	1	03/21/2011
3217	17.75	0	423.17	471.79		4	1	23.84	BX	423.17	602253	0	19.79	LB	 35314-1-01	FILET, 8-OZ 1190B CC CH			23.84	2	24	19.79	17.75	23.84	2	03/21/2011
3217	5.7578	0	226.87	339.63		5	1	39.4	BX	226.87	602253	0	8.62	LB	 34589-1-01	BEEF,10-OZ CULOTTE 2/PKG 1184D			39.4	4	40	8.62	5.7578	39.4	4	03/21/2011
2132	7.5	0	9.75	0		1	1	1.3	PC	9.75	602254	0	-1	LB	 34112-1-01	STRIPSTK, 10-OZ BNLS CC NV 1"			1.3	2	1.25	0	7.5	1.3	1	03/21/2011
2132	7.5	0	11.55	0		2	1	1.54	PC	11.55	602254	0	-1	LB	 34151-1-01	STRIPSTK, 12-OZ BNLS CC NV 1"			1.54	2	1.5	0	7.5	1.54	1	03/21/2011
2132	7.5	0	15.75	0		3	1	2.1	PC	15.75	602254	0	-1	LB	 34109-1-01	STRIPSTK, 16-OZ CC NV CH			2.1	2	2	0	7.5	2.1	1	03/21/2011
2132	8.5	0	15.13	0		4	1	1.78	PC	15.13	602254	0	-1	LB	 34188-1-01	STRIPSTK, 14-OZ CC NO VN 1"CH			1.78	2	1.75	0	8.5	1.78	1	03/21/2011
3361	17.9187	19.03	535.77	569		1	1	29.9	BX	535.77	602255	0	19.03	LB	 14254-1-01	STRIPSTK, 20-OZ CC NV 1/2" PR			29.9	2	30	19.03	17.9187	29.9	2	03/21/2011
3361	17.9187	19.06	536.84	571.04		2	1	29.96	BX	536.84	602255	0	19.06	LB	 16061-1-01	BEEF, P-HOUSE 24-OZ 1/2" PR			29.96	2	30	19.06	17.9187	29.96	2	03/21/2011
3361	17.9187	19.06	475.92	506.23		3	1	26.56	BX	475.92	602255	0	19.06	LB	 16084-1-01	BEEF, P-HOUSE 48-OZ MORTON PR			26.56	3	27	19.06	17.9187	26.56	3	03/21/2011
3361	16.8708	17.59	1014.27	1057.51		4	1	60.12	BX	1014.27	602255	0	17.59	LB	 35237-1-01	FILET, 12-OZ 1190 FC CH			60.12	4	60	17.59	16.8708	60.12	4	03/21/2011
3361	14.4086	15.66	646.94	703.13		5	1	44.9	BX	646.94	602255	0	15.66	LB	 15529-1-01	BEEF, RIB EYE 16-OZ 1112 PR			44.9	3	45	15.66	14.4086	44.9	3	03/21/2011
3361	24.5467	25.94	311.25	328.92		6	1	12.68	BX	311.25	602255	0	25.94	LB	 55285-1-01	LAMB, RIB CHOP 6-OZ FRD CH			12.68	1	12.38	25.94	24.5467	12.68	1	03/21/2011
3361	8.3165	9.19	147.2	162.66		7	1	17.7	PC	147.2	602255	0	9.19	LB	 12124-1-01	BEEF, EXPORT RIB 14/17 PR			17.7	1	17	9.19	8.3165	17.7	1	03/21/2011
3361	5	7.81	120.3	187.91		8	1	24.06	BX	120.3	602255	0	7.81	LB	 32253-1-01	BEEF, TENDER TAIL 1190A			24.06	2	24	7.81	5	24.06	2	03/21/2011
3361	16.8708	17.59	1526.13	1591.19		9	1	90.46	BX	1526.13	602255	0	17.59	LB	 35242-1-01	FILET, 8 1/4 - 8 3/4 24/BX FC			90.46	7	89.25	17.59	16.8708	90.46	7	03/21/2011
3361	2.83	3.82	45.28	61.12		10	1	16	LB	45.28	602255	0	3.82	LB	 11361-1-01	GROUND BEEF, 8/2# BULK 75/25			16	16	16	3.82	2.83	16	1	03/21/2011
3361	3.2	3.8	96	114		11	1	30	BX	96	602255	0	3.8	LB	 66468-1-01	BACON, 18/22 SYP 15# GRILL RDY			30	2	30	3.8	3.2	30	2	03/21/2011
3361	2.74	3.34	82.2	100.2		12	1	30	BX	82.2	602255	0	3.34	LB	 66405-1-01	BACON, GUSTO BRAND 15# BX			30	2	30	3.34	2.74	30	2	03/21/2011
3361	9.2035	10.07	120.57	131.92		13	1	13.1	PC	120.57	602255	0	10.07	LB	 10009-1-01	BEEF, EXPORT RIB 5 BONE PR			13.1	1	13	10.07	9.2035	13.1	1	03/21/2011
3361	15.7354	16.77	941.3	1003.18		14	1	59.82	BX	941.3	602255	0	16.77	LB	 15726-1-01	BEEF, RIB CHOP 22/24-OZ FRD PR			59.82	4	57.5	16.77	15.7354	59.82	4	03/21/2011
3361	15.6356	19.13	151.04	184.8		15	1	9.66	BX	151.04	602255	0	19.13	LB	 34442-1-01	FILET, 16-OZ BI CH MORTONS			9.66	1	10	19.13	15.6356	9.66	1	03/21/2011
3361	0	4.5	0	4.5		16	1	1	BX	0	602255	0	4.5	BX	 78063-1-01	LOBSTER, TAIL 7/8-OZ WEST AUST			1	1	1	4.5	0	1	1	03/21/2011
3361	0	6.3	0	6.3		17	1	1	BX	0	602255	0	6.3	BX	 77002-1-01	CHILEAN SEA BASS			1	1	1	6.3	0	1	1	03/21/2011
3361	17.9187	19.03	266.27	282.79		18	1	14.86	BX	266.27	602255	0	19.03	LB	 14161-1-01	STRIPSTK, 12-OZ CC NV 1/2" PR			14.86	1	15	19.03	17.9187	14.86	1	03/21/2011
3647	2.83	3.95	90.56	126.4		1	1	32	BX	90.56	602256	0	3.95	LB	 11361-1-01	GROUND BEEF, 8/2# BULK 75/25			32	2	32	3.95	2.83	32	2	03/21/2011
